country,year,age_group,mfpr
mdv,2017,15_19,29.574400
mdv,2017,20_24,73.017020
mdv,2017,25_29,79.078860
mdv,2017,30_34,79.383100
mdv,2017,35_39,79.226940
mdv,2017,40_44,78.968000
mdv,2017,45_49,79.008540
mdv,2017,50_54,77.033850
mdv,2017,55_59,71.006770
mdv,2017,60_64,61.182710
mdv,2017,65,36.810400
mdv,2017,total_15,68.931350
mdv,2018,15_19,29.056750
mdv,2018,20_24,72.953690
mdv,2018,25_29,79.460590
mdv,2018,30_34,79.781360
mdv,2018,35_39,79.635990
mdv,2018,40_44,79.284580
mdv,2018,45_49,79.310970
mdv,2018,50_54,77.337400
mdv,2018,55_59,70.946970
mdv,2018,60_64,60.953690
mdv,2018,65,36.378360
mdv,2018,total_15,69.215830
mdv,2019,15_19,28.538300
mdv,2019,20_24,72.885080
mdv,2019,25_29,79.827600
mdv,2019,30_34,80.181210
mdv,2019,35_39,80.046230
mdv,2019,40_44,79.620320
mdv,2019,45_49,79.608100
mdv,2019,50_54,77.644470
mdv,2019,55_59,70.892710
mdv,2019,60_64,60.743580
mdv,2019,65,35.942400
mdv,2019,total_15,69.451310
mdv,2020,15_19,28.023030
mdv,2020,20_24,72.824450
mdv,2020,25_29,80.175900
mdv,2020,30_34,80.569900
mdv,2020,35_39,80.456900
mdv,2020,40_44,79.984730
mdv,2020,45_49,79.888600
mdv,2020,50_54,77.962140
mdv,2020,55_59,70.855120
mdv,2020,60_64,60.537510
mdv,2020,65,35.504860
mdv,2020,total_15,69.641540
mli,1990,15_19,33.719450
mli,1990,20_24,49.105940
mli,1990,25_29,60.196160
mli,1990,30_34,63.432590
mli,1990,35_39,66.912900
mli,1990,40_44,61.715220
mli,1990,45_49,65.363400
mli,1990,50_54,59.631520
mli,1990,55_59,58.387250
mli,1990,60_64,35.067560
mli,1990,65,23.867990
mli,1990,total_15,51.143110
mli,1991,15_19,33.850680
mli,1991,20_24,49.126050
mli,1991,25_29,60.136430
mli,1991,30_34,63.326110
mli,1991,35_39,66.772960
mli,1991,40_44,61.618440
mli,1991,45_49,65.192750
mli,1991,50_54,59.481350
mli,1991,55_59,58.250470
mli,1991,60_64,35.054500
mli,1991,65,23.895260
mli,1991,total_15,51.072480
mli,1992,15_19,33.845940
mli,1992,20_24,49.150620
mli,1992,25_29,60.222270
mli,1992,30_34,63.538630
mli,1992,35_39,66.488840
mli,1992,40_44,61.367890
mli,1992,45_49,64.683980
mli,1992,50_54,59.216050
mli,1992,55_59,57.924240
mli,1992,60_64,34.988630
mli,1992,65,23.782240
mli,1992,total_15,50.965880
mli,1993,15_19,33.753130
mli,1993,20_24,49.177320
mli,1993,25_29,60.328870
mli,1993,30_34,63.515140
mli,1993,35_39,66.779640
mli,1993,40_44,61.754970
mli,1993,45_49,65.033030
mli,1993,50_54,59.419760
mli,1993,55_59,57.991730
mli,1993,60_64,34.991490
mli,1993,65,23.769090
mli,1993,total_15,51.022240
mli,1994,15_19,33.635940
mli,1994,20_24,49.203330
mli,1994,25_29,60.468860
mli,1994,30_34,63.613010
mli,1994,35_39,66.962960
mli,1994,40_44,61.988310
mli,1994,45_49,65.201420
mli,1994,50_54,59.513770
mli,1994,55_59,57.970710
mli,1994,60_64,34.953280
mli,1994,65,23.703060
mli,1994,total_15,51.058970
mli,1995,15_19,33.537220
mli,1995,20_24,49.227430
mli,1995,25_29,60.622700
mli,1995,30_34,63.871860
mli,1995,35_39,66.899310
mli,1995,40_44,61.911520
mli,1995,45_49,64.993510
mli,1995,50_54,59.371630
mli,1995,55_59,57.771100
mli,1995,60_64,34.846790
mli,1995,65,23.566300
mli,1995,total_15,51.045410
mli,1996,15_19,33.458690
mli,1996,20_24,49.243130
mli,1996,25_29,60.746770
mli,1996,30_34,64.036380
mli,1996,35_39,66.958640
mli,1996,40_44,61.937110
mli,1996,45_49,65.007690
mli,1996,50_54,59.304440
mli,1996,55_59,57.720290
mli,1996,60_64,34.778460
mli,1996,65,23.496860
mli,1996,total_15,51.088440
mli,1997,15_19,33.396640
mli,1997,20_24,49.256070
mli,1997,25_29,60.874440
mli,1997,30_34,64.297900
mli,1997,35_39,66.850400
mli,1997,40_44,61.753950
mli,1997,45_49,64.776660
mli,1997,50_54,59.058910
mli,1997,55_59,57.549580
mli,1997,60_64,34.658920
mli,1997,65,23.384480
mli,1997,total_15,51.103040
mli,1998,15_19,33.350250
mli,1998,20_24,49.267440
mli,1998,25_29,60.981320
mli,1998,30_34,64.523470
mli,1998,35_39,66.767560
mli,1998,40_44,61.582670
mli,1998,45_49,64.595970
mli,1998,50_54,58.822980
mli,1998,55_59,57.394440
mli,1998,60_64,34.535640
mli,1998,65,23.283250
mli,1998,total_15,51.134560
mli,1999,15_19,33.314190
mli,1999,20_24,49.278330
mli,1999,25_29,61.078110
mli,1999,30_34,64.752980
mli,1999,35_39,66.656250
mli,1999,40_44,61.379450
mli,1999,45_49,64.350060
mli,1999,50_54,58.586520
mli,1999,55_59,57.185300
mli,1999,60_64,34.411890
mli,1999,65,23.170100
mli,1999,total_15,51.165460
mli,2000,15_19,33.284360
mli,2000,20_24,49.289750
mli,2000,25_29,61.146980
mli,2000,30_34,64.878300
mli,2000,35_39,66.714430
mli,2000,40_44,61.370200
mli,2000,45_49,64.338620
mli,2000,50_54,58.557520
mli,2000,55_59,57.076610
mli,2000,60_64,34.333780
mli,2000,65,23.092030
mli,2000,total_15,51.244020
mli,2001,15_19,33.254650
mli,2001,20_24,49.295200
mli,2001,25_29,61.253440
mli,2001,30_34,65.208870
mli,2001,35_39,66.400510
mli,2001,40_44,60.956790
mli,2001,45_49,63.694000
mli,2001,50_54,58.225530
mli,2001,55_59,56.632910
mli,2001,60_64,34.219940
mli,2001,65,22.924500
mli,2001,total_15,51.244390
mli,2002,15_19,33.233360
mli,2002,20_24,49.300360
mli,2002,25_29,61.309200
mli,2002,30_34,65.341670
mli,2002,35_39,66.442270
mli,2002,40_44,60.942750
mli,2002,45_49,63.591490
mli,2002,50_54,58.274980
mli,2002,55_59,56.455880
mli,2002,60_64,34.182910
mli,2002,65,22.841740
mli,2002,total_15,51.344290
mli,2003,15_19,33.223270
mli,2003,20_24,49.305690
mli,2003,25_29,61.365180
mli,2003,30_34,65.524700
mli,2003,35_39,66.329910
mli,2003,40_44,60.776760
mli,2003,45_49,63.239400
mli,2003,50_54,58.201590
mli,2003,55_59,56.150440
mli,2003,60_64,34.127010
mli,2003,65,22.717060
mli,2003,total_15,51.411340
mli,2004,15_19,33.226820
mli,2004,20_24,49.311950
mli,2004,25_29,61.384210
mli,2004,30_34,65.581600
mli,2004,35_39,66.442310
mli,2004,40_44,60.876000
mli,2004,45_49,63.269000
mli,2004,50_54,58.320940
mli,2004,55_59,56.096510
mli,2004,60_64,34.087740
mli,2004,65,22.648530
mli,2004,total_15,51.545680
mli,2005,15_19,33.189160
mli,2005,20_24,49.467040
mli,2005,25_29,61.587360
mli,2005,30_34,65.802440
mli,2005,35_39,66.615430
mli,2005,40_44,61.224530
mli,2005,45_49,63.347590
mli,2005,50_54,58.551440
mli,2005,55_59,56.217960
mli,2005,60_64,34.283070
mli,2005,65,22.596790
mli,2005,total_15,51.790440
mli,2006,15_19,33.148110
mli,2006,20_24,49.620250
mli,2006,25_29,61.795840
mli,2006,30_34,66.019500
mli,2006,35_39,66.783070
mli,2006,40_44,61.575100
mli,2006,45_49,63.436470
mli,2006,50_54,58.748390
mli,2006,55_59,56.407180
mli,2006,60_64,34.486910
mli,2006,65,22.590390
mli,2006,total_15,52.018170
mli,2007,15_19,33.107590
mli,2007,20_24,49.773360
mli,2007,25_29,62.001670
mli,2007,30_34,66.230350
mli,2007,35_39,66.948070
mli,2007,40_44,61.934660
mli,2007,45_49,63.538850
mli,2007,50_54,58.921620
mli,2007,55_59,56.647340
mli,2007,60_64,34.668430
mli,2007,65,22.582940
mli,2007,total_15,52.248240
mli,2008,15_19,33.067800
mli,2008,20_24,49.926470
mli,2008,25_29,62.204060
mli,2008,30_34,66.435940
mli,2008,35_39,67.108080
mli,2008,40_44,62.298980
mli,2008,45_49,63.655210
mli,2008,50_54,59.086370
mli,2008,55_59,56.901810
mli,2008,60_64,34.849310
mli,2008,65,22.570520
mli,2008,total_15,52.475330
mli,2009,15_19,33.028580
mli,2009,20_24,50.079380
mli,2009,25_29,62.403080
mli,2009,30_34,66.637350
mli,2009,35_39,67.259980
mli,2009,40_44,62.663740
mli,2009,45_49,63.785470
mli,2009,50_54,59.264890
mli,2009,55_59,57.126340
mli,2009,60_64,35.063390
mli,2009,65,22.548390
mli,2009,total_15,52.693290
mli,2010,15_19,32.989620
mli,2010,20_24,50.232150
mli,2010,25_29,62.599670
mli,2010,30_34,66.834920
mli,2010,35_39,67.402730
mli,2010,40_44,63.025420
mli,2010,45_49,63.929490
mli,2010,50_54,59.466390
mli,2010,55_59,57.307280
mli,2010,60_64,35.327350
mli,2010,65,22.514800
mli,2010,total_15,52.898180
mli,2011,15_19,32.947610
mli,2011,20_24,50.380030
mli,2011,25_29,62.793880
mli,2011,30_34,67.025300
mli,2011,35_39,67.532200
mli,2011,40_44,63.374920
mli,2011,45_49,64.079260
mli,2011,50_54,59.680200
mli,2011,55_59,57.461730
mli,2011,60_64,35.652550
mli,2011,65,22.513590
mli,2011,total_15,53.078710
mli,2012,15_19,32.906360
mli,2012,20_24,50.527510
mli,2012,25_29,62.985590
mli,2012,30_34,67.212350
mli,2012,35_39,67.654280
mli,2012,40_44,63.721240
mli,2012,45_49,64.237790
mli,2012,50_54,59.906360
mli,2012,55_59,57.587650
mli,2012,60_64,36.008750
mli,2012,65,22.504900
mli,2012,total_15,53.246740
mli,2013,15_19,32.866050
mli,2013,20_24,50.675170
mli,2013,25_29,63.174410
mli,2013,30_34,67.396370
mli,2013,35_39,67.770000
mli,2013,40_44,64.062600
mli,2013,45_49,64.401050
mli,2013,50_54,60.147660
mli,2013,55_59,57.703320
mli,2013,60_64,36.367200
mli,2013,65,22.493350
mli,2013,total_15,53.403930
mli,2014,15_19,32.826540
mli,2014,20_24,50.823640
mli,2014,25_29,63.360820
mli,2014,30_34,67.577570
mli,2014,35_39,67.880890
mli,2014,40_44,64.396130
mli,2014,45_49,64.565270
mli,2014,50_54,60.404760
mli,2014,55_59,57.831260
mli,2014,60_64,36.699780
mli,2014,65,22.484740
mli,2014,total_15,53.553290
mli,2015,15_19,32.787350
mli,2015,20_24,50.973470
mli,2015,25_29,63.546220
mli,2015,30_34,67.755470
mli,2015,35_39,67.987880
mli,2015,40_44,64.720400
mli,2015,45_49,64.729110
mli,2015,50_54,60.675620
mli,2015,55_59,57.982720
mli,2015,60_64,36.998220
mli,2015,65,22.481380
mli,2015,total_15,53.696530
mli,2016,15_19,32.745140
mli,2016,20_24,51.119540
mli,2016,25_29,63.731140
mli,2016,30_34,67.929630
mli,2016,35_39,68.088900
mli,2016,40_44,65.030730
mli,2016,45_49,64.887670
mli,2016,50_54,60.953120
mli,2016,55_59,58.157250
mli,2016,60_64,37.293050
mli,2016,65,22.518070
mli,2016,total_15,53.830050
mli,2017,15_19,32.703770
mli,2017,20_24,51.266210
mli,2017,25_29,63.914120
mli,2017,30_34,68.101420
mli,2017,35_39,68.186690
mli,2017,40_44,65.333550
mli,2017,45_49,65.044440
mli,2017,50_54,61.235630
mli,2017,55_59,58.342240
mli,2017,60_64,37.566100
mli,2017,65,22.557620
mli,2017,total_15,53.957360
mli,2018,15_19,32.663370
mli,2018,20_24,51.413860
mli,2018,25_29,64.095580
mli,2018,30_34,68.271320
mli,2018,35_39,68.281010
mli,2018,40_44,65.630500
mli,2018,45_49,65.197070
mli,2018,50_54,61.520400
mli,2018,55_59,58.540120
mli,2018,60_64,37.830050
mli,2018,65,22.595860
mli,2018,total_15,54.080570
mli,2019,15_19,32.623880
mli,2019,20_24,51.562800
mli,2019,25_29,64.276680
mli,2019,30_34,68.439900
mli,2019,35_39,68.372000
mli,2019,40_44,65.923340
mli,2019,45_49,65.343030
mli,2019,50_54,61.803210
mli,2019,55_59,58.753940
mli,2019,60_64,38.100070
mli,2019,65,22.628270
mli,2019,total_15,54.203040
mli,2020,15_19,32.584820
mli,2020,20_24,51.713340
mli,2020,25_29,64.459400
mli,2020,30_34,68.607060
mli,2020,35_39,68.460010
mli,2020,40_44,66.212490
mli,2020,45_49,65.481260
mli,2020,50_54,62.081700
mli,2020,55_59,58.983760
mli,2020,60_64,38.383910
mli,2020,65,22.653290
mli,2020,total_15,54.326850
mlt,1990,15_19,54.921600
mlt,1990,20_24,84.113050
mlt,1990,25_29,74.540370
mlt,1990,30_34,64.841940
mlt,1990,35_39,57.459050
mlt,1990,40_44,57.018110
mlt,1990,45_49,53.608770
mlt,1990,50_54,50.954000
mlt,1990,55_59,45.677480
mlt,1990,60_64,13.221290
mlt,1990,65,2.251542
mlt,1990,total_15,51.268160
mlt,1991,15_19,51.684160
mlt,1991,20_24,83.362750
mlt,1991,25_29,74.994910
mlt,1991,30_34,65.770480
mlt,1991,35_39,58.392810
mlt,1991,40_44,58.241980
mlt,1991,45_49,55.202090
mlt,1991,50_54,52.141780
mlt,1991,55_59,46.747540
mlt,1991,60_64,13.287450
mlt,1991,65,2.384792
mlt,1991,total_15,51.258250
mlt,1992,15_19,47.720360
mlt,1992,20_24,82.128590
mlt,1992,25_29,75.108830
mlt,1992,30_34,66.365120
mlt,1992,35_39,58.989620
mlt,1992,40_44,59.128440
mlt,1992,45_49,56.603680
mlt,1992,50_54,52.942040
mlt,1992,55_59,47.868270
mlt,1992,60_64,13.461510
mlt,1992,65,2.488349
mlt,1992,total_15,50.993340
mlt,1993,15_19,46.101220
mlt,1993,20_24,81.611460
mlt,1993,25_29,75.404750
mlt,1993,30_34,66.790230
mlt,1993,35_39,59.343830
mlt,1993,40_44,59.631950
mlt,1993,45_49,57.389080
mlt,1993,50_54,53.017280
mlt,1993,55_59,48.167430
mlt,1993,60_64,13.250330
mlt,1993,65,2.436144
mlt,1993,total_15,50.785870
mlt,1994,15_19,45.091400
mlt,1994,20_24,81.177510
mlt,1994,25_29,75.875840
mlt,1994,30_34,67.105860
mlt,1994,35_39,59.474700
mlt,1994,40_44,59.818760
mlt,1994,45_49,57.564790
mlt,1994,50_54,52.436360
mlt,1994,55_59,47.469140
mlt,1994,60_64,12.635860
mlt,1994,65,2.202652
mlt,1994,total_15,50.392620
mlt,1995,15_19,45.952100
mlt,1995,20_24,81.565960
mlt,1995,25_29,76.660940
mlt,1995,30_34,67.650890
mlt,1995,35_39,59.844610
mlt,1995,40_44,60.162090
mlt,1995,45_49,57.772040
mlt,1995,50_54,52.276750
mlt,1995,55_59,46.625710
mlt,1995,60_64,11.975020
mlt,1995,65,1.997196
mlt,1995,total_15,50.360000
mlt,1996,15_19,45.393960
mlt,1996,20_24,81.440610
mlt,1996,25_29,77.054890
mlt,1996,30_34,68.142280
mlt,1996,35_39,60.280190
mlt,1996,40_44,60.604800
mlt,1996,45_49,58.208230
mlt,1996,50_54,52.799760
mlt,1996,55_59,46.529910
mlt,1996,60_64,11.845820
mlt,1996,65,1.954069
mlt,1996,total_15,50.357640
mlt,1997,15_19,43.678190
mlt,1997,20_24,80.794630
mlt,1997,25_29,77.456170
mlt,1997,30_34,68.684230
mlt,1997,35_39,60.724850
mlt,1997,40_44,61.094430
mlt,1997,45_49,58.630510
mlt,1997,50_54,53.256920
mlt,1997,55_59,46.244330
mlt,1997,60_64,11.665540
mlt,1997,65,1.870491
mlt,1997,total_15,50.174760
mlt,1998,15_19,43.151710
mlt,1998,20_24,80.667890
mlt,1998,25_29,77.999410
mlt,1998,30_34,69.334250
mlt,1998,35_39,61.325520
mlt,1998,40_44,61.686280
mlt,1998,45_49,59.122540
mlt,1998,50_54,53.811380
mlt,1998,55_59,45.955380
mlt,1998,60_64,11.440450
mlt,1998,65,1.799517
mlt,1998,total_15,50.229740
mlt,1999,15_19,41.606200
mlt,1999,20_24,80.126210
mlt,1999,25_29,78.333970
mlt,1999,30_34,69.956720
mlt,1999,35_39,61.926670
mlt,1999,40_44,62.368060
mlt,1999,45_49,59.810330
mlt,1999,50_54,54.582220
mlt,1999,55_59,46.212010
mlt,1999,60_64,11.427060
mlt,1999,65,1.790424
mlt,1999,total_15,50.247020
mlt,2000,15_19,39.927920
mlt,2000,20_24,79.409770
mlt,2000,25_29,78.690590
mlt,2000,30_34,70.537570
mlt,2000,35_39,62.411260
mlt,2000,40_44,62.944680
mlt,2000,45_49,60.315680
mlt,2000,50_54,54.955020
mlt,2000,55_59,46.380200
mlt,2000,60_64,11.247650
mlt,2000,65,1.724786
mlt,2000,total_15,50.152070
mlt,2001,15_19,48.516200
mlt,2001,20_24,81.044600
mlt,2001,25_29,78.538350
mlt,2001,30_34,68.986650
mlt,2001,35_39,63.098140
mlt,2001,40_44,63.542920
mlt,2001,45_49,60.690510
mlt,2001,50_54,54.794320
mlt,2001,55_59,41.507010
mlt,2001,60_64,12.030850
mlt,2001,65,2.887908
mlt,2001,total_15,50.915420
mlt,2002,15_19,39.905230
mlt,2002,20_24,79.626050
mlt,2002,25_29,79.726330
mlt,2002,30_34,69.394700
mlt,2002,35_39,66.975690
mlt,2002,40_44,64.764970
mlt,2002,45_49,60.671300
mlt,2002,50_54,54.597350
mlt,2002,55_59,45.462570
mlt,2002,60_64,9.816938
mlt,2002,65,2.455925
mlt,2002,total_15,50.412560
mlt,2003,15_19,42.607380
mlt,2003,20_24,77.524390
mlt,2003,25_29,78.319210
mlt,2003,30_34,71.867280
mlt,2003,35_39,65.955340
mlt,2003,40_44,62.814120
mlt,2003,45_49,60.820110
mlt,2003,50_54,53.686450
mlt,2003,55_59,45.290100
mlt,2003,60_64,13.810720
mlt,2003,65,2.066777
mlt,2003,total_15,50.155420
mlt,2004,15_19,34.311800
mlt,2004,20_24,76.833060
mlt,2004,25_29,79.821520
mlt,2004,30_34,70.341350
mlt,2004,35_39,65.157690
mlt,2004,40_44,62.779110
mlt,2004,45_49,59.290110
mlt,2004,50_54,54.525330
mlt,2004,55_59,44.495390
mlt,2004,60_64,10.635510
mlt,2004,65,2.012900
mlt,2004,total_15,48.749990
mlt,2005,15_19,32.808310
mlt,2005,20_24,76.793350
mlt,2005,25_29,80.780820
mlt,2005,30_34,72.295970
mlt,2005,35_39,65.693630
mlt,2005,40_44,64.459680
mlt,2005,45_49,60.847570
mlt,2005,50_54,55.325090
mlt,2005,55_59,45.186000
mlt,2005,60_64,14.517920
mlt,2005,65,2.011859
mlt,2005,total_15,49.241870
mlt,2006,15_19,27.769810
mlt,2006,20_24,77.968770
mlt,2006,25_29,83.601330
mlt,2006,30_34,74.217670
mlt,2006,35_39,67.711210
mlt,2006,40_44,64.695630
mlt,2006,45_49,60.457200
mlt,2006,50_54,57.033550
mlt,2006,55_59,44.715500
mlt,2006,60_64,13.328830
mlt,2006,65,1.786955
mlt,2006,total_15,49.232700
mlt,2007,15_19,30.838540
mlt,2007,20_24,77.981350
mlt,2007,25_29,83.684220
mlt,2007,30_34,75.826450
mlt,2007,35_39,71.630260
mlt,2007,40_44,65.915860
mlt,2007,45_49,63.239230
mlt,2007,50_54,57.197910
mlt,2007,55_59,45.684870
mlt,2007,60_64,12.389670
mlt,2007,65,1.402308
mlt,2007,total_15,50.008990
mlt,2008,15_19,30.350970
mlt,2008,20_24,75.837070
mlt,2008,25_29,84.564890
mlt,2008,30_34,77.347040
mlt,2008,35_39,69.929600
mlt,2008,40_44,70.091710
mlt,2008,45_49,63.370240
mlt,2008,50_54,57.869830
mlt,2008,55_59,47.325670
mlt,2008,60_64,13.716770
mlt,2008,65,1.917496
mlt,2008,total_15,50.289230
mlt,2009,15_19,27.452940
mlt,2009,20_24,74.159230
mlt,2009,25_29,83.698620
mlt,2009,30_34,78.642680
mlt,2009,35_39,71.848660
mlt,2009,40_44,71.772400
mlt,2009,45_49,65.552490
mlt,2009,50_54,59.002120
mlt,2009,55_59,47.228450
mlt,2009,60_64,13.803210
mlt,2009,65,3.113558
mlt,2009,total_15,50.377620
mlt,2010,15_19,26.552290
mlt,2010,20_24,74.452680
mlt,2010,25_29,84.234060
mlt,2010,30_34,79.753570
mlt,2010,35_39,74.530050
mlt,2010,40_44,72.782790
mlt,2010,45_49,65.964390
mlt,2010,50_54,61.388820
mlt,2010,55_59,50.845060
mlt,2010,60_64,14.711650
mlt,2010,65,3.744735
mlt,2010,total_15,51.192690
mlt,2011,15_19,26.672970
mlt,2011,20_24,74.568640
mlt,2011,25_29,84.263600
mlt,2011,30_34,79.926200
mlt,2011,35_39,74.805470
mlt,2011,40_44,72.977720
mlt,2011,45_49,66.276210
mlt,2011,50_54,61.625840
mlt,2011,55_59,51.140560
mlt,2011,60_64,15.256830
mlt,2011,65,3.838319
mlt,2011,total_15,51.095390
mlt,2012,15_19,26.795750
mlt,2012,20_24,74.676540
mlt,2012,25_29,84.296780
mlt,2012,30_34,80.108140
mlt,2012,35_39,75.063930
mlt,2012,40_44,73.189720
mlt,2012,45_49,66.575840
mlt,2012,50_54,61.878720
mlt,2012,55_59,51.436820
mlt,2012,60_64,15.797800
mlt,2012,65,3.934164
mlt,2012,total_15,50.999450
mlt,2013,15_19,26.918980
mlt,2013,20_24,74.791100
mlt,2013,25_29,84.332690
mlt,2013,30_34,80.283790
mlt,2013,35_39,75.324170
mlt,2013,40_44,73.389650
mlt,2013,45_49,66.877330
mlt,2013,50_54,62.133830
mlt,2013,55_59,51.736010
mlt,2013,60_64,16.340970
mlt,2013,65,4.029386
mlt,2013,total_15,50.901990
mlt,2014,15_19,27.040310
mlt,2014,20_24,74.902920
mlt,2014,25_29,84.367780
mlt,2014,30_34,80.467030
mlt,2014,35_39,75.582250
mlt,2014,40_44,73.579730
mlt,2014,45_49,67.184650
mlt,2014,50_54,62.386080
mlt,2014,55_59,52.040560
mlt,2014,60_64,16.887610
mlt,2014,65,4.121807
mlt,2014,total_15,50.800240
mlt,2015,15_19,27.163030
mlt,2015,20_24,75.014720
mlt,2015,25_29,84.399660
mlt,2015,30_34,80.654880
mlt,2015,35_39,75.841610
mlt,2015,40_44,73.751490
mlt,2015,45_49,67.498370
mlt,2015,50_54,62.634640
mlt,2015,55_59,52.351000
mlt,2015,60_64,17.436930
mlt,2015,65,4.211068
mlt,2015,total_15,50.695770
mlt,2016,15_19,27.286680
mlt,2016,20_24,75.123650
mlt,2016,25_29,84.433680
mlt,2016,30_34,80.848590
mlt,2016,35_39,76.103430
mlt,2016,40_44,73.909840
mlt,2016,45_49,67.817820
mlt,2016,50_54,62.863320
mlt,2016,55_59,52.660070
mlt,2016,60_64,17.979540
mlt,2016,65,4.299366
mlt,2016,total_15,50.608190
mlt,2017,15_19,27.408380
mlt,2017,20_24,75.240590
mlt,2017,25_29,84.454920
mlt,2017,30_34,81.052770
mlt,2017,35_39,76.366100
mlt,2017,40_44,74.060810
mlt,2017,45_49,68.142490
mlt,2017,50_54,63.077140
mlt,2017,55_59,52.987150
mlt,2017,60_64,18.522790
mlt,2017,65,4.385041
mlt,2017,total_15,50.525490
mlt,2018,15_19,27.531600
mlt,2018,20_24,75.346430
mlt,2018,25_29,84.485770
mlt,2018,30_34,81.256830
mlt,2018,35_39,76.630040
mlt,2018,40_44,74.199790
mlt,2018,45_49,68.470560
mlt,2018,50_54,63.295190
mlt,2018,55_59,53.310980
mlt,2018,60_64,19.068240
mlt,2018,65,4.468956
mlt,2018,total_15,50.439110
mlt,2019,15_19,27.657720
mlt,2019,20_24,75.455180
mlt,2019,25_29,84.506650
mlt,2019,30_34,81.462870
mlt,2019,35_39,76.897530
mlt,2019,40_44,74.341210
mlt,2019,45_49,68.779900
mlt,2019,50_54,63.521340
mlt,2019,55_59,53.630540
mlt,2019,60_64,19.615130
mlt,2019,65,4.552081
mlt,2019,total_15,50.335360
mlt,2020,15_19,27.778700
mlt,2020,20_24,75.573170
mlt,2020,25_29,84.529780
mlt,2020,30_34,81.655560
mlt,2020,35_39,77.176280
mlt,2020,40_44,74.484020
mlt,2020,45_49,69.071130
mlt,2020,50_54,63.753550
mlt,2020,55_59,53.944220
mlt,2020,60_64,20.165720
mlt,2020,65,4.634603
mlt,2020,total_15,50.205710
mtq,1982,15_19,21.445770
mtq,1982,20_24,76.026100
mtq,1982,25_29,84.053650
mtq,1982,30_34,83.107620
mtq,1982,35_39,82.113750
mtq,1982,40_44,78.388740
mtq,1982,45_49,73.979510
mtq,1982,50_54,67.083910
mtq,1982,55_59,58.688810
mtq,1982,60_64,33.572490
mtq,1982,65,4.756104
mtq,1983,15_19,20.174710
mtq,1983,20_24,75.497590
mtq,1983,25_29,84.705730
mtq,1983,30_34,83.925060
mtq,1983,35_39,82.855870
mtq,1983,40_44,79.576670
mtq,1983,45_49,75.284870
mtq,1983,50_54,68.121850
mtq,1983,55_59,58.868650
mtq,1983,60_64,32.897660
mtq,1983,65,4.596064
mtq,1984,15_19,18.959340
mtq,1984,20_24,75.007360
mtq,1984,25_29,85.278850
mtq,1984,30_34,84.718120
mtq,1984,35_39,83.594270
mtq,1984,40_44,80.699440
mtq,1984,45_49,76.565190
mtq,1984,50_54,69.153100
mtq,1984,55_59,59.062930
mtq,1984,60_64,32.230690
mtq,1984,65,4.440917
mtq,1985,15_19,17.800360
mtq,1985,20_24,74.540880
mtq,1985,25_29,85.816920
mtq,1985,30_34,85.451180
mtq,1985,35_39,84.311430
mtq,1985,40_44,81.785900
mtq,1985,45_49,77.819270
mtq,1985,50_54,70.184720
mtq,1985,55_59,59.250900
mtq,1985,60_64,31.568510
mtq,1985,65,4.290954
mtq,1986,15_19,16.679850
mtq,1986,20_24,74.004200
mtq,1986,25_29,86.446140
mtq,1986,30_34,86.110890
mtq,1986,35_39,85.005290
mtq,1986,40_44,82.830670
mtq,1986,45_49,79.008350
mtq,1986,50_54,71.216160
mtq,1986,55_59,59.416520
mtq,1986,60_64,30.896700
mtq,1986,65,4.146362
mtq,1987,15_19,15.631720
mtq,1987,20_24,73.444560
mtq,1987,25_29,87.039240
mtq,1987,30_34,86.755710
mtq,1987,35_39,85.653470
mtq,1987,40_44,83.844560
mtq,1987,45_49,80.152310
mtq,1987,50_54,72.236890
mtq,1987,55_59,59.595050
mtq,1987,60_64,30.235990
mtq,1987,65,4.006329
mtq,1988,15_19,14.655120
mtq,1988,20_24,72.860760
mtq,1988,25_29,87.593730
mtq,1988,30_34,87.383480
mtq,1988,35_39,86.261250
mtq,1988,40_44,84.805670
mtq,1988,45_49,81.278470
mtq,1988,50_54,73.231810
mtq,1988,55_59,59.783410
mtq,1988,60_64,29.590250
mtq,1988,65,3.870203
mtq,1989,15_19,13.739960
mtq,1989,20_24,72.279480
mtq,1989,25_29,88.090600
mtq,1989,30_34,88.000710
mtq,1989,35_39,86.832220
mtq,1989,40_44,85.720200
mtq,1989,45_49,82.361700
mtq,1989,50_54,74.200290
mtq,1989,55_59,59.984300
mtq,1989,60_64,28.949730
mtq,1989,65,3.738319
mtq,1990,15_19,12.874040
mtq,1990,20_24,71.710350
mtq,1990,25_29,88.551460
mtq,1990,30_34,88.575920
mtq,1990,35_39,87.385670
mtq,1990,40_44,86.583410
mtq,1990,45_49,83.393940
mtq,1990,50_54,75.153020
mtq,1990,55_59,60.173550
mtq,1990,60_64,28.319600
mtq,1990,65,3.610253
mtq,1990,total_15,59.539750
mtq,1991,15_19,11.428470
mtq,1991,20_24,69.777860
mtq,1991,25_29,88.386000
mtq,1991,30_34,88.745290
mtq,1991,35_39,87.698990
mtq,1991,40_44,86.766730
mtq,1991,45_49,83.768370
mtq,1991,50_54,75.870250
mtq,1991,55_59,60.446850
mtq,1991,60_64,28.015630
mtq,1991,65,3.457382
mtq,1991,total_15,59.710820
mtq,1992,15_19,10.121960
mtq,1992,20_24,67.777960
