country,year,age_group,mpop
col,2013,00_04,2286.512000
col,2013,05_09,2271.708000
col,2013,10_14,2238.025000
col,2013,15_19,2220.728000
col,2013,20_24,2138.190000
col,2013,25_29,1976.207000
col,2013,30_34,1824.941000
col,2013,35_39,1624.936000
col,2013,40_44,1481.071000
col,2013,45_49,1421.015000
col,2013,50_54,1197.379000
col,2013,55_59,965.301000
col,2013,60_64,746.502000
col,2013,65,1285.971000
col,2013,total_0,23678.490000
col,2013,total_15,16882.240000
col,2014,00_04,2272.823000
col,2014,05_09,2279.888000
col,2014,10_14,2239.923000
col,2014,15_19,2219.517000
col,2014,20_24,2156.691000
col,2014,25_29,1995.747000
col,2014,30_34,1844.921000
col,2014,35_39,1668.575000
col,2014,40_44,1477.563000
col,2014,45_49,1445.688000
col,2014,50_54,1238.670000
col,2014,55_59,998.022000
col,2014,60_64,783.541000
col,2014,65,1348.945000
col,2014,total_0,23970.510000
col,2014,total_15,17177.880000
col,2015,00_04,2260.613000
col,2015,05_09,2284.113000
col,2015,10_14,2243.412000
col,2015,15_19,2219.667000
col,2015,20_24,2169.888000
col,2015,25_29,2015.592000
col,2015,30_34,1864.681000
col,2015,35_39,1704.649000
col,2015,40_44,1487.357000
col,2015,45_49,1459.885000
col,2015,50_54,1277.717000
col,2015,55_59,1034.028000
col,2015,60_64,819.117000
col,2015,65,1416.964000
col,2015,total_0,24257.680000
col,2015,total_15,17469.550000
col,2016,00_04,2244.978000
col,2016,05_09,2285.955000
col,2016,10_14,2249.254000
col,2016,15_19,2217.526000
col,2016,20_24,2177.869000
col,2016,25_29,2039.010000
col,2016,30_34,1887.137000
col,2016,35_39,1737.258000
col,2016,40_44,1510.788000
col,2016,45_49,1464.635000
col,2016,50_54,1314.016000
col,2016,55_59,1070.854000
col,2016,60_64,850.272000
col,2016,65,1490.168000
col,2016,total_0,24539.720000
col,2016,total_15,17759.530000
col,2017,00_04,2233.994000
col,2017,05_09,2282.574000
col,2017,10_14,2257.122000
col,2017,15_19,2215.951000
col,2017,20_24,2179.927000
col,2017,25_29,2062.466000
col,2017,30_34,1907.760000
col,2017,35_39,1763.539000
col,2017,40_44,1547.322000
col,2017,45_49,1458.394000
col,2017,50_54,1349.597000
col,2017,55_59,1110.141000
col,2017,60_64,879.721000
col,2017,65,1567.774000
col,2017,total_0,24816.280000
col,2017,total_15,18042.590000
col,2018,00_04,2226.057000
col,2018,05_09,2273.954000
col,2018,10_14,2265.675000
col,2018,15_19,2216.159000
col,2018,20_24,2178.173000
col,2018,25_29,2084.179000
col,2018,30_34,1927.209000
col,2018,35_39,1785.074000
col,2018,40_44,1591.582000
col,2018,45_49,1448.196000
col,2018,50_54,1381.708000
col,2018,55_59,1150.690000
col,2018,60_64,909.062000
col,2018,65,1649.365000
col,2018,total_0,25087.080000
col,2018,total_15,18321.400000
col,2019,00_04,2217.715000
col,2019,05_09,2261.948000
col,2019,10_14,2272.455000
col,2019,15_19,2219.108000
col,2019,20_24,2175.828000
col,2019,25_29,2101.588000
col,2019,30_34,1946.499000
col,2019,35_39,1804.982000
col,2019,40_44,1634.614000
col,2019,45_49,1445.011000
col,2019,50_54,1406.227000
col,2019,55_59,1190.821000
col,2019,60_64,940.771000
col,2019,65,1734.274000
col,2019,total_0,25351.840000
col,2019,total_15,18599.720000
col,2020,00_04,2206.621000
col,2020,05_09,2249.519000
col,2020,10_14,2275.122000
col,2020,15_19,2224.732000
col,2020,20_24,2175.080000
col,2020,25_29,2113.390000
col,2020,30_34,1966.060000
col,2020,35_39,1825.073000
col,2020,40_44,1670.727000
col,2020,45_49,1455.346000
col,2020,50_54,1420.999000
col,2020,55_59,1229.281000
col,2020,60_64,976.115000
col,2020,65,1822.246000
col,2020,total_0,25610.310000
col,2020,total_15,18879.050000
com,1980,00_04,31.775000
com,1980,05_09,24.766000
com,1980,10_14,20.584000
com,1980,15_19,17.579000
com,1980,20_24,14.806000
com,1980,25_29,11.804000
com,1980,30_34,8.251000
com,1980,35_39,7.264000
com,1980,40_44,6.441000
com,1980,45_49,5.399000
com,1980,50_54,4.532000
com,1980,55_59,3.713000
com,1980,60_64,2.933000
com,1980,65,4.450000
com,1980,total_0,164.297000
com,1980,total_15,87.172000
com,1981,00_04,33.359000
com,1981,05_09,25.804000
com,1981,10_14,21.229000
com,1981,15_19,18.064000
com,1981,20_24,15.287000
com,1981,25_29,12.410000
com,1981,30_34,8.731000
com,1981,35_39,7.328000
com,1981,40_44,6.554000
com,1981,45_49,5.527000
com,1981,50_54,4.611000
com,1981,55_59,3.776000
com,1981,60_64,2.982000
com,1981,65,4.621000
com,1981,total_0,170.283000
com,1981,total_15,89.891000
com,1982,00_04,34.976000
com,1982,05_09,26.834000
com,1982,10_14,21.872000
com,1982,15_19,18.519000
com,1982,20_24,15.718000
com,1982,25_29,12.920000
com,1982,30_34,9.337000
com,1982,35_39,7.350000
com,1982,40_44,6.649000
com,1982,45_49,5.652000
com,1982,50_54,4.683000
com,1982,55_59,3.835000
com,1982,60_64,3.023000
com,1982,65,4.767000
com,1982,total_0,176.135000
com,1982,total_15,92.453000
com,1983,00_04,36.478000
com,1983,05_09,27.861000
com,1983,10_14,22.546000
com,1983,15_19,18.969000
com,1983,20_24,16.121000
com,1983,25_29,13.355000
com,1983,30_34,10.017000
com,1983,35_39,7.391000
com,1983,40_44,6.727000
com,1983,45_49,5.776000
com,1983,50_54,4.754000
com,1983,55_59,3.894000
com,1983,60_64,3.062000
com,1983,65,4.892000
com,1983,total_0,181.843000
com,1983,total_15,94.958000
com,1984,00_04,37.629000
com,1984,05_09,28.910000
com,1984,10_14,23.292000
com,1984,15_19,19.459000
com,1984,20_24,16.531000
com,1984,25_29,13.777000
com,1984,30_34,10.688000
com,1984,35_39,7.542000
com,1984,40_44,6.795000
com,1984,45_49,5.895000
com,1984,50_54,4.838000
com,1984,55_59,3.961000
com,1984,60_64,3.107000
com,1984,65,5.002000
com,1984,total_0,187.426000
com,1984,total_15,97.595000
com,1985,00_04,38.312000
com,1985,05_09,29.980000
com,1985,10_14,24.125000
com,1985,15_19,20.022000
com,1985,20_24,16.969000
com,1985,25_29,14.219000
com,1985,30_34,11.306000
com,1985,35_39,7.852000
com,1985,40_44,6.859000
com,1985,45_49,6.010000
com,1985,50_54,4.944000
com,1985,55_59,4.036000
com,1985,60_64,3.166000
com,1985,65,5.104000
com,1985,total_0,192.904000
com,1985,total_15,100.487000
com,1986,00_04,39.119000
com,1986,05_09,31.168000
com,1986,10_14,24.913000
com,1986,15_19,20.527000
com,1986,20_24,17.341000
com,1986,25_29,14.598000
com,1986,30_34,11.816000
com,1986,35_39,8.263000
com,1986,40_44,6.878000
com,1986,45_49,6.081000
com,1986,50_54,5.031000
com,1986,55_59,4.084000
com,1986,60_64,3.202000
com,1986,65,5.240000
com,1986,total_0,198.261000
com,1986,total_15,103.061000
com,1987,00_04,38.875000
com,1987,05_09,32.589000
com,1987,10_14,25.856000
com,1987,15_19,21.165000
com,1987,20_24,17.794000
com,1987,25_29,15.028000
com,1987,30_34,12.311000
com,1987,35_39,8.851000
com,1987,40_44,6.905000
com,1987,45_49,6.176000
com,1987,50_54,5.153000
com,1987,55_59,4.152000
com,1987,60_64,3.257000
com,1987,65,5.382000
com,1987,total_0,203.494000
com,1987,total_15,106.174000
com,1988,00_04,37.963000
com,1988,05_09,34.127000
com,1988,10_14,26.912000
com,1988,15_19,21.905000
com,1988,20_24,18.307000
com,1988,25_29,15.485000
com,1988,30_34,12.789000
com,1988,35_39,9.543000
com,1988,40_44,6.976000
com,1988,45_49,6.281000
com,1988,50_54,5.293000
com,1988,55_59,4.236000
com,1988,60_64,3.326000
com,1988,65,5.520000
com,1988,total_0,208.663000
com,1988,total_15,109.661000
com,1989,00_04,37.009000
com,1989,05_09,35.519000
com,1989,10_14,28.054000
com,1989,15_19,22.703000
com,1989,20_24,18.845000
com,1989,25_29,15.936000
com,1989,30_34,13.245000
com,1989,35_39,10.225000
com,1989,40_44,7.148000
com,1989,45_49,6.371000
com,1989,50_54,5.427000
com,1989,55_59,4.330000
com,1989,60_64,3.400000
com,1989,65,5.641000
com,1989,total_0,213.853000
com,1989,total_15,113.271000
com,1990,00_04,36.483000
com,1990,05_09,36.454000
com,1990,10_14,29.298000
com,1990,15_19,23.539000
com,1990,20_24,19.399000
com,1990,25_29,16.366000
com,1990,30_34,13.683000
com,1990,35_39,10.828000
com,1990,40_44,7.452000
com,1990,45_49,6.439000
com,1990,50_54,5.542000
com,1990,55_59,4.435000
com,1990,60_64,3.471000
com,1990,65,5.744000
com,1990,total_0,219.133000
com,1990,total_15,116.898000
com,1991,00_04,35.500000
com,1991,05_09,37.182000
com,1991,10_14,30.770000
com,1991,15_19,24.497000
com,1991,20_24,20.058000
com,1991,25_29,16.866000
com,1991,30_34,14.159000
com,1991,35_39,11.409000
com,1991,40_44,7.910000
com,1991,45_49,6.507000
com,1991,50_54,5.653000
com,1991,55_59,4.549000
com,1991,60_64,3.541000
com,1991,65,5.926000
com,1991,total_0,224.527000
com,1991,total_15,121.075000
com,1992,00_04,35.531000
com,1992,05_09,37.195000
com,1992,10_14,32.286000
com,1992,15_19,25.413000
com,1992,20_24,20.699000
com,1992,25_29,17.325000
com,1992,30_34,14.589000
com,1992,35_39,11.897000
com,1992,40_44,8.484000
com,1992,45_49,6.536000
com,1992,50_54,5.747000
com,1992,55_59,4.666000
com,1992,60_64,3.604000
com,1992,65,6.074000
com,1992,total_0,230.046000
com,1992,total_15,125.034000
com,1993,00_04,36.355000
com,1993,05_09,36.564000
com,1993,10_14,33.792000
com,1993,15_19,26.362000
com,1993,20_24,21.362000
com,1993,25_29,17.777000
com,1993,30_34,14.994000
com,1993,35_39,12.327000
com,1993,40_44,9.126000
com,1993,45_49,6.586000
com,1993,50_54,5.831000
com,1993,55_59,4.782000
com,1993,60_64,3.669000
com,1993,65,6.201000
com,1993,total_0,235.728000
com,1993,total_15,129.017000
com,1994,00_04,37.511000
com,1994,05_09,35.656000
com,1994,10_14,35.068000
com,1994,15_19,27.459000
com,1994,20_24,22.102000
com,1994,25_29,18.270000
com,1994,30_34,15.411000
com,1994,35_39,12.750000
com,1994,40_44,9.766000
com,1994,45_49,6.742000
com,1994,50_54,5.909000
com,1994,55_59,4.900000
com,1994,60_64,3.748000
com,1994,65,6.318000
com,1994,total_0,241.610000
com,1994,total_15,133.375000
com,1995,00_04,38.668000
com,1995,05_09,34.980000
com,1995,10_14,35.835000
com,1995,15_19,28.746000
com,1995,20_24,22.942000
com,1995,25_29,18.827000
com,1995,30_34,15.851000
com,1995,35_39,13.192000
com,1995,40_44,10.360000
com,1995,45_49,7.045000
com,1995,50_54,5.984000
com,1995,55_59,5.014000
com,1995,60_64,3.849000
com,1995,65,6.432000
com,1995,total_0,247.725000
com,1995,total_15,138.242000
com,1996,00_04,40.323000
com,1996,05_09,34.778000
com,1996,10_14,35.979000
com,1996,15_19,30.075000
com,1996,20_24,23.770000
com,1996,25_29,19.381000
com,1996,30_34,16.255000
com,1996,35_39,13.588000
com,1996,40_44,10.864000
com,1996,45_49,7.444000
com,1996,50_54,6.017000
com,1996,55_59,5.090000
com,1996,60_64,3.931000
com,1996,65,6.599000
com,1996,total_0,254.094000
com,1996,total_15,143.014000
com,1997,00_04,41.867000
com,1997,05_09,34.923000
com,1997,10_14,35.690000
com,1997,15_19,31.615000
com,1997,20_24,24.649000
com,1997,25_29,19.992000
com,1997,30_34,16.690000
com,1997,35_39,13.993000
com,1997,40_44,11.326000
com,1997,45_49,7.984000
com,1997,50_54,6.039000
com,1997,55_59,5.174000
com,1997,60_64,4.033000
com,1997,65,6.753000
com,1997,total_0,260.728000
com,1997,total_15,148.248000
com,1998,00_04,43.321000
com,1998,05_09,35.432000
com,1998,10_14,35.119000
com,1998,15_19,33.155000
com,1998,20_24,25.606000
com,1998,25_29,20.668000
com,1998,30_34,17.155000
com,1998,35_39,14.409000
com,1998,40_44,11.757000
com,1998,45_49,8.607000
com,1998,50_54,6.096000
com,1998,55_59,5.260000
com,1998,60_64,4.142000
com,1998,65,6.901000
com,1998,total_0,267.628000
com,1998,total_15,153.756000
com,1999,00_04,44.844000
com,1999,05_09,36.190000
com,1999,10_14,34.552000
com,1999,15_19,34.363000
com,1999,20_24,26.689000
com,1999,25_29,21.401000
com,1999,30_34,17.651000
com,1999,35_39,14.825000
com,1999,40_44,12.175000
com,1999,45_49,9.224000
com,1999,50_54,6.248000
com,1999,55_59,5.341000
com,1999,60_64,4.249000
com,1999,65,7.038000
com,1999,total_0,274.790000
com,1999,total_15,159.204000
com,2000,00_04,46.556000
com,2000,05_09,37.021000
com,2000,10_14,34.226000
com,2000,15_19,35.045000
com,2000,20_24,27.917000
com,2000,25_29,22.192000
com,2000,30_34,18.178000
com,2000,35_39,15.241000
com,2000,40_44,12.593000
com,2000,45_49,9.782000
com,2000,50_54,6.532000
com,2000,55_59,5.408000
com,2000,60_64,4.350000
com,2000,65,7.168000
com,2000,total_0,282.209000
com,2000,total_15,164.406000
com,2001,00_04,48.710000
com,2001,05_09,38.064000
com,2001,10_14,34.079000
com,2001,15_19,35.155000
com,2001,20_24,29.216000
com,2001,25_29,22.991000
com,2001,30_34,18.703000
com,2001,35_39,15.625000
com,2001,40_44,12.967000
com,2001,45_49,10.253000
com,2001,50_54,6.904000
com,2001,55_59,5.433000
com,2001,60_64,4.416000
com,2001,65,7.368000
com,2001,total_0,289.884000
com,2001,total_15,169.031000
com,2002,00_04,50.614000
com,2002,05_09,39.414000
com,2002,10_14,34.214000
com,2002,15_19,34.803000
com,2002,20_24,30.705000
com,2002,25_29,23.825000
com,2002,30_34,19.280000
com,2002,35_39,16.032000
com,2002,40_44,13.347000
com,2002,45_49,10.683000
com,2002,50_54,7.404000
com,2002,55_59,5.447000
com,2002,60_64,4.488000
com,2002,65,7.561000
com,2002,total_0,297.817000
com,2002,total_15,173.575000
com,2003,00_04,52.356000
com,2003,05_09,41.020000
com,2003,10_14,34.605000
com,2003,15_19,34.179000
com,2003,20_24,32.171000
com,2003,25_29,24.724000
com,2003,30_34,19.911000
com,2003,35_39,16.462000
com,2003,40_44,13.731000
com,2003,45_49,11.081000
com,2003,50_54,7.977000
com,2003,55_59,5.491000
com,2003,60_64,4.562000
com,2003,65,7.739000
com,2003,total_0,306.009000
com,2003,total_15,178.028000
com,2004,00_04,54.008000
com,2004,05_09,42.774000
com,2004,10_14,35.217000
com,2004,15_19,33.604000
com,2004,20_24,33.306000
com,2004,25_29,25.743000
com,2004,30_34,20.601000
com,2004,35_39,16.923000
com,2004,40_44,14.116000
com,2004,45_49,11.469000
com,2004,50_54,8.546000
com,2004,55_59,5.626000
com,2004,60_64,4.630000
com,2004,65,7.900000
com,2004,total_0,314.463000
com,2004,total_15,182.464000
com,2005,00_04,55.655000
com,2005,05_09,44.509000
com,2005,10_14,36.052000
com,2005,15_19,33.291000
com,2005,20_24,33.937000
com,2005,25_29,26.908000
com,2005,30_34,21.352000
com,2005,35_39,17.422000
com,2005,40_44,14.508000
com,2005,45_49,11.861000
com,2005,50_54,9.062000
com,2005,55_59,5.887000
com,2005,60_64,4.688000
com,2005,65,8.042000
com,2005,total_0,323.174000
com,2005,total_15,186.958000
com,2006,00_04,57.339000
com,2006,05_09,46.358000
com,2006,10_14,37.117000
com,2006,15_19,33.162000
com,2006,20_24,34.075000
com,2006,25_29,28.198000
com,2006,30_34,22.135000
com,2006,35_39,17.940000
com,2006,40_44,14.884000
com,2006,45_49,12.223000
com,2006,50_54,9.504000
com,2006,55_59,6.232000
com,2006,60_64,4.711000
com,2006,65,8.261000
com,2006,total_0,332.139000
com,2006,total_15,191.325000
com,2007,00_04,58.812000
com,2007,05_09,48.237000
com,2007,10_14,38.464000
com,2007,15_19,33.287000
com,2007,20_24,33.747000
com,2007,25_29,29.668000
com,2007,30_34,22.951000
com,2007,35_39,18.506000
com,2007,40_44,15.284000
com,2007,45_49,12.589000
com,2007,50_54,9.909000
com,2007,55_59,6.694000
com,2007,60_64,4.723000
com,2007,65,8.470000
com,2007,total_0,341.341000
com,2007,total_15,195.828000
com,2008,00_04,60.120000
com,2008,05_09,50.086000
com,2008,10_14,40.037000
com,2008,15_19,33.671000
com,2008,20_24,33.149000
com,2008,25_29,31.115000
com,2008,30_34,23.833000
com,2008,35_39,19.127000
com,2008,40_44,15.707000
com,2008,45_49,12.963000
com,2008,50_54,10.288000
com,2008,55_59,7.222000
com,2008,60_64,4.763000
com,2008,65,8.662000
com,2008,total_0,350.743000
com,2008,total_15,200.500000
com,2009,00_04,61.287000
com,2009,05_09,51.858000
com,2009,10_14,41.742000
com,2009,15_19,34.300000
com,2009,20_24,32.599000
com,2009,25_29,32.238000
com,2009,30_34,24.841000
com,2009,35_39,19.807000
com,2009,40_44,16.163000
com,2009,45_49,13.343000
com,2009,50_54,10.663000
com,2009,55_59,7.747000
com,2009,60_64,4.888000
com,2009,65,8.823000
com,2009,total_0,360.299000
com,2009,total_15,205.412000
com,2010,00_04,62.347000
com,2010,05_09,53.511000
com,2010,10_14,43.493000
com,2010,15_19,35.166000
com,2010,20_24,32.304000
com,2010,25_29,32.864000
com,2010,30_34,25.994000
com,2010,35_39,20.550000
com,2010,40_44,16.658000
com,2010,45_49,13.731000
com,2010,50_54,11.044000
com,2010,55_59,8.227000
com,2010,60_64,5.131000
com,2010,65,8.950000
com,2010,total_0,369.970000
com,2010,total_15,210.619000
com,2011,00_04,63.278000
com,2011,05_09,55.201000
com,2011,10_14,45.265000
com,2011,15_19,36.244000
com,2011,20_24,32.218000
com,2011,25_29,33.035000
com,2011,30_34,27.273000
com,2011,35_39,21.326000
com,2011,40_44,17.174000
com,2011,45_49,14.102000
com,2011,50_54,11.393000
com,2011,55_59,8.636000
com,2011,60_64,5.446000
com,2011,65,9.153000
com,2011,total_0,379.744000
com,2011,total_15,216.000000
com,2012,00_04,64.052000
com,2012,05_09,56.748000
com,2012,10_14,47.088000
com,2012,15_19,37.588000
com,2012,20_24,32.364000
com,2012,25_29,32.741000
com,2012,30_34,28.728000
com,2012,35_39,22.132000
com,2012,40_44,17.733000
com,2012,45_49,14.495000
com,2012,50_54,11.748000
com,2012,55_59,9.013000
com,2012,60_64,5.864000
com,2012,65,9.324000
com,2012,total_0,389.618000
com,2012,total_15,221.730000
com,2013,00_04,64.705000
com,2013,05_09,58.116000
com,2013,10_14,48.931000
com,2013,15_19,39.144000
com,2013,20_24,32.755000
com,2013,25_29,32.177000
com,2013,30_34,30.163000
com,2013,35_39,23.002000
com,2013,40_44,18.346000
com,2013,45_49,14.914000
com,2013,50_54,12.111000
com,2013,55_59,9.372000
com,2013,60_64,6.336000
com,2013,65,9.498000
com,2013,total_0,399.570000
com,2013,total_15,227.818000
com,2014,00_04,65.276000
com,2014,05_09,59.301000
com,2014,10_14,50.746000
com,2014,15_19,40.824000
com,2014,20_24,33.384000
com,2014,25_29,31.653000
com,2014,30_34,31.284000
com,2014,35_39,23.997000
com,2014,40_44,19.019000
com,2014,45_49,15.364000
com,2014,50_54,12.484000
com,2014,55_59,9.730000
com,2014,60_64,6.807000
com,2014,65,9.712000
com,2014,total_0,409.581000
com,2014,total_15,234.258000
com,2015,00_04,65.800000
com,2015,05_09,60.332000
com,2015,10_14,52.458000
com,2015,15_19,42.572000
com,2015,20_24,34.242000
com,2015,25_29,31.374000
com,2015,30_34,31.917000
com,2015,35_39,25.140000
com,2015,40_44,19.753000
com,2015,45_49,15.856000
com,2015,50_54,12.867000
com,2015,55_59,10.097000
com,2015,60_64,7.240000
com,2015,65,9.990000
com,2015,total_0,419.638000
com,2015,total_15,241.048000
com,2016,00_04,66.237000
com,2016,05_09,61.384000
com,2016,10_14,54.048000
com,2016,15_19,44.345000
com,2016,20_24,35.335000
com,2016,25_29,31.318000
com,2016,30_34,32.103000
com,2016,35_39,26.406000
com,2016,40_44,20.517000
com,2016,45_49,16.359000
com,2016,50_54,13.226000
com,2016,55_59,10.424000
com,2016,60_64,7.605000
com,2016,65,10.427000
com,2016,total_0,429.734000
com,2016,total_15,248.065000
com,2017,00_04,66.656000
com,2017,05_09,62.263000
com,2017,10_14,55.529000
com,2017,15_19,46.164000
com,2017,20_24,36.675000
com,2017,25_29,31.483000
com,2017,30_34,31.831000
com,2017,35_39,27.842000
com,2017,40_44,21.309000
com,2017,45_49,16.907000
com,2017,50_54,13.605000
com,2017,55_59,10.759000
com,2017,60_64,7.944000
com,2017,65,10.909000
com,2017,total_0,439.876000
com,2017,total_15,255.428000
com,2018,00_04,67.085000
com,2018,05_09,62.964000
com,2018,10_14,56.909000
com,2018,15_19,47.990000
com,2018,20_24,38.213000
com,2018,25_29,31.884000
com,2018,30_34,31.293000
com,2018,35_39,29.263000
com,2018,40_44,22.163000
com,2018,45_49,17.508000
com,2018,50_54,14.011000
com,2018,55_59,11.104000
com,2018,60_64,8.273000
com,2018,65,11.425000
com,2018,total_0,450.085000
com,2018,total_15,263.127000
com,2019,00_04,67.568000
com,2019,05_09,63.520000
com,2019,10_14,58.175000
com,2019,15_19,49.775000
com,2019,20_24,39.872000
com,2019,25_29,32.512000
com,2019,30_34,30.800000
com,2019,35_39,30.376000
com,2019,40_44,23.145000
com,2019,45_49,18.168000
com,2019,50_54,14.453000
com,2019,55_59,11.462000
com,2019,60_64,8.604000
com,2019,65,11.962000
com,2019,total_0,460.392000
com,2019,total_15,271.129000
com,2020,00_04,68.141000
com,2020,05_09,63.993000
com,2020,10_14,59.290000
com,2020,15_19,51.486000
com,2020,20_24,41.592000
com,2020,25_29,33.364000
com,2020,30_34,30.547000
com,2020,35_39,31.016000
com,2020,40_44,24.274000
com,2020,45_49,18.893000
com,2020,50_54,14.937000
com,2020,55_59,11.834000
com,2020,60_64,8.946000
com,2020,65,12.513000
com,2020,total_0,470.826000
com,2020,total_15,279.402000
cog,1980,00_04,162.382000
cog,1980,05_09,133.256000
cog,1980,10_14,110.376000
cog,1980,15_19,91.367000
cog,1980,20_24,74.941000
cog,1980,25_29,61.861000
cog,1980,30_34,50.921000
cog,1980,35_39,43.347000
cog,1980,40_44,37.228000
cog,1980,45_49,31.804000
cog,1980,50_54,26.770000
cog,1980,55_59,22.016000
cog,1980,60_64,17.488000
cog,1980,65,30.599000
cog,1980,total_0,894.356000
cog,1980,total_15,488.342000
cog,1981,00_04,166.920000
cog,1981,05_09,137.726000
cog,1981,10_14,114.127000
cog,1981,15_19,94.486000
cog,1981,20_24,77.506000
cog,1981,25_29,63.890000
cog,1981,30_34,52.485000
cog,1981,35_39,44.354000
cog,1981,40_44,38.034000
cog,1981,45_49,32.479000
cog,1981,50_54,27.343000
cog,1981,55_59,22.492000
cog,1981,60_64,17.862000
cog,1981,65,31.553000
cog,1981,total_0,921.257000
cog,1981,total_15,502.484000
cog,1982,00_04,170.872000
cog,1982,05_09,142.315000
cog,1982,10_14,118.114000
cog,1982,15_19,97.819000
cog,1982,20_24,80.298000
cog,1982,25_29,66.023000
cog,1982,30_34,54.262000
cog,1982,35_39,45.451000
cog,1982,40_44,38.921000
cog,1982,45_49,33.219000
cog,1982,50_54,27.973000
cog,1982,55_59,23.023000
cog,1982,60_64,18.289000
cog,1982,65,32.504000
cog,1982,total_0,949.083000
cog,1982,total_15,517.782000
cog,1983,00_04,174.438000
cog,1983,05_09,146.879000
cog,1983,10_14,122.272000
cog,1983,15_19,101.347000
cog,1983,20_24,83.271000
cog,1983,25_29,68.267000
cog,1983,30_34,56.198000
cog,1983,35_39,46.655000
cog,1983,40_44,39.872000
cog,1983,45_49,34.016000
cog,1983,50_54,28.648000
cog,1983,55_59,23.599000
cog,1983,60_64,18.761000
cog,1983,65,33.453000
cog,1983,total_0,977.676000
cog,1983,total_15,534.087000
cog,1984,00_04,177.875000
cog,1984,05_09,151.233000
cog,1984,10_14,126.509000
cog,1984,15_19,105.029000
cog,1984,20_24,86.369000
cog,1984,25_29,70.641000
cog,1984,30_34,58.211000
cog,1984,35_39,47.991000
cog,1984,40_44,40.870000
cog,1984,45_49,34.849000
cog,1984,50_54,29.357000
cog,1984,55_59,24.206000
cog,1984,60_64,19.274000
cog,1984,65,34.392000
cog,1984,total_0,1006.806000
cog,1984,total_15,551.189000
cog,1985,00_04,181.420000
cog,1985,05_09,155.194000
cog,1985,10_14,130.733000
cog,1985,15_19,108.829000
cog,1985,20_24,89.565000
cog,1985,25_29,73.158000
cog,1985,30_34,60.256000
cog,1985,35_39,49.471000
cog,1985,40_44,41.905000
cog,1985,45_49,35.708000
cog,1985,50_54,30.094000
cog,1985,55_59,24.840000
cog,1985,60_64,19.816000
cog,1985,65,35.325000
cog,1985,total_0,1036.314000
cog,1985,total_15,568.967000
cog,1986,00_04,185.174000
cog,1986,05_09,159.633000
cog,1986,10_14,135.080000
cog,1986,15_19,112.574000
cog,1986,20_24,92.681000
cog,1986,25_29,75.625000
cog,1986,30_34,62.162000
cog,1986,35_39,50.949000
cog,1986,40_44,42.878000
cog,1986,45_49,36.506000
cog,1986,50_54,30.779000
cog,1986,55_59,25.407000
cog,1986,60_64,20.270000
cog,1986,65,36.462000
cog,1986,total_0,1066.180000
cog,1986,total_15,586.293000
cog,1987,00_04,188.757000
cog,1987,05_09,163.788000
cog,1987,10_14,139.526000
cog,1987,15_19,116.476000
cog,1987,20_24,95.935000
cog,1987,25_29,78.248000
cog,1987,30_34,64.110000
cog,1987,35_39,52.568000
cog,1987,40_44,43.888000
cog,1987,45_49,37.339000
cog,1987,50_54,31.498000
cog,1987,55_59,26.014000
cog,1987,60_64,20.762000
cog,1987,65,37.572000
cog,1987,total_0,1096.481000
cog,1987,total_15,604.410000
cog,1988,00_04,192.311000
cog,1988,05_09,167.591000
cog,1988,10_14,144.016000
cog,1988,15_19,120.531000
cog,1988,20_24,99.341000
cog,1988,25_29,81.019000
cog,1988,30_34,66.132000
cog,1988,35_39,54.299000
cog,1988,40_44,44.960000
cog,1988,45_49,38.211000
cog,1988,50_54,32.245000
cog,1988,55_59,26.659000
cog,1988,60_64,21.293000
cog,1988,65,38.670000
cog,1988,total_0,1127.278000
cog,1988,total_15,623.360000
cog,1989,00_04,195.953000
cog,1989,05_09,171.076000
cog,1989,10_14,148.424000
cog,1989,15_19,124.736000
cog,1989,20_24,102.914000
cog,1989,25_29,83.935000
cog,1989,30_34,68.284000
cog,1989,35_39,56.094000
cog,1989,40_44,46.141000
cog,1989,45_49,39.119000
cog,1989,50_54,33.021000
cog,1989,55_59,27.341000
cog,1989,60_64,21.865000
cog,1989,65,39.762000
cog,1989,total_0,1158.665000
cog,1989,total_15,643.212000
cog,1990,00_04,199.801000
cog,1990,05_09,174.335000
cog,1990,10_14,152.594000
cog,1990,15_19,129.064000
cog,1990,20_24,106.668000
cog,1990,25_29,86.996000
cog,1990,30_34,70.601000
cog,1990,35_39,57.928000
cog,1990,40_44,47.456000
cog,1990,45_49,40.064000
cog,1990,50_54,33.824000
cog,1990,55_59,28.057000
cog,1990,60_64,22.480000
cog,1990,65,40.864000
cog,1990,total_0,1190.732000
cog,1990,total_15,664.002000
cog,1991,00_04,203.951000
cog,1991,05_09,178.162000
cog,1991,10_14,156.606000
cog,1991,15_19,133.412000
cog,1991,20_24,110.545000
cog,1991,25_29,90.116000
cog,1991,30_34,72.924000
cog,1991,35_39,59.655000
cog,1991,40_44,48.785000
cog,1991,45_49,40.939000
cog,1991,50_54,34.558000
cog,1991,55_59,28.680000
cog,1991,60_64,22.977000
cog,1991,65,42.095000
cog,1991,total_0,1223.405000
cog,1991,total_15,684.686000
cog,1992,00_04,208.058000
cog,1992,05_09,181.847000
cog,1992,10_14,160.477000
cog,1992,15_19,137.856000
cog,1992,20_24,114.581000
cog,1992,25_29,93.434000
cog,1992,30_34,75.439000
cog,1992,35_39,61.427000
