country,year,age_group,fpop
pak,1992,35_39,2923.23
pak,1992,40_44,2334.11
pak,1992,45_49,2012.48
pak,1992,50_54,1703.07
pak,1992,55_59,1370.14
pak,1992,60_64,1083.61
pak,1992,65,2020.48
pak,1992,total_0,57250.7
pak,1992,total_15,31954.5
pak,1993,00_04,9918.1
pak,1993,05_09,8696.19
pak,1993,10_14,7247.79
pak,1993,15_19,6002.82
pak,1993,20_24,4990.78
pak,1993,25_29,4316.53
pak,1993,30_34,3706.16
pak,1993,35_39,3038.44
pak,1993,40_44,2421.98
pak,1993,45_49,2035.63
pak,1993,50_54,1763.9
pak,1993,55_59,1408.21
pak,1993,60_64,1118.58
pak,1993,65,2087.12
pak,1993,total_0,58752.2
pak,1993,total_15,32890.2
pak,1994,00_04,9943.05
pak,1994,05_09,8970.42
pak,1994,10_14,7499.72
pak,1994,15_19,6218.34
pak,1994,20_24,5114.58
pak,1994,25_29,4405.34
pak,1994,30_34,3813.4
pak,1994,35_39,3155.25
pak,1994,40_44,2518.19
pak,1994,45_49,2067.94
pak,1994,50_54,1819.51
pak,1994,55_59,1451.17
pak,1994,60_64,1155.43
pak,1994,65,2156.03
pak,1994,total_0,60288.4
pak,1994,total_15,33875.2
pak,1995,00_04,10007.2
pak,1995,05_09,9198.18
pak,1995,10_14,7770.64
pak,1995,15_19,6446.58
pak,1995,20_24,5259.31
pak,1995,25_29,4496.75
pak,1995,30_34,3914.77
pak,1995,35_39,3271.71
pak,1995,40_44,2619.8
pak,1995,45_49,2116.27
pak,1995,50_54,1865.74
pak,1995,55_59,1500.23
pak,1995,60_64,1193.74
pak,1995,65,2227.93
pak,1995,total_0,61888.8
pak,1995,total_15,34912.8
pak,1996,00_04,10034.5
pak,1996,05_09,9410.72
pak,1996,10_14,8052.69
pak,1996,15_19,6689.68
pak,1996,20_24,5452.33
pak,1996,25_29,4615.17
pak,1996,30_34,4021.39
pak,1996,35_39,3393.31
pak,1996,40_44,2730.91
pak,1996,45_49,2180.7
pak,1996,50_54,1902.51
pak,1996,55_59,1551.48
pak,1996,60_64,1227.47
pak,1996,65,2306.23
pak,1996,total_0,63569
pak,1996,total_15,36071.2
pak,1997,00_04,10130.5
pak,1997,05_09,9565.67
pak,1997,10_14,8345.38
pak,1997,15_19,6931.91
pak,1997,20_24,5665.33
pak,1997,25_29,4738.77
pak,1997,30_34,4123.8
pak,1997,35_39,3514.1
pak,1997,40_44,2847.71
pak,1997,45_49,2259.89
pak,1997,50_54,1930.75
pak,1997,55_59,1610.03
pak,1997,60_64,1262.19
pak,1997,65,2385.48
pak,1997,total_0,65311.5
pak,1997,total_15,37270
pak,1998,00_04,10261.8
pak,1998,05_09,9659.26
pak,1998,10_14,8639.08
pak,1998,15_19,7177.49
pak,1998,20_24,5893.21
pak,1998,25_29,4871.77
pak,1998,30_34,4224.7
pak,1998,35_39,3632.51
pak,1998,40_44,2968.19
pak,1998,45_49,2351.41
pak,1998,50_54,1957.38
pak,1998,55_59,1671.05
pak,1998,60_64,1299.47
pak,1998,65,2466.07
pak,1998,total_0,67073.4
pak,1998,total_15,38513.2
pak,1999,00_04,10355.4
pak,1999,05_09,9710.61
pak,1999,10_14,8910.54
pak,1999,15_19,7435.91
pak,1999,20_24,6129.68
pak,1999,25_29,5021.51
pak,1999,30_34,4329.08
pak,1999,35_39,3747.46
pak,1999,40_44,3090.49
pak,1999,45_49,2451.52
pak,1999,50_54,1993.59
pak,1999,55_59,1727.56
pak,1999,60_64,1342.09
pak,1999,65,2548.68
pak,1999,total_0,68794.1
pak,1999,total_15,39817.6
pak,2000,00_04,10361.4
pak,2000,05_09,9751.27
pak,2000,10_14,9132.33
pak,2000,15_19,7710.34
pak,2000,20_24,6370.1
pak,2000,25_29,5191.58
pak,2000,30_34,4439.72
pak,2000,35_39,3858
pak,2000,40_44,3212.69
pak,2000,45_49,2557.25
pak,2000,50_54,2045.87
pak,2000,55_59,1775.57
pak,2000,60_64,1391.15
pak,2000,65,2634.21
pak,2000,total_0,70431.5
pak,2000,total_15,41186.5
pak,2001,00_04,10396.6
pak,2001,05_09,9826.71
pak,2001,10_14,9286.53
pak,2001,15_19,7963.45
pak,2001,20_24,6587.07
pak,2001,25_29,5366.67
pak,2001,30_34,4544.75
pak,2001,35_39,3953.69
pak,2001,40_44,3324.2
pak,2001,45_49,2659.23
pak,2001,50_54,2103.01
pak,2001,55_59,1805.54
pak,2001,60_64,1434.88
pak,2001,65,2717.3
pak,2001,total_0,71969.6
pak,2001,total_15,42459.8
pak,2002,00_04,10273
pak,2002,05_09,9918.6
pak,2002,10_14,9408.52
pak,2002,15_19,8242.68
pak,2002,20_24,6805.9
pak,2002,25_29,5563.9
pak,2002,30_34,4659.66
pak,2002,35_39,4049.43
pak,2002,40_44,3438.47
pak,2002,45_49,2769.73
pak,2002,50_54,2176.81
pak,2002,55_59,1829.86
pak,2002,60_64,1487.43
pak,2002,65,2802.22
pak,2002,total_0,73426.2
pak,2002,total_15,43826.1
pak,2003,00_04,10055.7
pak,2003,05_09,10016.3
pak,2003,10_14,9503.74
pak,2003,15_19,8529.55
pak,2003,20_24,7029.19
pak,2003,25_29,5775.74
pak,2003,30_34,4786.64
pak,2003,35_39,4146.12
pak,2003,40_44,3552.68
pak,2003,45_49,2885.77
pak,2003,50_54,2264.04
pak,2003,55_59,1854.46
pak,2003,60_64,1543.67
pak,2003,65,2889.93
pak,2003,total_0,74833.5
pak,2003,total_15,45257.8
pak,2004,00_04,9864.88
pak,2004,05_09,10089.3
pak,2004,10_14,9586.68
pak,2004,15_19,8790.32
pak,2004,20_24,7261.51
pak,2004,25_29,5989.65
pak,2004,30_34,4926.56
pak,2004,35_39,4243.99
pak,2004,40_44,3661.85
pak,2004,45_49,3002.35
pak,2004,50_54,2358.69
pak,2004,55_59,1887.89
pak,2004,60_64,1595.32
pak,2004,65,2980.58
pak,2004,total_0,76239.6
pak,2004,total_15,46698.7
pak,2005,00_04,9787.82
pak,2005,05_09,10100.7
pak,2005,10_14,9671.59
pak,2005,15_19,9004.35
pak,2005,20_24,7507.1
pak,2005,25_29,6198.98
pak,2005,30_34,5079.54
pak,2005,35_39,4344.31
pak,2005,40_44,3763.72
pak,2005,45_49,3116.41
pak,2005,50_54,2457.1
pak,2005,55_59,1935.51
pak,2005,60_64,1638.11
pak,2005,65,3074.66
pak,2005,total_0,77679.9
pak,2005,total_15,48119.8
pak,2006,00_04,9686.72
pak,2006,05_09,10099.3
pak,2006,10_14,9770.49
pak,2006,15_19,9174.28
pak,2006,20_24,7784.31
pak,2006,25_29,6429.04
pak,2006,30_34,5260.56
pak,2006,35_39,4457.3
pak,2006,40_44,3865.97
pak,2006,45_49,3231.83
pak,2006,50_54,2560.36
pak,2006,55_59,1993.27
pak,2006,60_64,1667.44
pak,2006,65,3182.1
pak,2006,total_0,79163
pak,2006,total_15,49606.5
pak,2007,00_04,9792.25
pak,2007,05_09,10012.1
pak,2007,10_14,9865.18
pak,2007,15_19,9282.75
pak,2007,20_24,8061.59
pak,2007,25_29,6643.06
pak,2007,30_34,5451.18
pak,2007,35_39,4568.44
pak,2007,40_44,3958.06
pak,2007,45_49,3341.76
pak,2007,50_54,2665.7
pak,2007,55_59,2062.04
pak,2007,60_64,1687.88
pak,2007,65,3287.18
pak,2007,total_0,80679.2
pak,2007,total_15,51009.6
pak,2008,00_04,10037.5
pak,2008,05_09,9853.18
pak,2008,10_14,9954.93
pak,2008,15_19,9356.2
pak,2008,20_24,8328.06
pak,2008,25_29,6851.22
pak,2008,30_34,5651.4
pak,2008,35_39,4685.35
pak,2008,40_44,4045.94
pak,2008,45_49,3447.48
pak,2008,50_54,2773.3
pak,2008,55_59,2141.19
pak,2008,60_64,1707.45
pak,2008,65,3390.4
pak,2008,total_0,82223.6
pak,2008,total_15,52378
pak,2009,00_04,10296
pak,2009,05_09,9677.89
pak,2009,10_14,10018.1
pak,2009,15_19,9434.36
pak,2009,20_24,8569.95
pak,2009,25_29,7072.91
pak,2009,30_34,5860.81
pak,2009,35_39,4819.56
pak,2009,40_44,4139.06
pak,2009,45_49,3551.81
pak,2009,50_54,2884.42
pak,2009,55_59,2229.95
pak,2009,60_64,1737.99
pak,2009,65,3492.67
pak,2009,total_0,83785.4
pak,2009,total_15,53793.5
pak,2010,00_04,10484
pak,2010,05_09,9559.74
pak,2010,10_14,10021.8
pak,2010,15_19,9536.39
pak,2010,20_24,8778.91
pak,2010,25_29,7317.4
pak,2010,30_34,6076.53
pak,2010,35_39,4976.71
pak,2010,40_44,4242.64
pak,2010,45_49,3655.82
pak,2010,50_54,2998.88
pak,2010,55_59,2327.2
pak,2010,60_64,1785.89
pak,2010,65,3594.48
pak,2010,total_0,85356.4
pak,2010,total_15,55290.8
pak,2011,00_04,10799.4
pak,2011,05_09,9537.99
pak,2011,10_14,9929.83
pak,2011,15_19,9615.78
pak,2011,20_24,8934.89
pak,2011,25_29,7566.85
pak,2011,30_34,6277.12
pak,2011,35_39,5139.31
pak,2011,40_44,4342.06
pak,2011,45_49,3745.78
pak,2011,50_54,3102.06
pak,2011,55_59,2417.47
pak,2011,60_64,1833.1
pak,2011,65,3695.62
pak,2011,total_0,86937.2
pak,2011,total_15,56670
pak,2012,00_04,10912.4
pak,2012,05_09,9634.73
pak,2012,10_14,9800.71
pak,2012,15_19,9730.09
pak,2012,20_24,9062.49
pak,2012,25_29,7846.96
pak,2012,30_34,6486.45
pak,2012,35_39,5330.05
pak,2012,40_44,4455.9
pak,2012,45_49,3840.57
pak,2012,50_54,3212.57
pak,2012,55_59,2520.3
pak,2012,60_64,1897.82
pak,2012,65,3799.01
pak,2012,total_0,88530
pak,2012,total_15,58182.2
pak,2013,00_04,10882.1
pak,2013,05_09,9836.48
pak,2013,10_14,9650.62
pak,2013,15_19,9848.24
pak,2013,20_24,9168.02
pak,2013,25_29,8134.31
pak,2013,30_34,6705.52
pak,2013,35_39,5539.68
pak,2013,40_44,4583.84
pak,2013,45_49,3939.33
pak,2013,50_54,3326.18
pak,2013,55_59,2632
pak,2013,60_64,1976.58
pak,2013,65,3905.59
pak,2013,total_0,90128.5
pak,2013,total_15,59759.3
pak,2014,00_04,10821.1
pak,2014,05_09,10079
pak,2014,10_14,9529.26
pak,2014,15_19,9919.26
pak,2014,20_24,9264.79
pak,2014,25_29,8393.23
pak,2014,30_34,6936.35
pak,2014,35_39,5753.37
pak,2014,40_44,4724.95
pak,2014,45_49,4040.59
pak,2014,50_54,3436.7
pak,2014,55_59,2746.66
pak,2014,60_64,2064.1
pak,2014,65,4015.5
pak,2014,total_0,91724.8
pak,2014,total_15,61295.5
pak,2015,00_04,10812
pak,2015,05_09,10269.2
pak,2015,10_14,9489.85
pak,2015,15_19,9916.79
pak,2015,20_24,9363.85
pak,2015,25_29,8603.89
pak,2015,30_34,7179.62
pak,2015,35_39,5962.99
pak,2015,40_44,4879.4
pak,2015,45_49,4144.73
pak,2015,50_54,3541.29
pak,2015,55_59,2860.6
pak,2015,60_64,2157.54
pak,2015,65,4131.11
pak,2015,total_0,93312.8
pak,2015,total_15,62741.8
pak,2016,00_04,10774.8
pak,2016,05_09,10426.5
pak,2016,10_14,9537.2
pak,2016,15_19,9844.11
pak,2016,20_24,9473.98
pak,2016,25_29,8785.24
pak,2016,30_34,7445.78
pak,2016,35_39,6177.4
pak,2016,40_44,5051.92
pak,2016,45_49,4252.47
pak,2016,50_54,3637.74
pak,2016,55_59,2966.16
pak,2016,60_64,2248.26
pak,2016,65,4266.82
pak,2016,total_0,94888.4
pak,2016,total_15,64149.9
pak,2017,00_04,10784.7
pak,2017,05_09,10533
pak,2017,10_14,9665.18
pak,2017,15_19,9698.35
pak,2017,20_24,9590
pak,2017,25_29,8914.02
pak,2017,30_34,7724.18
pak,2017,35_39,6385.22
pak,2017,40_44,5239.87
pak,2017,45_49,4363.86
pak,2017,50_54,3730.23
pak,2017,55_59,3072.09
pak,2017,60_64,2345.57
pak,2017,65,4405.3
pak,2017,total_0,96451.5
pak,2017,total_15,65468.7
pak,2018,00_04,10832.1
pak,2018,05_09,10583.1
pak,2018,10_14,9850.91
pak,2018,15_19,9528.22
pak,2018,20_24,9691.25
pak,2018,25_29,9006.06
pak,2018,30_34,7999.8
pak,2018,35_39,6593.65
pak,2018,40_44,5439.46
pak,2018,45_49,4483.37
pak,2018,50_54,3821.69
pak,2018,55_59,3177.8
pak,2018,60_64,2448.14
pak,2018,65,4549.63
pak,2018,total_0,98005.1
pak,2018,total_15,66739.1
pak,2019,00_04,10873.8
pak,2019,05_09,10597.6
pak,2019,10_14,10044.4
pak,2019,15_19,9409.24
pak,2019,20_24,9745.97
pak,2019,25_29,9091.17
pak,2019,30_34,8251.12
pak,2019,35_39,6816.59
pak,2019,40_44,5645.86
pak,2019,45_49,4618.31
pak,2019,50_54,3917.65
pak,2019,55_59,3283.02
pak,2019,60_64,2554.82
pak,2019,65,4704.96
pak,2019,total_0,99554.6
pak,2019,total_15,68038.7
pak,2020,00_04,10882.6
pak,2020,05_09,10610.5
pak,2020,10_14,10200.5
pak,2020,15_19,9385.27
pak,2020,20_24,9737.72
pak,2020,25_29,9186.46
pak,2020,30_34,8463.49
pak,2020,35_39,7060.49
pak,2020,40_44,5855.49
pak,2020,45_49,4772.48
pak,2020,50_54,4021.61
pak,2020,55_59,3387.24
pak,2020,60_64,2664.59
pak,2020,65,4874.5
pak,2020,total_0,101103
pak,2020,total_15,69409.4
pan,1980,00_04,133.442
pan,1980,05_09,132
pan,1980,10_14,122.318
pan,1980,15_19,106.888
pan,1980,20_24,89.688
pan,1980,25_29,73.713
pan,1980,30_34,59.736
pan,1980,35_39,50.084
pan,1980,40_44,40.138
pan,1980,45_49,34.178
pan,1980,50_54,29.443
pan,1980,55_59,25.047
pan,1980,60_64,20.183
pan,1980,65,44.453
pan,1980,total_0,961.311
pan,1980,total_15,573.551
pan,1981,00_04,133.175
pan,1981,05_09,132.947
pan,1981,10_14,124.805
pan,1981,15_19,110.082
pan,1981,20_24,92.921
pan,1981,25_29,76.605
pan,1981,30_34,62.062
pan,1981,35_39,51.894
pan,1981,40_44,41.772
pan,1981,45_49,35.076
pan,1981,50_54,30.174
pan,1981,55_59,25.751
pan,1981,60_64,20.74
pan,1981,65,45.92
pan,1981,total_0,983.924
pan,1981,total_15,592.997
pan,1982,00_04,133.984
pan,1982,05_09,133.174
pan,1982,10_14,126.964
pan,1982,15_19,113.119
pan,1982,20_24,96.082
pan,1982,25_29,79.456
pan,1982,30_34,64.52
pan,1982,35_39,53.543
pan,1982,40_44,43.604
pan,1982,45_49,35.963
pan,1982,50_54,30.919
pan,1982,55_59,26.407
pan,1982,60_64,21.425
pan,1982,65,47.299
pan,1982,total_0,1006.46
pan,1982,total_15,612.337
pan,1983,00_04,135.546
pan,1983,05_09,132.798
pan,1983,10_14,128.827
pan,1983,15_19,116.024
pan,1983,20_24,99.194
pan,1983,25_29,82.322
pan,1983,30_34,67.082
pan,1983,35_39,55.156
pan,1983,40_44,45.547
pan,1983,45_49,36.919
pan,1983,50_54,31.688
pan,1983,55_59,27.044
pan,1983,60_64,22.192
pan,1983,65,48.665
pan,1983,total_0,1029
pan,1983,total_15,631.833
pan,1984,00_04,137.361
pan,1984,05_09,132.184
pan,1984,10_14,130.323
pan,1984,15_19,118.814
pan,1984,20_24,102.302
pan,1984,25_29,85.272
pan,1984,30_34,69.718
pan,1984,35_39,56.912
pan,1984,40_44,47.472
pan,1984,45_49,38.053
pan,1984,50_54,32.493
pan,1984,55_59,27.702
pan,1984,60_64,22.973
pan,1984,65,50.111
pan,1984,total_0,1051.69
pan,1984,total_15,651.822
pan,1985,00_04,139.102
pan,1985,05_09,131.826
pan,1985,10_14,131.293
pan,1985,15_19,121.451
pan,1985,20_24,105.437
pan,1985,25_29,88.319
pan,1985,30_34,72.408
pan,1985,35_39,58.904
pan,1985,40_44,49.301
pan,1985,45_49,39.42
pan,1985,50_54,33.341
pan,1985,55_59,28.406
pan,1985,60_64,23.726
pan,1985,65,51.686
pan,1985,total_0,1074.62
pan,1985,total_15,672.399
pan,1986,00_04,141.674
pan,1986,05_09,132.044
pan,1986,10_14,131.606
pan,1986,15_19,123.659
pan,1986,20_24,108.445
pan,1986,25_29,91.308
pan,1986,30_34,75.169
pan,1986,35_39,61.047
pan,1986,40_44,51.007
pan,1986,45_49,40.945
pan,1986,50_54,34.164
pan,1986,55_59,29.069
pan,1986,60_64,24.356
pan,1986,65,53.318
pan,1986,total_0,1097.81
pan,1986,total_15,692.487
pan,1987,00_04,143.744
pan,1987,05_09,132.824
pan,1987,10_14,131.505
pan,1987,15_19,125.774
pan,1987,20_24,111.434
pan,1987,25_29,94.355
pan,1987,30_34,77.983
pan,1987,35_39,63.424
pan,1987,40_44,52.628
pan,1987,45_49,42.731
pan,1987,50_54,35.028
pan,1987,55_59,29.794
pan,1987,60_64,24.989
pan,1987,65,55.058
pan,1987,total_0,1121.27
pan,1987,total_15,713.198
pan,1988,00_04,145.387
pan,1988,05_09,134.172
pan,1988,10_14,131.154
pan,1988,15_19,127.695
pan,1988,20_24,114.346
pan,1988,25_29,97.462
pan,1988,30_34,80.838
pan,1988,35_39,65.997
pan,1988,40_44,54.25
pan,1988,45_49,44.677
pan,1988,50_54,35.992
pan,1988,55_59,30.575
pan,1988,60_64,25.634
pan,1988,65,56.911
pan,1988,total_0,1145.09
pan,1988,total_15,734.377
pan,1989,00_04,146.781
pan,1989,05_09,135.878
pan,1989,10_14,130.917
pan,1989,15_19,129.25
pan,1989,20_24,117.127
pan,1989,25_29,100.62
pan,1989,30_34,83.75
pan,1989,35_39,68.69
pan,1989,40_44,56.019
pan,1989,45_49,46.63
pan,1989,50_54,37.141
pan,1989,55_59,31.404
pan,1989,60_64,26.314
pan,1989,65,58.853
pan,1989,total_0,1169.37
pan,1989,total_15,755.798
pan,1990,00_04,148.108
pan,1990,05_09,137.576
pan,1990,10_14,131.136
pan,1990,15_19,130.343
pan,1990,20_24,119.765
pan,1990,25_29,103.803
pan,1990,30_34,86.753
pan,1990,35_39,71.443
pan,1990,40_44,58.033
pan,1990,45_49,48.494
pan,1990,50_54,38.532
pan,1990,55_59,32.279
pan,1990,60_64,27.048
pan,1990,65,60.882
pan,1990,total_0,1194.19
pan,1990,total_15,777.375
pan,1991,00_04,149.674
pan,1991,05_09,139.289
pan,1991,10_14,131.685
pan,1991,15_19,130.923
pan,1991,20_24,122.394
pan,1991,25_29,107.106
pan,1991,30_34,89.968
pan,1991,35_39,74.249
pan,1991,40_44,60.243
pan,1991,45_49,50.229
pan,1991,50_54,40.095
pan,1991,55_59,33.134
pan,1991,60_64,27.732
pan,1991,65,62.866
pan,1991,total_0,1219.59
pan,1991,total_15,798.939
pan,1992,00_04,150.336
pan,1992,05_09,141.316
pan,1992,10_14,132.738
pan,1992,15_19,131.042
pan,1992,20_24,124.984
pan,1992,25_29,110.452
pan,1992,30_34,93.345
pan,1992,35_39,77.177
pan,1992,40_44,62.737
pan,1992,45_49,51.911
pan,1992,50_54,41.941
pan,1992,55_59,34.056
pan,1992,60_64,28.503
pan,1992,65,64.988
pan,1992,total_0,1245.53
pan,1992,total_15,821.136
pan,1993,00_04,150.547
pan,1993,05_09,143.535
pan,1993,10_14,134.162
pan,1993,15_19,130.901
pan,1993,20_24,127.347
pan,1993,25_29,113.754
pan,1993,30_34,96.821
pan,1993,35_39,80.209
pan,1993,40_44,65.448
pan,1993,45_49,53.611
pan,1993,50_54,43.955
pan,1993,55_59,35.084
pan,1993,60_64,29.345
pan,1993,65,67.227
pan,1993,total_0,1271.95
pan,1993,total_15,843.702
pan,1994,00_04,150.927
pan,1994,05_09,145.703
pan,1994,10_14,135.773
pan,1994,15_19,130.846
pan,1994,20_24,129.212
pan,1994,25_29,116.904
pan,1994,30_34,100.31
pan,1994,35_39,83.338
pan,1994,40_44,68.256
pan,1994,45_49,55.454
pan,1994,50_54,45.955
pan,1994,55_59,36.287
pan,1994,60_64,30.23
pan,1994,65,69.555
pan,1994,total_0,1298.75
pan,1994,total_15,866.347
pan,1995,00_04,151.901
pan,1995,05_09,147.543
pan,1995,10_14,137.485
pan,1995,15_19,131.121
pan,1995,20_24,130.433
pan,1995,25_29,119.821
pan,1995,30_34,103.748
pan,1995,35_39,86.552
pan,1995,40_44,71.09
pan,1995,45_49,57.515
pan,1995,50_54,47.837
pan,1995,55_59,37.702
pan,1995,60_64,31.144
pan,1995,65,71.963
pan,1995,total_0,1325.86
pan,1995,total_15,888.926
pan,1996,00_04,152.377
pan,1996,05_09,149.209
pan,1996,10_14,139.551
pan,1996,15_19,131.916
pan,1996,20_24,131.235
pan,1996,25_29,122.661
pan,1996,30_34,107.231
pan,1996,35_39,89.917
pan,1996,40_44,74.013
pan,1996,45_49,59.822
pan,1996,50_54,49.631
pan,1996,55_59,39.303
pan,1996,60_64,32.016
pan,1996,65,74.351
pan,1996,total_0,1353.23
pan,1996,total_15,912.096
pan,1997,00_04,154.294
pan,1997,05_09,150.197
pan,1997,10_14,141.695
pan,1997,15_19,132.947
pan,1997,20_24,131.339
pan,1997,25_29,125.24
pan,1997,30_34,110.563
pan,1997,35_39,93.281
pan,1997,40_44,76.924
pan,1997,45_49,62.302
pan,1997,50_54,51.291
pan,1997,55_59,41.118
pan,1997,60_64,32.908
pan,1997,65,76.773
pan,1997,total_0,1380.87
pan,1997,total_15,934.686
pan,1998,00_04,157.131
pan,1998,05_09,150.593
pan,1998,10_14,143.876
pan,1998,15_19,134.233
pan,1998,20_24,131.071
pan,1998,25_29,127.474
pan,1998,30_34,113.747
pan,1998,35_39,96.652
pan,1998,40_44,79.866
pan,1998,45_49,64.934
pan,1998,50_54,52.927
pan,1998,55_59,43.061
pan,1998,60_64,33.885
pan,1998,65,79.272
pan,1998,total_0,1408.72
pan,1998,total_15,957.122
pan,1999,00_04,159.985
pan,1999,05_09,150.8
pan,1999,10_14,145.894
pan,1999,15_19,135.758
pan,1999,20_24,130.933
pan,1999,25_29,129.241
pan,1999,30_34,116.802
pan,1999,35_39,100.053
pan,1999,40_44,82.922
pan,1999,45_49,67.669
pan,1999,50_54,54.722
pan,1999,55_59,45.001
pan,1999,60_64,35.051
pan,1999,65,81.898
pan,1999,total_0,1436.73
pan,1999,total_15,980.05
pan,2000,00_04,162.236
pan,2000,05_09,151.38
pan,2000,10_14,147.475
pan,2000,15_19,137.485
pan,2000,20_24,131.226
pan,2000,25_29,130.468
pan,2000,30_34,119.715
pan,2000,35_39,103.479
pan,2000,40_44,86.123
pan,2000,45_49,70.481
pan,2000,50_54,56.773
pan,2000,55_59,46.863
pan,2000,60_64,36.46
pan,2000,65,84.682
pan,2000,total_0,1464.85
pan,2000,total_15,1003.75
pan,2001,00_04,165.189
pan,2001,05_09,152.569
pan,2001,10_14,148.531
pan,2001,15_19,139.366
pan,2001,20_24,131.789
pan,2001,25_29,131.053
pan,2001,30_34,122.35
pan,2001,35_39,106.779
pan,2001,40_44,89.33
pan,2001,45_49,73.274
pan,2001,50_54,58.957
pan,2001,55_59,48.543
pan,2001,60_64,37.94
pan,2001,65,87.362
pan,2001,total_0,1493.03
pan,2001,total_15,1026.74
pan,2002,00_04,166.829
pan,2002,05_09,154.399
pan,2002,10_14,149.214
pan,2002,15_19,141.586
pan,2002,20_24,132.791
pan,2002,25_29,131.138
pan,2002,30_34,124.905
pan,2002,35_39,110.087
pan,2002,40_44,92.665
pan,2002,45_49,76.161
pan,2002,50_54,61.404
pan,2002,55_59,50.174
pan,2002,60_64,39.696
pan,2002,65,90.207
pan,2002,total_0,1521.26
pan,2002,total_15,1050.81
pan,2003,00_04,167.473
pan,2003,05_09,156.809
pan,2003,10_14,149.656
pan,2003,15_19,143.892
pan,2003,20_24,134.159
pan,2003,25_29,130.957
pan,2003,30_34,127.213
pan,2003,35_39,113.333
pan,2003,40_44,96.083
pan,2003,45_49,79.14
pan,2003,50_54,64.054
pan,2003,55_59,51.83
pan,2003,60_64,41.625
pan,2003,65,93.264
pan,2003,total_0,1549.49
pan,2003,total_15,1075.55
pan,2004,00_04,167.768
pan,2004,05_09,159.42
pan,2004,10_14,150.223
pan,2004,15_19,145.903
pan,2004,20_24,135.751
pan,2004,25_29,130.875
pan,2004,30_34,129.03
pan,2004,35_39,116.427
pan,2004,40_44,99.514
pan,2004,45_49,82.213
pan,2004,50_54,66.802
pan,2004,55_59,53.636
pan,2004,60_64,43.557
pan,2004,65,96.586
pan,2004,total_0,1577.7
pan,2004,total_15,1100.29
pan,2005,00_04,168.187
pan,2005,05_09,161.665
pan,2005,10_14,151.283
pan,2005,15_19,147.416
pan,2005,20_24,137.47
pan,2005,25_29,131.15
pan,2005,30_34,130.233
pan,2005,35_39,119.313
pan,2005,40_44,102.911
pan,2005,45_49,85.383
pan,2005,50_54,69.589
pan,2005,55_59,55.67
pan,2005,60_64,45.398
pan,2005,65,100.211
pan,2005,total_0,1605.88
pan,2005,total_15,1124.74
pan,2006,00_04,168.319
pan,2006,05_09,163.613
pan,2006,10_14,152.936
pan,2006,15_19,148.594
pan,2006,20_24,139.482
pan,2006,25_29,131.844
pan,2006,30_34,130.943
pan,2006,35_39,122.053
pan,2006,40_44,106.287
pan,2006,45_49,88.645
pan,2006,50_54,72.404
pan,2006,55_59,57.858
pan,2006,60_64,47.045
pan,2006,65,103.965
pan,2006,total_0,1633.99
pan,2006,total_15,1149.12
pan,2007,00_04,168.51
pan,2007,05_09,165.176
pan,2007,10_14,155.013
pan,2007,15_19,149.229
pan,2007,20_24,141.73
pan,2007,25_29,132.879
pan,2007,30_34,131.061
pan,2007,35_39,124.624
pan,2007,40_44,109.597
pan,2007,45_49,91.973
pan,2007,50_54,75.268
pan,2007,55_59,60.274
pan,2007,60_64,48.631
pan,2007,65,108.036
pan,2007,total_0,1662
pan,2007,total_15,1173.3
pan,2008,00_04,168.765
pan,2008,05_09,166.309
pan,2008,10_14,157.361
pan,2008,15_19,149.602
pan,2008,20_24,144.009
pan,2008,25_29,134.224
pan,2008,30_34,130.859
pan,2008,35_39,126.9
pan,2008,40_44,112.804
pan,2008,45_49,95.342
pan,2008,50_54,78.199
pan,2008,55_59,62.869
pan,2008,60_64,50.242
pan,2008,65,112.388
pan,2008,total_0,1689.87
pan,2008,total_15,1197.44
pan,2009,00_04,168.904
pan,2009,05_09,167.108
pan,2009,10_14,159.66
pan,2009,15_19,150.198
pan,2009,20_24,146.007
pan,2009,25_29,135.804
pan,2009,30_34,130.771
pan,2009,35_39,128.696
pan,2009,40_44,115.872
pan,2009,45_49,98.731
pan,2009,50_54,81.235
pan,2009,55_59,65.57
pan,2009,60_64,52.022
pan,2009,65,116.974
pan,2009,total_0,1717.55
pan,2009,total_15,1221.88
pan,2010,00_04,168.804
pan,2010,05_09,167.749
pan,2010,10_14,161.633
pan,2010,15_19,151.309
pan,2010,20_24,147.538
pan,2010,25_29,137.549
pan,2010,30_34,131.074
pan,2010,35_39,129.917
pan,2010,40_44,118.763
pan,2010,45_49,102.115
pan,2010,50_54,84.39
pan,2010,55_59,68.331
pan,2010,60_64,54.05
pan,2010,65,121.778
pan,2010,total_0,1745
pan,2010,total_15,1246.81
pan,2011,00_04,168.487
pan,2011,05_09,168.41
pan,2011,10_14,163.397
pan,2011,15_19,152.977
pan,2011,20_24,148.691
pan,2011,25_29,139.545
pan,2011,30_34,131.761
pan,2011,35_39,130.621
pan,2011,40_44,121.483
pan,2011,45_49,105.468
pan,2011,50_54,87.608
pan,2011,55_59,71.09
pan,2011,60_64,56.161
pan,2011,65,126.49
pan,2011,total_0,1772.19
pan,2011,total_15,1271.89
pan,2012,00_04,168.188
pan,2012,05_09,168.77
pan,2012,10_14,164.856
pan,2012,15_19,155.095
pan,2012,20_24,149.317
pan,2012,25_29,141.789
