country,year,age_group,flf
ant,1996,25_29,5.724504
ant,1996,30_34,7.155589
ant,1996,35_39,6.289218
ant,1996,40_44,5.579242
ant,1996,45_49,4.224735
ant,1996,50_54,2.794454
ant,1996,55_59,1.274171
ant,1996,60_64,0.450697
ant,1996,65,0.277056
ant,1996,total_15,38.816050
ant,1997,15_19,0.904233
ant,1997,20_24,3.538268
ant,1997,25_29,5.498140
ant,1997,30_34,7.015008
ant,1997,35_39,7.077144
ant,1997,40_44,6.126825
ant,1997,45_49,4.589949
ant,1997,50_54,3.142112
ant,1997,55_59,1.206777
ant,1997,60_64,0.399548
ant,1997,65,0.343980
ant,1997,total_15,39.841980
ant,1998,15_19,0.700590
ant,1998,20_24,3.017196
ant,1998,25_29,5.459295
ant,1998,30_34,6.482928
ant,1998,35_39,6.840300
ant,1998,40_44,6.127500
ant,1998,45_49,4.766860
ant,1998,50_54,2.904300
ant,1998,55_59,1.561056
ant,1998,60_64,0.568134
ant,1998,65,0.351585
ant,1998,total_15,38.779740
ant,1999,15_19,0.761585
ant,1999,20_24,2.918871
ant,1999,25_29,5.192446
ant,1999,30_34,6.265827
ant,1999,35_39,6.938875
ant,1999,40_44,6.358240
ant,1999,45_49,5.048480
ant,1999,50_54,3.184133
ant,1999,55_59,1.754805
ant,1999,60_64,0.644266
ant,1999,65,0.332208
ant,1999,total_15,39.399740
ant,2000,15_19,0.833238
ant,2000,20_24,2.829871
ant,2000,25_29,4.865004
ant,2000,30_34,6.100645
ant,2000,35_39,6.961833
ant,2000,40_44,6.621818
ant,2000,45_49,5.343120
ant,2000,50_54,3.472425
ant,2000,55_59,1.987286
ant,2000,60_64,0.729634
ant,2000,65,0.315711
ant,2000,total_15,40.060580
ant,2001,15_19,0.851637
ant,2001,20_24,2.909235
ant,2001,25_29,4.818498
ant,2001,30_34,5.997006
ant,2001,35_39,6.985341
ant,2001,40_44,6.794004
ant,2001,45_49,5.473338
ant,2001,50_54,3.726830
ant,2001,55_59,2.146952
ant,2001,60_64,0.739334
ant,2001,65,0.351043
ant,2001,total_15,40.793220
ant,2002,15_19,0.865389
ant,2002,20_24,2.977096
ant,2002,25_29,4.750653
ant,2002,30_34,5.974365
ant,2002,35_39,6.988055
ant,2002,40_44,7.004663
ant,2002,45_49,5.627026
ant,2002,50_54,3.991533
ant,2002,55_59,2.338012
ant,2002,60_64,0.749034
ant,2002,65,0.391834
ant,2002,total_15,41.657660
ant,2003,15_19,0.891062
ant,2003,20_24,2.959569
ant,2003,25_29,4.707394
ant,2003,30_34,5.994973
ant,2003,35_39,6.998591
ant,2003,40_44,7.223199
ant,2003,45_49,5.811368
ant,2003,50_54,4.265463
ant,2003,55_59,2.556559
ant,2003,60_64,0.760674
ant,2003,65,0.438666
ant,2003,total_15,42.607520
ant,2004,15_19,0.937079
ant,2004,20_24,2.837016
ant,2004,25_29,4.723450
ant,2004,30_34,6.009810
ant,2004,35_39,7.055750
ant,2004,40_44,7.421000
ant,2004,45_49,6.031520
ant,2004,50_54,4.552800
ant,2004,55_59,2.793222
ant,2004,60_64,0.778328
ant,2004,65,0.491902
ant,2004,total_15,43.631880
ant,2005,15_19,0.778320
ant,2005,20_24,2.209800
ant,2005,25_29,4.367904
ant,2005,30_34,6.483840
ant,2005,35_39,7.185104
ant,2005,40_44,7.521040
ant,2005,45_49,6.763240
ant,2005,50_54,4.844000
ant,2005,55_59,2.923570
ant,2005,60_64,0.825054
ant,2005,65,0.118327
ant,2005,total_15,44.020200
ant,2006,15_19,0.720090
ant,2006,20_24,2.434624
ant,2006,25_29,4.660176
ant,2006,30_34,6.394500
ant,2006,35_39,7.421750
ant,2006,40_44,7.237888
ant,2006,45_49,6.335700
ant,2006,50_54,5.163830
ant,2006,55_59,3.185525
ant,2006,60_64,0.946120
ant,2006,65,0.241340
ant,2006,total_15,44.741540
ant,2007,15_19,0.446756
ant,2007,20_24,2.723400
ant,2007,25_29,4.618225
ant,2007,30_34,5.881600
ant,2007,35_39,7.578255
ant,2007,40_44,7.642800
ant,2007,45_49,6.843331
ant,2007,50_54,5.215041
ant,2007,55_59,3.536532
ant,2007,60_64,1.421040
ant,2007,65,0.534085
ant,2007,total_15,46.441070
ant,2008,15_19,0.702295
ant,2008,20_24,3.278070
ant,2008,25_29,4.586712
ant,2008,30_34,5.748642
ant,2008,35_39,7.010409
ant,2008,40_44,7.662600
ant,2008,45_49,7.117472
ant,2008,50_54,5.389920
ant,2008,55_59,3.443580
ant,2008,60_64,1.069420
ant,2008,65,1.149600
ant,2008,total_15,47.158720
ant,2009,15_19,0.623856
ant,2009,20_24,3.331577
ant,2009,25_29,4.835940
ant,2009,30_34,5.836202
ant,2009,35_39,7.134225
ant,2009,40_44,7.747608
ant,2009,45_49,7.346811
ant,2009,50_54,5.643700
ant,2009,55_59,3.623582
ant,2009,60_64,1.130165
ant,2009,65,1.157046
ant,2009,total_15,48.410710
ant,2010,15_19,0.548870
ant,2010,20_24,3.209744
ant,2010,25_29,5.043035
ant,2010,30_34,5.970069
ant,2010,35_39,7.240319
ant,2010,40_44,7.857315
ant,2010,45_49,7.540811
ant,2010,50_54,5.905435
ant,2010,55_59,3.817828
ant,2010,60_64,1.194558
ant,2010,65,1.168640
ant,2010,total_15,49.496620
ant,2011,15_19,0.537753
ant,2011,20_24,3.171009
ant,2011,25_29,5.240993
ant,2011,30_34,6.056563
ant,2011,35_39,7.241940
ant,2011,40_44,7.882580
ant,2011,45_49,7.642042
ant,2011,50_54,6.123694
ant,2011,55_59,4.033741
ant,2011,60_64,1.285581
ant,2011,65,1.229928
ant,2011,total_15,50.445820
ant,2012,15_19,0.522123
ant,2012,20_24,3.013206
ant,2012,25_29,5.458426
ant,2012,30_34,6.190886
ant,2012,35_39,7.230844
ant,2012,40_44,7.931391
ant,2012,45_49,7.688827
ant,2012,50_54,6.332585
ant,2012,55_59,4.249627
ant,2012,60_64,1.377444
ant,2012,65,1.294787
ant,2012,total_15,51.290150
ant,2013,15_19,0.495293
ant,2013,20_24,2.763490
ant,2013,25_29,5.655468
ant,2013,30_34,6.363339
ant,2013,35_39,7.227465
ant,2013,40_44,7.997261
ant,2013,45_49,7.700936
ant,2013,50_54,6.524709
ant,2013,55_59,4.462916
ant,2013,60_64,1.470436
ant,2013,65,1.363540
ant,2013,total_15,52.024850
ant,2014,15_19,0.457373
ant,2014,20_24,2.476370
ant,2014,25_29,5.760614
ant,2014,30_34,6.562460
ant,2014,35_39,7.269266
ant,2014,40_44,8.060004
ant,2014,45_49,7.715721
ant,2014,50_54,6.685996
ant,2014,55_59,4.674413
ant,2014,60_64,1.567362
ant,2014,65,1.436211
ant,2014,total_15,52.665790
ant,2015,15_19,0.420642
ant,2015,20_24,2.183656
ant,2015,25_29,5.709792
ant,2015,30_34,6.774994
ant,2015,35_39,7.376157
ant,2015,40_44,8.114463
ant,2015,45_49,7.756895
ant,2015,50_54,6.810640
ant,2015,55_59,4.885597
ant,2015,60_64,1.668804
ant,2015,65,1.513452
ant,2015,total_15,53.215090
ant,2016,15_19,0.434411
ant,2016,20_24,2.090020
ant,2016,25_29,5.551044
ant,2016,30_34,6.928929
ant,2016,35_39,7.434302
ant,2016,40_44,8.083460
ant,2016,45_49,7.781497
ant,2016,50_54,6.874475
ant,2016,55_59,5.089564
ant,2016,60_64,1.769171
ant,2016,65,1.595952
ant,2016,total_15,53.632820
ant,2017,15_19,0.439698
ant,2017,20_24,2.011577
ant,2017,25_29,5.277515
ant,2017,30_34,7.125766
ant,2017,35_39,7.541533
ant,2017,40_44,8.039915
ant,2017,45_49,7.831342
ant,2017,50_54,6.897408
ant,2017,55_59,5.291935
ant,2017,60_64,1.871877
ant,2017,65,1.683345
ant,2017,total_15,54.011910
ant,2018,15_19,0.429594
ant,2018,20_24,1.935089
ant,2018,25_29,4.943871
ant,2018,30_34,7.315093
ant,2018,35_39,7.696919
ant,2018,40_44,8.006130
ant,2018,45_49,7.899458
ant,2018,50_54,6.894058
ant,2018,55_59,5.484943
ant,2018,60_64,1.976612
ant,2018,65,1.775558
ant,2018,total_15,54.357330
ant,2019,15_19,0.406419
ant,2019,20_24,1.841101
ant,2019,25_29,4.620426
ant,2019,30_34,7.428618
ant,2019,35_39,7.892684
ant,2019,40_44,8.017758
ant,2019,45_49,7.962759
ant,2019,50_54,6.897368
ant,2019,55_59,5.654009
ant,2019,60_64,2.083317
ant,2019,65,1.873073
ant,2019,total_15,54.677530
ant,2020,15_19,0.383135
ant,2020,20_24,1.710800
ant,2020,25_29,4.335210
ant,2020,30_34,7.420575
ant,2020,35_39,8.120872
ant,2020,40_44,8.094480
ant,2020,45_49,8.015244
ant,2020,50_54,6.924000
ant,2020,55_59,5.791455
ant,2020,60_64,2.191365
ant,2020,65,1.976390
ant,2020,total_15,54.963530
ncl,1983,20_24,3.249446
ncl,1983,25_29,3.074140
ncl,1983,30_34,2.717310
ncl,1983,35_39,2.350876
ncl,1983,40_44,1.950720
ncl,1983,45_49,1.482064
ncl,1983,50_54,1.031472
ncl,1983,55_59,0.686952
ncl,1984,20_24,3.485514
ncl,1984,25_29,3.194290
ncl,1984,30_34,2.848905
ncl,1984,35_39,2.454360
ncl,1984,40_44,2.059183
ncl,1984,45_49,1.545103
ncl,1984,50_54,1.086947
ncl,1984,55_59,0.691530
ncl,1985,20_24,3.718189
ncl,1985,25_29,3.317988
ncl,1985,30_34,2.981683
ncl,1985,35_39,2.574783
ncl,1985,40_44,2.168570
ncl,1985,45_49,1.622467
ncl,1985,50_54,1.137865
ncl,1985,55_59,0.701912
ncl,1986,20_24,3.958544
ncl,1986,25_29,3.498919
ncl,1986,30_34,3.092987
ncl,1986,35_39,2.683190
ncl,1986,40_44,2.263750
ncl,1986,45_49,1.706546
ncl,1986,50_54,1.187129
ncl,1986,55_59,0.717438
ncl,1987,20_24,4.177598
ncl,1987,25_29,3.689181
ncl,1987,30_34,3.220898
ncl,1987,35_39,2.807419
ncl,1987,40_44,2.358257
ncl,1987,45_49,1.804846
ncl,1987,50_54,1.233025
ncl,1987,55_59,0.737785
ncl,1988,20_24,4.394662
ncl,1988,25_29,3.872555
ncl,1988,30_34,3.372006
ncl,1988,35_39,2.946609
ncl,1988,40_44,2.454007
ncl,1988,45_49,1.914198
ncl,1988,50_54,1.278609
ncl,1988,55_59,0.759947
ncl,1989,20_24,4.647880
ncl,1989,25_29,4.032785
ncl,1989,30_34,3.544992
ncl,1989,35_39,3.097986
ncl,1989,40_44,2.556950
ncl,1989,45_49,2.027076
ncl,1989,50_54,1.329585
ncl,1989,55_59,0.779673
ncl,1989,60_64,0.319907
ncl,1989,65,0.210069
ncl,1990,15_19,2.260647
ncl,1990,20_24,4.775145
ncl,1990,25_29,4.119068
ncl,1990,30_34,3.714510
ncl,1990,35_39,3.252933
ncl,1990,40_44,2.656274
ncl,1990,45_49,2.140948
ncl,1990,50_54,1.365066
ncl,1990,55_59,0.835866
ncl,1990,60_64,0.330033
ncl,1990,65,0.213751
ncl,1990,total_15,25.664240
ncl,1991,15_19,2.313945
ncl,1991,20_24,5.001770
ncl,1991,25_29,4.266048
ncl,1991,30_34,3.885158
ncl,1991,35_39,3.422382
ncl,1991,40_44,2.776466
ncl,1991,45_49,2.248852
ncl,1991,50_54,1.409120
ncl,1991,55_59,0.889157
ncl,1991,60_64,0.338614
ncl,1991,65,0.215897
ncl,1991,total_15,26.767410
ncl,1992,15_19,2.333023
ncl,1992,20_24,5.270842
ncl,1992,25_29,4.393528
ncl,1992,30_34,4.072278
ncl,1992,35_39,3.608061
ncl,1992,40_44,2.911417
ncl,1992,45_49,2.358728
ncl,1992,50_54,1.461620
ncl,1992,55_59,0.941665
ncl,1992,60_64,0.350826
ncl,1992,65,0.217889
ncl,1992,total_15,27.919880
ncl,1993,15_19,2.333800
ncl,1993,20_24,5.536701
ncl,1993,25_29,4.513818
ncl,1993,30_34,4.274467
ncl,1993,35_39,3.811765
ncl,1993,40_44,3.059864
ncl,1993,45_49,2.476505
ncl,1993,50_54,1.519216
ncl,1993,55_59,0.996130
ncl,1993,60_64,0.365464
ncl,1993,65,0.219917
ncl,1993,total_15,29.107650
ncl,1994,15_19,2.339926
ncl,1994,20_24,5.737791
ncl,1994,25_29,4.657300
ncl,1994,30_34,4.485126
ncl,1994,35_39,4.032181
ncl,1994,40_44,3.221032
ncl,1994,45_49,2.609718
ncl,1994,50_54,1.576209
ncl,1994,55_59,1.058017
ncl,1994,60_64,0.380308
ncl,1994,65,0.222659
ncl,1994,total_15,30.320270
ncl,1995,15_19,2.367184
ncl,1995,20_24,5.842995
ncl,1995,25_29,4.842216
ncl,1995,30_34,4.691484
ncl,1995,35_39,4.265922
ncl,1995,40_44,3.397064
ncl,1995,45_49,2.761351
ncl,1995,50_54,1.631002
ncl,1995,55_59,1.130624
ncl,1995,60_64,0.393695
ncl,1995,65,0.226106
ncl,1995,total_15,31.549640
ncl,1996,15_19,2.405682
ncl,1996,20_24,5.887227
ncl,1996,25_29,5.071114
ncl,1996,30_34,4.835124
ncl,1996,35_39,4.474009
ncl,1996,40_44,3.564789
ncl,1996,45_49,2.904327
ncl,1996,50_54,1.679247
ncl,1996,55_59,1.208561
ncl,1996,60_64,0.402552
ncl,1996,65,0.233479
ncl,1996,total_15,32.666110
ncl,1997,15_19,2.427572
ncl,1997,20_24,5.885857
ncl,1997,25_29,5.282967
ncl,1997,30_34,4.896150
ncl,1997,35_39,4.627168
ncl,1997,40_44,3.703730
ncl,1997,45_49,3.004455
ncl,1997,50_54,1.736217
ncl,1997,55_59,1.262728
ncl,1997,60_64,0.418279
ncl,1997,65,0.247532
ncl,1997,total_15,33.492660
ncl,1998,15_19,2.463045
ncl,1998,20_24,5.835012
ncl,1998,25_29,5.557387
ncl,1998,30_34,4.958015
ncl,1998,35_39,4.785366
ncl,1998,40_44,3.855989
ncl,1998,45_49,3.115474
ncl,1998,50_54,1.793055
ncl,1998,55_59,1.324345
ncl,1998,60_64,0.430557
ncl,1998,65,0.262181
ncl,1998,total_15,34.380430
ncl,1999,15_19,2.496458
ncl,1999,20_24,5.785311
ncl,1999,25_29,5.812663
ncl,1999,30_34,5.051374
ncl,1999,35_39,4.931418
ncl,1999,40_44,4.012478
ncl,1999,45_49,3.234519
ncl,1999,50_54,1.852471
ncl,1999,55_59,1.385697
ncl,1999,60_64,0.442759
ncl,1999,65,0.276929
ncl,1999,total_15,35.282080
ncl,2000,15_19,2.515435
ncl,2000,20_24,5.771817
ncl,2000,25_29,5.886849
ncl,2000,30_34,5.184692
ncl,2000,35_39,5.047112
ncl,2000,40_44,4.162676
ncl,2000,45_49,3.363140
ncl,2000,50_54,1.915386
ncl,2000,55_59,1.442319
ncl,2000,60_64,0.463300
ncl,2000,65,0.292383
ncl,2000,total_15,36.045110
ncl,2001,15_19,2.518785
ncl,2001,20_24,5.805697
ncl,2001,25_29,5.941983
ncl,2001,30_34,5.384233
ncl,2001,35_39,5.129730
ncl,2001,40_44,4.303287
ncl,2001,45_49,3.492882
ncl,2001,50_54,1.982746
ncl,2001,55_59,1.495867
ncl,2001,60_64,0.485883
ncl,2001,65,0.308225
ncl,2001,total_15,36.849320
ncl,2002,15_19,2.510775
ncl,2002,20_24,5.866665
ncl,2002,25_29,5.920360
ncl,2002,30_34,5.640604
ncl,2002,35_39,5.185009
ncl,2002,40_44,4.445675
ncl,2002,45_49,3.628403
ncl,2002,50_54,2.052550
ncl,2002,55_59,1.546317
ncl,2002,60_64,0.510676
ncl,2002,65,0.324122
ncl,2002,total_15,37.631160
ncl,2003,15_19,2.504709
ncl,2003,20_24,5.942440
ncl,2003,25_29,5.917317
ncl,2003,30_34,5.919807
ncl,2003,35_39,5.243809
ncl,2003,40_44,4.588591
ncl,2003,45_49,3.770058
ncl,2003,50_54,2.126373
ncl,2003,55_59,1.597815
ncl,2003,60_64,0.532055
ncl,2003,65,0.339971
ncl,2003,total_15,38.482950
ncl,2004,15_19,2.514934
ncl,2004,20_24,6.007187
ncl,2004,25_29,5.922388
ncl,2004,30_34,6.156229
ncl,2004,35_39,5.342710
ncl,2004,40_44,4.721496
ncl,2004,45_49,3.915142
ncl,2004,50_54,2.205858
ncl,2004,55_59,1.653142
ncl,2004,60_64,0.552204
ncl,2004,65,0.356752
ncl,2004,total_15,39.348040
ncl,2005,15_19,2.546757
ncl,2005,20_24,6.046394
ncl,2005,25_29,5.938395
ncl,2005,30_34,6.304814
ncl,2005,35_39,5.498500
ncl,2005,40_44,4.836938
ncl,2005,45_49,4.063781
ncl,2005,50_54,2.291586
ncl,2005,55_59,1.712516
ncl,2005,60_64,0.572900
ncl,2005,65,0.375023
ncl,2005,total_15,40.187600
ncl,2006,15_19,2.589373
ncl,2006,20_24,6.072623
ncl,2006,25_29,6.038353
ncl,2006,30_34,6.390481
ncl,2006,35_39,5.692214
ncl,2006,40_44,4.918950
ncl,2006,45_49,4.200142
ncl,2006,50_54,2.380225
ncl,2006,55_59,1.771460
ncl,2006,60_64,0.589558
ncl,2006,65,0.391859
ncl,2006,total_15,41.035240
ncl,2007,15_19,2.651774
ncl,2007,20_24,6.066237
ncl,2007,25_29,6.185561
ncl,2007,30_34,6.394875
ncl,2007,35_39,5.950297
ncl,2007,40_44,4.976020
ncl,2007,45_49,4.337003
ncl,2007,50_54,2.474175
ncl,2007,55_59,1.833618
ncl,2007,60_64,0.603486
ncl,2007,65,0.409350
ncl,2007,total_15,41.882400
ncl,2008,15_19,2.726732
ncl,2008,20_24,6.048985
ncl,2008,25_29,6.357418
ncl,2008,30_34,6.349535
ncl,2008,35_39,6.233493
ncl,2008,40_44,5.032208
ncl,2008,45_49,4.470882
ncl,2008,50_54,2.570650
ncl,2008,55_59,1.900422
ncl,2008,60_64,0.615929
ncl,2008,65,0.427511
ncl,2008,total_15,42.733760
ncl,2009,15_19,2.794558
ncl,2009,20_24,6.061852
ncl,2009,25_29,6.365744
ncl,2009,30_34,6.294240
ncl,2009,35_39,6.468240
ncl,2009,40_44,5.115096
ncl,2009,45_49,4.593715
ncl,2009,50_54,2.667725
ncl,2009,55_59,1.970330
ncl,2009,60_64,0.641235
ncl,2009,65,0.448267
ncl,2009,total_15,43.421000
ncl,2010,15_19,2.849508
ncl,2010,20_24,6.123029
ncl,2010,25_29,6.423379
ncl,2010,30_34,6.283112
ncl,2010,35_39,6.629163
ncl,2010,40_44,5.260497
ncl,2010,45_49,4.701099
ncl,2010,50_54,2.765389
ncl,2010,55_59,2.048114
ncl,2010,60_64,0.661541
ncl,2010,65,0.469010
ncl,2010,total_15,44.213840
ncl,2011,15_19,2.880524
ncl,2011,20_24,6.231253
ncl,2011,25_29,6.484547
ncl,2011,30_34,6.318461
ncl,2011,35_39,6.704166
ncl,2011,40_44,5.460866
ncl,2011,45_49,4.800398
ncl,2011,50_54,2.889209
ncl,2011,55_59,2.137192
ncl,2011,60_64,0.691862
ncl,2011,65,0.488678
ncl,2011,total_15,45.087160
ncl,2012,15_19,2.900064
ncl,2012,20_24,6.384522
ncl,2012,25_29,6.516481
ncl,2012,30_34,6.397216
ncl,2012,35_39,6.709619
ncl,2012,40_44,5.724704
ncl,2012,45_49,4.878147
ncl,2012,50_54,3.019482
ncl,2012,55_59,2.233650
ncl,2012,60_64,0.724746
ncl,2012,65,0.509408
ncl,2012,total_15,45.998040
ncl,2013,15_19,2.910250
ncl,2013,20_24,6.558692
ncl,2013,25_29,6.532973
ncl,2013,30_34,6.497236
ncl,2013,35_39,6.672195
ncl,2013,40_44,6.014144
ncl,2013,45_49,4.957017
ncl,2013,50_54,3.148138
ncl,2013,55_59,2.335757
ncl,2013,60_64,0.760113
ncl,2013,65,0.531193
ncl,2013,total_15,46.917710
ncl,2014,15_19,2.914816
ncl,2014,20_24,6.711222
ncl,2014,25_29,6.567647
ncl,2014,30_34,6.581087
ncl,2014,35_39,6.641871
ncl,2014,40_44,6.266502
ncl,2014,45_49,5.066650
ncl,2014,50_54,3.268014
ncl,2014,55_59,2.439528
ncl,2014,60_64,0.797724
ncl,2014,65,0.553809
ncl,2014,total_15,47.808870
ncl,2015,15_19,2.914289
ncl,2015,20_24,6.821814
ncl,2015,25_29,6.640404
ncl,2015,30_34,6.626261
ncl,2015,35_39,6.648453
ncl,2015,40_44,6.442747
ncl,2015,45_49,5.227738
ncl,2015,50_54,3.374172
ncl,2015,55_59,2.541270
ncl,2015,60_64,0.838086
ncl,2015,65,0.577077
ncl,2015,total_15,48.652310
ncl,2016,15_19,2.903558
ncl,2016,20_24,6.913969
ncl,2016,25_29,6.794629
ncl,2016,30_34,6.656350
ncl,2016,35_39,6.674237
ncl,2016,40_44,6.539923
ncl,2016,45_49,5.432639
ncl,2016,50_54,3.469106
ncl,2016,55_59,2.642801
ncl,2016,60_64,0.880654
ncl,2016,65,0.598980
ncl,2016,total_15,49.506840
ncl,2017,15_19,2.884214
ncl,2017,20_24,6.959778
ncl,2017,25_29,6.989540
ncl,2017,30_34,6.653411
ncl,2017,35_39,6.735250
ncl,2017,40_44,6.558170
ncl,2017,45_49,5.689184
ncl,2017,50_54,3.543462
ncl,2017,55_59,2.744850
ncl,2017,60_64,0.925317
ncl,2017,65,0.621492
ncl,2017,total_15,50.304670
ncl,2018,15_19,2.862961
ncl,2018,20_24,6.969416
ncl,2018,25_29,7.198127
ncl,2018,30_34,6.639156
ncl,2018,35_39,6.818369
ncl,2018,40_44,6.527226
ncl,2018,45_49,5.964860
ncl,2018,50_54,3.613424
ncl,2018,55_59,2.843651
ncl,2018,60_64,0.971494
ncl,2018,65,0.644819
ncl,2018,total_15,51.053500
ncl,2019,15_19,2.851361
ncl,2019,20_24,6.957485
ncl,2019,25_29,7.380543
ncl,2019,30_34,6.653371
ncl,2019,35_39,6.891740
ncl,2019,40_44,6.503310
ncl,2019,45_49,6.202235
ncl,2019,50_54,3.705859
ncl,2019,55_59,2.934227
ncl,2019,60_64,1.018890
ncl,2019,65,0.669420
ncl,2019,total_15,51.768440
ncl,2020,15_19,2.852932
ncl,2020,20_24,6.934144
ncl,2020,25_29,7.515700
ncl,2020,30_34,6.713489
ncl,2020,35_39,6.937301
ncl,2020,40_44,6.518275
ncl,2020,45_49,6.367790
ncl,2020,50_54,3.837240
ncl,2020,55_59,3.014160
ncl,2020,60_64,1.066400
ncl,2020,65,0.695625
ncl,2020,total_15,52.453060
nzl,1986,15_19,93.114560
nzl,1986,20_24,106.043900
nzl,1986,25_29,81.972150
nzl,1986,30_34,80.823300
nzl,1986,35_39,87.122530
nzl,1986,40_44,78.003520
nzl,1986,45_49,61.149160
nzl,1986,50_54,42.784530
nzl,1986,55_59,32.331400
nzl,1986,60_64,14.528100
nzl,1986,65,9.009866
nzl,1987,15_19,91.550540
nzl,1987,20_24,105.966500
nzl,1987,25_29,85.330420
nzl,1987,30_34,82.138110
nzl,1987,35_39,88.664510
nzl,1987,40_44,81.656750
nzl,1987,45_49,63.708680
nzl,1987,50_54,47.831990
nzl,1987,55_59,31.978250
nzl,1987,60_64,13.254310
nzl,1987,65,7.828701
nzl,1988,15_19,87.930680
nzl,1988,20_24,99.518930
nzl,1988,25_29,88.682910
nzl,1988,30_34,81.175420
nzl,1988,35_39,87.343110
nzl,1988,40_44,85.917440
nzl,1988,45_49,63.889040
nzl,1988,50_54,51.072600
nzl,1988,55_59,34.294760
nzl,1988,60_64,11.823610
nzl,1988,65,8.805262
nzl,1989,15_19,81.136470
nzl,1989,20_24,96.607040
nzl,1989,25_29,88.537360
nzl,1989,30_34,82.519760
nzl,1989,35_39,87.283810
nzl,1989,40_44,88.814930
nzl,1989,45_49,66.965540
nzl,1989,50_54,51.320520
nzl,1989,55_59,33.630940
nzl,1989,60_64,9.981997
nzl,1989,65,8.206946
nzl,1990,15_19,85.828500
nzl,1990,20_24,97.620660
nzl,1990,25_29,87.694650
nzl,1990,30_34,86.067950
nzl,1990,35_39,88.572650
nzl,1990,40_44,93.426460
nzl,1990,45_49,71.802270
nzl,1990,50_54,53.324630
nzl,1990,55_59,32.765840
nzl,1990,60_64,11.640080
nzl,1990,65,7.910204
nzl,1990,total_15,716.653900
nzl,1991,15_19,78.330820
nzl,1991,20_24,100.196800
nzl,1991,25_29,89.871340
nzl,1991,30_34,90.330460
nzl,1991,35_39,92.581480
nzl,1991,40_44,95.253870
nzl,1991,45_49,75.570090
nzl,1991,50_54,54.096900
nzl,1991,55_59,34.090350
nzl,1991,60_64,11.194450
nzl,1991,65,7.799494
nzl,1991,total_15,729.316000
nzl,1992,15_19,69.550600
nzl,1992,20_24,102.653600
nzl,1992,25_29,90.630520
nzl,1992,30_34,94.672490
nzl,1992,35_39,94.241120
nzl,1992,40_44,96.027580
nzl,1992,45_49,82.288750
nzl,1992,50_54,54.305050
nzl,1992,55_59,36.480350
nzl,1992,60_64,10.731280
nzl,1992,65,6.858298
nzl,1992,total_15,738.439700
nzl,1993,15_19,67.281170
nzl,1993,20_24,102.230700
nzl,1993,25_29,94.062130
nzl,1993,30_34,93.566780
nzl,1993,35_39,96.592480
nzl,1993,40_44,94.362580
nzl,1993,45_49,86.498140
nzl,1993,50_54,58.387870
nzl,1993,55_59,36.725320
nzl,1993,60_64,13.951310
nzl,1993,65,6.349325
nzl,1993,total_15,750.007800
nzl,1994,15_19,69.674000
nzl,1994,20_24,102.764500
nzl,1994,25_29,96.001100
nzl,1994,30_34,98.032520
nzl,1994,35_39,96.994840
nzl,1994,40_44,98.917370
nzl,1994,45_49,91.100400
nzl,1994,50_54,63.175410
nzl,1994,55_59,38.345590
nzl,1994,60_64,15.713310
nzl,1994,65,8.324390
nzl,1994,total_15,779.043500
nzl,1995,15_19,71.626820
nzl,1995,20_24,102.233000
nzl,1995,25_29,97.722270
nzl,1995,30_34,98.533280
nzl,1995,35_39,102.742000
nzl,1995,40_44,99.360820
nzl,1995,45_49,95.604970
nzl,1995,50_54,68.033260
nzl,1995,55_59,41.873040
nzl,1995,60_64,16.239400
nzl,1995,65,6.935602
nzl,1995,total_15,800.904500
nzl,1996,15_19,72.334660
nzl,1996,20_24,99.975090
nzl,1996,25_29,99.613360
nzl,1996,30_34,102.244100
nzl,1996,35_39,108.357600
nzl,1996,40_44,101.480800
nzl,1996,45_49,99.409360
nzl,1996,50_54,73.642220
nzl,1996,55_59,45.835880
nzl,1996,60_64,18.930430
nzl,1996,65,8.116253
nzl,1996,total_15,829.939700
nzl,1997,15_19,72.077900
nzl,1997,20_24,98.016170
nzl,1997,25_29,98.558650
nzl,1997,30_34,100.584300
nzl,1997,35_39,108.685600
nzl,1997,40_44,103.989000
nzl,1997,45_49,99.754100
nzl,1997,50_54,78.249780
nzl,1997,55_59,46.462930
nzl,1997,60_64,22.038580
nzl,1997,65,8.426557
nzl,1997,total_15,836.843600
nzl,1998,15_19,69.213010
nzl,1998,20_24,94.006460
nzl,1998,25_29,96.761480
nzl,1998,30_34,99.103100
nzl,1998,35_39,109.635200
nzl,1998,40_44,107.687600
nzl,1998,45_49,100.947100
nzl,1998,50_54,83.897290
nzl,1998,55_59,49.356590
nzl,1998,60_64,23.889830
nzl,1998,65,9.381075
nzl,1998,total_15,843.878800
nzl,1999,15_19,68.039220
nzl,1999,20_24,86.841070
nzl,1999,25_29,99.425260
nzl,1999,30_34,100.618500
nzl,1999,35_39,113.727000
nzl,1999,40_44,112.279400
nzl,1999,45_49,102.596900
nzl,1999,50_54,85.475950
nzl,1999,55_59,54.248900
nzl,1999,60_64,24.705260
nzl,1999,65,10.578930
nzl,1999,total_15,858.536300
nzl,2000,15_19,71.595640
nzl,2000,20_24,84.455330
nzl,2000,25_29,96.300540
nzl,2000,30_34,99.943620
nzl,2000,35_39,114.490200
nzl,2000,40_44,117.935600
nzl,2000,45_49,106.931200
nzl,2000,50_54,87.925270
nzl,2000,55_59,55.738450
