country,year,age_group,fpr
hkg,2001,30_34,76.4
hkg,2001,35_39,65.7
hkg,2001,40_44,60.3
hkg,2001,45_49,56.1
hkg,2001,50_54,47.4
hkg,2001,55_59,32.5
hkg,2001,60_64,10.3
hkg,2001,65,1.9
hkg,2001,total_15,49.793209999999995
hkg,2002,15_19,16.2
hkg,2002,20_24,72.8
hkg,2002,25_29,87.4
hkg,2002,30_34,77.4
hkg,2002,35_39,67.5
hkg,2002,40_44,62.6
hkg,2002,45_49,59.9
hkg,2002,50_54,50.7
hkg,2002,55_59,33.9
hkg,2002,60_64,13.7
hkg,2002,65,2.0
hkg,2002,total_15,51.17768
hkg,2003,15_19,15.2
hkg,2003,20_24,72.8
hkg,2003,25_29,87.0
hkg,2003,30_34,76.6
hkg,2003,35_39,68.9
hkg,2003,40_44,64.1
hkg,2003,45_49,59.400009999999995
hkg,2003,50_54,50.4
hkg,2003,55_59,33.4
hkg,2003,60_64,13.5
hkg,2003,65,1.9
hkg,2003,total_15,51.07604
hkg,2004,15_19,14.9
hkg,2004,20_24,72.8
hkg,2004,25_29,86.4
hkg,2004,30_34,77.4
hkg,2004,35_39,70.2
hkg,2004,40_44,65.0
hkg,2004,45_49,60.2
hkg,2004,50_54,51.9
hkg,2004,55_59,34.7
hkg,2004,60_64,12.6
hkg,2004,65,1.9
hkg,2004,total_15,51.46624
hkg,2005,15_19,13.2
hkg,2005,20_24,72.6
hkg,2005,25_29,86.3
hkg,2005,30_34,79.0
hkg,2005,35_39,71.6
hkg,2005,40_44,67.1
hkg,2005,45_49,60.4
hkg,2005,50_54,51.0
hkg,2005,55_59,35.6
hkg,2005,60_64,13.6
hkg,2005,65,2.0
hkg,2005,total_15,51.81103
hkg,2006,15_19,13.1
hkg,2006,20_24,71.1
hkg,2006,25_29,87.2
hkg,2006,30_34,79.1
hkg,2006,35_39,72.3
hkg,2006,40_44,67.4
hkg,2006,45_49,62.9
hkg,2006,50_54,52.900009999999995
hkg,2006,55_59,36.5
hkg,2006,60_64,14.3
hkg,2006,65,1.8
hkg,2006,total_15,52.04938
hkg,2007,15_19,13.6
hkg,2007,20_24,71.7
hkg,2007,25_29,87.4
hkg,2007,30_34,79.1
hkg,2007,35_39,73.4
hkg,2007,40_44,68.9
hkg,2007,45_49,64.2
hkg,2007,50_54,53.099990000000005
hkg,2007,55_59,38.3
hkg,2007,60_64,15.9
hkg,2007,65,1.787457
hkg,2007,total_15,52.39154
hkg,2008,15_19,12.55
hkg,2008,20_24,69.9
hkg,2008,25_29,87.575
hkg,2008,30_34,80.6
hkg,2008,35_39,74.15
hkg,2008,40_44,69.95
hkg,2008,45_49,64.1
hkg,2008,50_54,54.55
hkg,2008,55_59,40.025
hkg,2008,60_64,17.1
hkg,2008,65,1.775
hkg,2008,total_15,52.371959999999994
hkg,2009,15_19,11.425
hkg,2009,20_24,66.725
hkg,2009,25_29,87.45
hkg,2009,30_34,80.475
hkg,2009,35_39,74.975
hkg,2009,40_44,71.75
hkg,2009,45_49,66.75
hkg,2009,50_54,56.05
hkg,2009,55_59,39.1
hkg,2009,60_64,19.35
hkg,2009,65,2.025
hkg,2009,total_15,52.35617
hkg,2010,15_19,9.325001
hkg,2010,20_24,62.15
hkg,2010,25_29,86.925
hkg,2010,30_34,79.4
hkg,2010,35_39,73.2
hkg,2010,40_44,71.075
hkg,2010,45_49,66.625
hkg,2010,50_54,56.775009999999995
hkg,2010,55_59,39.275
hkg,2010,60_64,18.675
hkg,2010,65,2.075
hkg,2010,total_15,51.043479999999995
hkg,2011,15_19,9.392501
hkg,2011,20_24,61.745
hkg,2011,25_29,87.0825
hkg,2011,30_34,79.96
hkg,2011,35_39,73.68
hkg,2011,40_44,71.6675
hkg,2011,45_49,67.2725
hkg,2011,50_54,57.4175
hkg,2011,55_59,40.3475
hkg,2011,60_64,19.6075
hkg,2011,65,2.2675
hkg,2011,total_15,51.03346
hkg,2012,15_19,9.460001
hkg,2012,20_24,61.34
hkg,2012,25_29,87.24001
hkg,2012,30_34,80.52
hkg,2012,35_39,74.16
hkg,2012,40_44,72.25999
hkg,2012,45_49,67.92
hkg,2012,50_54,58.06001
hkg,2012,55_59,41.42
hkg,2012,60_64,20.54
hkg,2012,65,2.46
hkg,2012,total_15,51.03281
hkg,2013,15_19,9.5275
hkg,2013,20_24,60.935
hkg,2013,25_29,87.3975
hkg,2013,30_34,81.08
hkg,2013,35_39,74.64
hkg,2013,40_44,72.8525
hkg,2013,45_49,68.5675
hkg,2013,50_54,58.7025
hkg,2013,55_59,42.4925
hkg,2013,60_64,21.4725
hkg,2013,65,2.6525
hkg,2013,total_15,51.0414
hkg,2014,15_19,9.595
hkg,2014,20_24,60.53
hkg,2014,25_29,87.555
hkg,2014,30_34,81.64
hkg,2014,35_39,75.12
hkg,2014,40_44,73.445
hkg,2014,45_49,69.215
hkg,2014,50_54,59.345009999999995
hkg,2014,55_59,43.565
hkg,2014,60_64,22.405
hkg,2014,65,2.845
hkg,2014,total_15,51.05891
hkg,2015,15_19,9.6625
hkg,2015,20_24,60.125
hkg,2015,25_29,87.7125
hkg,2015,30_34,82.2
hkg,2015,35_39,75.6
hkg,2015,40_44,74.0375
hkg,2015,45_49,69.8625
hkg,2015,50_54,59.9875
hkg,2015,55_59,44.6375
hkg,2015,60_64,23.3375
hkg,2015,65,3.0375
hkg,2015,total_15,51.08104
hkg,2016,15_19,9.73
hkg,2016,20_24,59.72
hkg,2016,25_29,87.87
hkg,2016,30_34,82.76
hkg,2016,35_39,76.08
hkg,2016,40_44,74.63
hkg,2016,45_49,70.51
hkg,2016,50_54,60.63
hkg,2016,55_59,45.71
hkg,2016,60_64,24.27
hkg,2016,65,3.23
hkg,2016,total_15,51.11962
hkg,2017,15_19,9.797500999999999
hkg,2017,20_24,59.315
hkg,2017,25_29,88.0275
hkg,2017,30_34,83.32
hkg,2017,35_39,76.56
hkg,2017,40_44,75.2225
hkg,2017,45_49,71.1575
hkg,2017,50_54,61.2725
hkg,2017,55_59,46.7825
hkg,2017,60_64,25.2025
hkg,2017,65,3.4225
hkg,2017,total_15,51.17253
hkg,2018,15_19,9.865
hkg,2018,20_24,58.91
hkg,2018,25_29,88.185
hkg,2018,30_34,83.88
hkg,2018,35_39,77.04
hkg,2018,40_44,75.815
hkg,2018,45_49,71.805
hkg,2018,50_54,61.915
hkg,2018,55_59,47.855
hkg,2018,60_64,26.135
hkg,2018,65,3.615
hkg,2018,total_15,51.2085
hkg,2019,15_19,9.9325
hkg,2019,20_24,58.505
hkg,2019,25_29,88.3425
hkg,2019,30_34,84.44
hkg,2019,35_39,77.52
hkg,2019,40_44,76.4075
hkg,2019,45_49,72.4525
hkg,2019,50_54,62.5575
hkg,2019,55_59,48.9275
hkg,2019,60_64,27.0675
hkg,2019,65,3.8075
hkg,2019,total_15,51.182829999999996
hkg,2020,15_19,10.0
hkg,2020,20_24,58.1
hkg,2020,25_29,88.5
hkg,2020,30_34,85.0
hkg,2020,35_39,78.0
hkg,2020,40_44,77.0
hkg,2020,45_49,73.1
hkg,2020,50_54,63.2
hkg,2020,55_59,50.0
hkg,2020,60_64,28.0
hkg,2020,65,4.0
hkg,2020,total_15,51.0686
hun,1980,15_19,40.4
hun,1980,20_24,59.9
hun,1980,25_29,69.8
hun,1980,30_34,81.1
hun,1980,35_39,84.9
hun,1980,40_44,83.1
hun,1980,45_49,77.5
hun,1980,50_54,67.4
hun,1980,55_59,18.8
hun,1980,60_64,8.700001
hun,1980,65,3.2
hun,1981,15_19,39.46929
hun,1981,20_24,59.84013
hun,1981,25_29,69.14285
hun,1981,30_34,80.75195
hun,1981,35_39,84.93023000000001
hun,1981,40_44,83.49229
hun,1981,45_49,78.04252
hun,1981,50_54,67.44012
hun,1981,55_59,16.88649
hun,1981,60_64,7.436569
hun,1981,65,2.7544310000000003
hun,1982,15_19,38.54616
hun,1982,20_24,59.78024
hun,1982,25_29,68.47784
hun,1982,30_34,80.39905
hun,1982,35_39,84.9604
hun,1982,40_44,83.87724
hun,1982,45_49,78.57558
hun,1982,50_54,67.48021
hun,1982,55_59,15.13145
hun,1982,60_64,6.3438669999999995
hun,1982,65,2.369384
hun,1983,15_19,37.6312
hun,1983,20_24,59.72031
hun,1983,25_29,67.80518000000001
hun,1983,30_34,80.04127
hun,1983,35_39,84.99051999999999
hun,1983,40_44,84.25491
hun,1983,45_49,79.09916
hun,1983,50_54,67.52027
hun,1983,55_59,13.529129999999999
hun,1983,60_64,5.402352
hun,1983,65,2.037036
hun,1984,15_19,36.72497
hun,1984,20_24,59.66035
hun,1984,25_29,67.12505999999999
hun,1984,30_34,79.67860999999999
hun,1984,35_39,85.0206
hun,1984,40_44,84.62536
hun,1984,45_49,79.61327
hun,1984,50_54,67.56031
hun,1984,55_59,12.072339999999999
hun,1984,60_64,4.593717
hun,1984,65,1.75047
hun,1985,15_19,35.82803
hun,1985,20_24,59.600359999999995
hun,1985,25_29,66.43769
hun,1985,30_34,79.31107
hun,1985,35_39,85.05062
hun,1985,40_44,84.98864
hun,1985,45_49,80.1179
hun,1985,50_54,67.60033
hun,1985,55_59,10.75291
hun,1985,60_64,3.901128
hun,1985,65,1.503599
hun,1986,15_19,34.9409
hun,1986,20_24,59.54034
hun,1986,25_29,65.74327
hun,1986,30_34,78.93864
hun,1986,35_39,85.0806
hun,1986,40_44,85.34483
hun,1986,45_49,80.6131
hun,1986,50_54,67.64031
hun,1986,55_59,9.562008
hun,1986,60_64,3.309338
hun,1986,65,1.291087
hun,1987,15_19,34.06408
hun,1987,20_24,59.4803
hun,1987,25_29,65.04205
hun,1987,30_34,78.56130999999999
hun,1987,35_39,85.11052
hun,1987,40_44,85.69398000000001
hun,1987,45_49,81.09886
hun,1987,50_54,67.68027
hun,1987,55_59,8.490449
hun,1987,60_64,2.8047009999999997
hun,1987,65,1.108272
hun,1988,15_19,33.198029999999996
hun,1988,20_24,59.420230000000004
hun,1988,25_29,64.33426
hun,1988,30_34,78.17909
hun,1988,35_39,85.1404
hun,1988,40_44,86.03618
hun,1988,45_49,81.57524000000001
hun,1988,50_54,67.72021
hun,1988,55_59,7.528977
hun,1988,60_64,2.375125
hun,1988,65,0.9510943999999999
hun,1989,15_19,32.3432
hun,1989,20_24,59.360130000000005
hun,1989,25_29,63.62016
hun,1989,30_34,77.79198000000001
hun,1989,35_39,85.17022
hun,1989,40_44,86.37149000000001
hun,1989,45_49,82.04227
hun,1989,50_54,67.76012
hun,1989,55_59,6.668449000000001
hun,1989,60_64,2.009984
hun,1989,65,0.8160238000000001
hun,1990,15_19,31.5
hun,1990,20_24,59.3
hun,1990,25_29,62.9
hun,1990,30_34,77.4
hun,1990,35_39,85.2
hun,1990,40_44,86.7
hun,1990,45_49,82.5
hun,1990,50_54,67.8
hun,1990,55_59,5.9000010000000005
hun,1990,60_64,1.7
hun,1990,65,0.6999999
hun,1990,total_15,46.23135
hun,1991,15_19,26.21443
hun,1991,20_24,60.00029
hun,1991,25_29,62.55915
hun,1991,30_34,75.82741999999999
hun,1991,35_39,84.91264
hun,1991,40_44,86.12086
hun,1991,45_49,82.51683
hun,1991,50_54,65.12392
hun,1991,55_59,10.90963
hun,1991,60_64,4.409546
hun,1991,65,1.687986
hun,1991,total_15,46.06088
hun,1992,15_19,21.53691
hun,1992,20_24,60.69651999999999
hun,1992,25_29,62.217040000000004
hun,1992,30_34,74.18191999999999
hun,1992,35_39,84.62071999999999
hun,1992,40_44,85.52072
hun,1992,45_49,82.53365
hun,1992,50_54,62.34893
hun,1992,55_59,19.30044
hun,1992,60_64,10.95636
hun,1992,65,4.014056
hun,1992,total_15,46.7013
hun,1993,15_19,19.83471
hun,1993,20_24,57.35675
hun,1993,25_29,59.83278000000001
hun,1993,30_34,72.47191
hun,1993,35_39,81.99632
hun,1993,40_44,84.48099
hun,1993,45_49,79.66351999999999
hun,1993,50_54,59.615390000000005
hun,1993,55_59,16.767229999999998
hun,1993,60_64,7.854888000000001
hun,1993,65,3.3648550000000004
hun,1993,total_15,44.577490000000004
hun,1994,15_19,17.511960000000002
hun,1994,20_24,56.45851
hun,1994,25_29,59.60415
hun,1994,30_34,69.82999000000001
hun,1994,35_39,78.8439
hun,1994,40_44,81.56354
hun,1994,45_49,76.78362
hun,1994,50_54,57.11668
hun,1994,55_59,13.7931
hun,1994,60_64,6.598984
hun,1994,65,2.756758
hun,1994,total_15,42.6245
hun,1995,15_19,14.11101
hun,1995,20_24,53.39366999999999
hun,1995,25_29,54.283930000000005
hun,1995,30_34,62.86906
hun,1995,35_39,78.779
hun,1995,40_44,80.06479
hun,1995,45_49,75.77924
hun,1995,50_54,55.49466999999999
hun,1995,55_59,14.64761
hun,1995,60_64,4.772654
hun,1995,65,1.914469
hun,1995,total_15,40.553290000000004
hun,1996,15_19,12.8821
hun,1996,20_24,49.32796
hun,1996,25_29,53.55737
hun,1996,30_34,64.27631
hun,1996,35_39,76.59127
hun,1996,40_44,80.33062
hun,1996,45_49,76.16888
hun,1996,50_54,55.38691
hun,1996,55_59,15.507670000000001
hun,1996,60_64,6.041803
hun,1996,65,1.6740830000000002
hun,1996,total_15,40.065940000000005
hun,1997,15_19,11.82519
hun,1997,20_24,49.20193
hun,1997,25_29,52.871869999999994
hun,1997,30_34,62.7563
hun,1997,35_39,74.93590999999999
hun,1997,40_44,78.77934
hun,1997,45_49,74.84514
hun,1997,50_54,53.987919999999995
hun,1997,55_59,16.16456
hun,1997,60_64,5.263158
hun,1997,65,1.836275
hun,1997,total_15,39.33463
hun,1998,15_19,14.247570000000001
hun,1998,20_24,52.008
hun,1998,25_29,57.485319999999994
hun,1998,30_34,67.33064
hun,1998,35_39,74.38568000000001
hun,1998,40_44,79.18889
hun,1998,45_49,73.68351
hun,1998,50_54,54.437059999999995
hun,1998,55_59,14.298070000000001
hun,1998,60_64,5.3942760000000005
hun,1998,65,1.234266
hun,1998,total_15,40.155409999999996
hun,1999,15_19,11.38456
hun,1999,20_24,53.066069999999996
hun,1999,25_29,58.953959999999995
hun,1999,30_34,67.57455
hun,1999,35_39,75.41747
hun,1999,40_44,79.44476999999999
hun,1999,45_49,75.13808
hun,1999,50_54,61.62089
hun,1999,55_59,16.485329999999998
hun,1999,60_64,5.504275
hun,1999,65,1.0476729999999999
hun,1999,total_15,41.066829999999996
hun,2000,15_19,10.34483
hun,2000,20_24,50.59329
hun,2000,25_29,61.0636
hun,2000,30_34,66.43545999999999
hun,2000,35_39,75.26266
hun,2000,40_44,79.26635
hun,2000,45_49,75.48854
hun,2000,50_54,64.85658000000001
hun,2000,55_59,20.38101
hun,2000,60_64,5.019305
hun,2000,65,1.239472
hun,2000,total_15,41.375029999999995
hun,2001,15_19,8.025078
hun,2001,20_24,48.17633
hun,2001,25_29,61.57787
hun,2001,30_34,65.76945
hun,2001,35_39,74.97575
hun,2001,40_44,78.94882
hun,2001,45_49,75.51608
hun,2001,50_54,64.49784
hun,2001,55_59,23.527620000000002
hun,2001,60_64,5.652026
hun,2001,65,0.9296506999999999
hun,2001,total_15,41.05755
hun,2002,15_19,6.080866
hun,2002,20_24,49.11226
hun,2002,25_29,61.70581
hun,2002,30_34,64.24677
hun,2002,35_39,74.87163000000001
hun,2002,40_44,78.58181
hun,2002,45_49,74.87303
hun,2002,50_54,66.18496999999999
hun,2002,55_59,28.981090000000002
hun,2002,60_64,5.976095
hun,2002,65,1.0254379999999998
hun,2002,total_15,41.303340000000006
hun,2003,15_19,4.7343
hun,2003,20_24,47.05212
hun,2003,25_29,63.66048000000001
hun,2003,30_34,64.55405
hun,2003,35_39,75.97523000000001
hun,2003,40_44,78.81541999999999
hun,2003,45_49,76.5438
hun,2003,50_54,68.12386
hun,2003,55_59,36.068529999999996
hun,2003,60_64,7.522996000000001
hun,2003,65,1.375931
hun,2003,total_15,42.25983
hun,2004,15_19,3.9087940000000003
hun,2004,20_24,42.97177
hun,2004,25_29,64.86355999999999
hun,2004,30_34,64.40341
hun,2004,35_39,74.41447
hun,2004,40_44,79.83139
hun,2004,45_49,75.44431
hun,2004,50_54,68.8183
hun,2004,55_59,40.887570000000004
hun,2004,60_64,9.327759
hun,2004,65,1.21969
hun,2004,total_15,42.25463
hun,2005,15_19,4.119974
hun,2005,20_24,42.100429999999996
hun,2005,25_29,66.1783
hun,2005,30_34,65.99728
hun,2005,35_39,75.26543000000001
hun,2005,40_44,79.09091
hun,2005,45_49,78.37259
hun,2005,50_54,70.34533
hun,2005,55_59,43.37939
hun,2005,60_64,9.852216
hun,2005,65,0.9414884
hun,2005,total_15,42.90376
hun,2006,15_19,4.026622
hun,2006,20_24,41.493
hun,2006,25_29,66.52978
hun,2006,30_34,68.21382
hun,2006,35_39,75.11111
hun,2006,40_44,79.16381
hun,2006,45_49,78.92466999999999
hun,2006,50_54,71.74015
hun,2006,55_59,44.1429
hun,2006,60_64,9.397511
hun,2006,65,0.9341158000000002
hun,2006,total_15,43.11957
hun,2007,15_19,3.171211
hun,2007,20_24,39.277390000000004
hun,2007,25_29,66.87289
hun,2007,30_34,68.01616999999999
hun,2007,35_39,74.78094
hun,2007,40_44,80.69315
hun,2007,45_49,79.41775
hun,2007,50_54,72.13734000000001
hun,2007,55_59,41.848490000000005
hun,2007,60_64,9.800587
hun,2007,65,1.199756
hun,2007,total_15,42.79868
hun,2008,15_19,3.002034
hun,2008,20_24,38.569309999999994
hun,2008,25_29,67.89458
hun,2008,30_34,65.6507
hun,2008,35_39,74.84366
hun,2008,40_44,81.45909
hun,2008,45_49,79.60274
hun,2008,50_54,73.52059
hun,2008,55_59,40.92236
hun,2008,60_64,10.39667
hun,2008,65,1.320861
hun,2008,total_15,42.60614
hun,2009,15_19,3.027023
hun,2009,20_24,38.70179
hun,2009,25_29,67.34998
hun,2009,30_34,65.32695
hun,2009,35_39,75.00692
hun,2009,40_44,81.86756
hun,2009,45_49,80.19369
hun,2009,50_54,74.38159
hun,2009,55_59,44.05854
hun,2009,60_64,10.36833
hun,2009,65,1.336048
hun,2009,total_15,42.79984
hun,2010,15_19,3.113848
hun,2010,20_24,39.68784
hun,2010,25_29,68.12109
hun,2010,30_34,66.2253
hun,2010,35_39,75.0583
hun,2010,40_44,82.41905
hun,2010,45_49,82.25385
hun,2010,50_54,75.96452
hun,2010,55_59,50.86949
hun,2010,60_64,10.2532
hun,2010,65,1.485467
hun,2010,total_15,43.81508
hun,2011,15_19,3.122463
hun,2011,20_24,39.64905
hun,2011,25_29,68.30898
hun,2011,30_34,66.55275999999999
hun,2011,35_39,75.05247
hun,2011,40_44,82.32715
hun,2011,45_49,82.22847
hun,2011,50_54,76.02807
hun,2011,55_59,51.73254
hun,2011,60_64,10.627880000000001
hun,2011,65,1.516921
hun,2011,total_15,43.81371
hun,2012,15_19,3.131078
hun,2012,20_24,39.61027
hun,2012,25_29,68.49687
hun,2012,30_34,66.88023000000001
hun,2012,35_39,75.04665
hun,2012,40_44,82.23524
hun,2012,45_49,82.20308
hun,2012,50_54,76.09161999999999
hun,2012,55_59,52.59559
hun,2012,60_64,11.00256
hun,2012,65,1.548374
hun,2012,total_15,43.840509999999995
hun,2013,15_19,3.139693
hun,2013,20_24,39.57148
hun,2013,25_29,68.68476
hun,2013,30_34,67.20770999999999
hun,2013,35_39,75.04081
hun,2013,40_44,82.14333
hun,2013,45_49,82.1777
hun,2013,50_54,76.15517
hun,2013,55_59,53.45864
hun,2013,60_64,11.377239999999999
hun,2013,65,1.579827
hun,2013,total_15,43.8848
hun,2014,15_19,3.148309
hun,2014,20_24,39.5327
hun,2014,25_29,68.87265
hun,2014,30_34,67.53518000000001
hun,2014,35_39,75.03498
hun,2014,40_44,82.05143000000001
hun,2014,45_49,82.15231
hun,2014,50_54,76.21871
hun,2014,55_59,54.321690000000004
hun,2014,60_64,11.75192
hun,2014,65,1.6112799999999998
hun,2014,total_15,43.93584
hun,2015,15_19,3.156924
hun,2015,20_24,39.49392
hun,2015,25_29,69.06055
hun,2015,30_34,67.86265
hun,2015,35_39,75.02915
hun,2015,40_44,81.95953
hun,2015,45_49,82.12692
hun,2015,50_54,76.28226
hun,2015,55_59,55.18475
hun,2015,60_64,12.1266
hun,2015,65,1.642734
hun,2015,total_15,43.99261
hun,2016,15_19,3.165539
hun,2016,20_24,39.45514
hun,2016,25_29,69.24844
hun,2016,30_34,68.19012
hun,2016,35_39,75.02332
hun,2016,40_44,81.86762
hun,2016,45_49,82.10154
hun,2016,50_54,76.34581
hun,2016,55_59,56.04779
hun,2016,60_64,12.50128
hun,2016,65,1.6741869999999999
hun,2016,total_15,44.034209999999995
hun,2017,15_19,3.174155
hun,2017,20_24,39.41635
hun,2017,25_29,69.43633
hun,2017,30_34,68.51759
hun,2017,35_39,75.01749000000001
hun,2017,40_44,81.77571999999999
hun,2017,45_49,82.07616
hun,2017,50_54,76.40935999999999
hun,2017,55_59,56.91085
hun,2017,60_64,12.875960000000001
hun,2017,65,1.70564
hun,2017,total_15,44.07438
hun,2018,15_19,3.18277
hun,2018,20_24,39.37757
hun,2018,25_29,69.62420999999999
hun,2018,30_34,68.84506
hun,2018,35_39,75.01165999999999
hun,2018,40_44,81.68381
hun,2018,45_49,82.05077
hun,2018,50_54,76.4729
hun,2018,55_59,57.7739
hun,2018,60_64,13.250639999999999
hun,2018,65,1.737093
hun,2018,total_15,44.116890000000005
hun,2019,15_19,3.191385
hun,2019,20_24,39.33878
hun,2019,25_29,69.81211
hun,2019,30_34,69.17253000000001
hun,2019,35_39,75.00583
hun,2019,40_44,81.5919
hun,2019,45_49,82.02538
hun,2019,50_54,76.53645
hun,2019,55_59,58.63695
hun,2019,60_64,13.62532
hun,2019,65,1.768547
hun,2019,total_15,44.1668
hun,2020,15_19,3.2
hun,2020,20_24,39.3
hun,2020,25_29,70.0
hun,2020,30_34,69.5
hun,2020,35_39,75.0
hun,2020,40_44,81.5
hun,2020,45_49,82.0
hun,2020,50_54,76.6
hun,2020,55_59,59.5
hun,2020,60_64,14.0
hun,2020,65,1.8
hun,2020,total_15,44.22481
isl,1990,15_19,45.64394
isl,1990,20_24,71.76985
isl,1990,25_29,74.39075
isl,1990,30_34,76.05225
isl,1990,35_39,85.60721
isl,1990,40_44,88.43029
isl,1990,45_49,90.81876
isl,1990,50_54,92.31884000000001
isl,1990,55_59,84.40051
isl,1990,60_64,78.08751
isl,1990,65,20.20647
isl,1990,total_15,67.72834
isl,1991,15_19,46.35324
isl,1991,20_24,72.14602
isl,1991,25_29,74.19791
isl,1991,30_34,75.83726999999999
isl,1991,35_39,85.39541
isl,1991,40_44,88.2439
isl,1991,45_49,90.66766
isl,1991,50_54,92.12873
isl,1991,55_59,84.18251
isl,1991,60_64,77.98595
isl,1991,65,20.694670000000002
isl,1991,total_15,67.85684
isl,1992,15_19,50.30383
isl,1992,20_24,70.57703000000001
isl,1992,25_29,78.13176
isl,1992,30_34,80.76134
isl,1992,35_39,83.57249
isl,1992,40_44,88.25605999999999
isl,1992,45_49,92.65569
isl,1992,50_54,88.69318
isl,1992,55_59,85.02715
isl,1992,60_64,72.41183000000001
isl,1992,65,23.595
isl,1992,total_15,69.10036
isl,1993,15_19,44.3235
isl,1993,20_24,75.53747
isl,1993,25_29,81.34669
isl,1993,30_34,82.25079000000001
isl,1993,35_39,83.21259
isl,1993,40_44,88.57143
isl,1993,45_49,91.34589
isl,1993,50_54,85.16395
isl,1993,55_59,88.38735
isl,1993,60_64,73.59095
isl,1993,65,23.14462
isl,1993,total_15,69.37563
isl,1994,15_19,45.46011
isl,1994,20_24,72.77686
isl,1994,25_29,80.02242
isl,1994,30_34,84.31145
isl,1994,35_39,86.83372
isl,1994,40_44,88.63792
isl,1994,45_49,90.77045
isl,1994,50_54,90.34342
isl,1994,55_59,84.44664
isl,1994,60_64,76.72018
isl,1994,65,21.34799
isl,1994,total_15,69.61304
isl,1995,15_19,47.559740000000005
isl,1995,20_24,72.06482
isl,1995,25_29,81.34704
isl,1995,30_34,86.19060999999999
isl,1995,35_39,89.34435
isl,1995,40_44,91.3709
isl,1995,45_49,91.76379
isl,1995,50_54,89.57799999999999
isl,1995,55_59,88.67624
isl,1995,60_64,81.09792
isl,1995,65,18.02645
isl,1995,total_15,70.52231
isl,1996,15_19,43.23941
isl,1996,20_24,76.68569000000001
isl,1996,25_29,81.1878
isl,1996,30_34,86.40883000000001
isl,1996,35_39,85.5233
isl,1996,40_44,88.8961
isl,1996,45_49,92.95934
isl,1996,50_54,87.17909
isl,1996,55_59,81.78041999999999
isl,1996,60_64,80.75108
isl,1996,65,17.80033
isl,1996,total_15,69.52629
isl,1997,15_19,46.63285
isl,1997,20_24,77.54469
isl,1997,25_29,78.21618000000001
isl,1997,30_34,79.14296999999999
isl,1997,35_39,84.34442
isl,1997,40_44,89.35741
isl,1997,45_49,93.25802
isl,1997,50_54,87.87568
isl,1997,55_59,85.2179
isl,1997,60_64,77.05275999999999
isl,1997,65,16.97993
isl,1997,total_15,68.81573
isl,1998,15_19,53.82467
isl,1998,20_24,82.28461
isl,1998,25_29,76.27119
isl,1998,30_34,81.24305
isl,1998,35_39,82.93802
isl,1998,40_44,90.69768
isl,1998,45_49,94.50957
isl,1998,50_54,88.67557
isl,1998,55_59,87.48852
isl,1998,60_64,78.17746
isl,1998,65,15.80101
isl,1998,total_15,70.19251
isl,1999,15_19,60.15936
isl,1999,20_24,80.84231
isl,1999,25_29,80.28339
isl,1999,30_34,85.79486999999999
isl,1999,35_39,85.20399
isl,1999,40_44,90.33807
isl,1999,45_49,91.82808
isl,1999,50_54,89.21837
isl,1999,55_59,82.26678000000001
isl,1999,60_64,78.0716
isl,1999,65,14.677629999999999
isl,1999,total_15,71.08771
isl,2000,15_19,65.6105
isl,2000,20_24,80.96486999999999
isl,2000,25_29,80.12187
isl,2000,30_34,90.67981
isl,2000,35_39,85.47979000000001
isl,2000,40_44,90.11407
isl,2000,45_49,91.46712
isl,2000,50_54,92.25874
isl,2000,55_59,80.172
isl,2000,60_64,72.55227
isl,2000,65,12.22538
isl,2000,total_15,71.53564
isl,2001,15_19,60.26323000000001
isl,2001,20_24,79.50139
isl,2001,25_29,81.74056
isl,2001,30_34,87.46281
isl,2001,35_39,85.53688000000001
isl,2001,40_44,91.62591
isl,2001,45_49,94.32155999999999
isl,2001,50_54,88.16856
isl,2001,55_59,84.0447
isl,2001,60_64,78.6832
isl,2001,65,14.064079999999999
isl,2001,total_15,71.68184000000001
isl,2002,15_19,53.150090000000006
isl,2002,20_24,71.66965
isl,2002,25_29,83.27544
isl,2002,30_34,87.59911
isl,2002,35_39,87.63543
isl,2002,40_44,88.5843
isl,2002,45_49,92.81286
isl,2002,50_54,90.15748
isl,2002,55_59,86.86944
isl,2002,60_64,83.24701
isl,2002,65,14.11076
isl,2002,total_15,70.80199
isl,2003,15_19,64.29853
isl,2003,20_24,73.42387
isl,2003,25_29,83.57528
isl,2003,30_34,85.17747
isl,2003,35_39,89.77087
isl,2003,40_44,89.44785
isl,2003,45_49,88.92518000000001
isl,2003,50_54,91.78811999999999
isl,2003,55_59,85.71228
isl,2003,60_64,72.20011
isl,2003,65,14.085329999999999
isl,2003,total_15,71.34210999999999
isl,2004,15_19,64.19062
isl,2004,20_24,73.23986
isl,2004,25_29,80.06211
isl,2004,30_34,81.99418
isl,2004,35_39,87.05286
isl,2004,40_44,89.3587
isl,2004,45_49,84.57041
isl,2004,50_54,88.91575
isl,2004,55_59,86.15026999999999
isl,2004,60_64,69.37544
isl,2004,65,12.335239999999999
isl,2004,total_15,69.44492
isl,2005,15_19,71.45354
isl,2005,20_24,79.32687
isl,2005,25_29,79.45752
isl,2005,30_34,85.34900999999999
isl,2005,35_39,85.08941999999999
isl,2005,40_44,87.01624
isl,2005,45_49,84.94444
isl,2005,50_54,88.60914
isl,2005,55_59,87.27943
