country,year,age_group,mfpop
ago,2002,total_0,14890.470000
ago,2002,total_15,7768.422000
ago,2003,00_04,3043.023000
ago,2003,05_09,2385.222000
ago,2003,10_14,1947.982000
ago,2003,15_19,1630.851000
ago,2003,20_24,1345.719000
ago,2003,25_29,1089.832000
ago,2003,30_34,881.625000
ago,2003,35_39,734.952000
ago,2003,40_44,604.393000
ago,2003,45_49,485.794000
ago,2003,50_54,376.940000
ago,2003,55_59,285.593000
ago,2003,60_64,228.172000
ago,2003,65,379.845000
ago,2003,total_0,15419.940000
ago,2003,total_15,8043.716000
ago,2004,00_04,3133.266000
ago,2004,05_09,2473.718000
ago,2004,10_14,2016.315000
ago,2004,15_19,1690.622000
ago,2004,20_24,1396.423000
ago,2004,25_29,1134.748000
ago,2004,30_34,910.772000
ago,2004,35_39,756.492000
ago,2004,40_44,625.240000
ago,2004,45_49,502.540000
ago,2004,50_54,395.810000
ago,2004,55_59,294.066000
ago,2004,60_64,235.142000
ago,2004,65,392.306000
ago,2004,total_0,15957.460000
ago,2004,total_15,8334.161000
ago,2005,00_04,3209.450000
ago,2005,05_09,2556.210000
ago,2005,10_14,2087.183000
ago,2005,15_19,1751.235000
ago,2005,20_24,1449.403000
ago,2005,25_29,1180.809000
ago,2005,30_34,943.647000
ago,2005,35_39,778.940000
ago,2005,40_44,645.679000
ago,2005,45_49,520.403000
ago,2005,50_54,413.717000
ago,2005,55_59,305.517000
ago,2005,60_64,241.959000
ago,2005,65,404.869000
ago,2005,total_0,16489.020000
ago,2005,total_15,8636.178000
ago,2006,00_04,3292.394000
ago,2006,05_09,2651.492000
ago,2006,10_14,2158.192000
ago,2006,15_19,1803.960000
ago,2006,20_24,1496.781000
ago,2006,25_29,1222.100000
ago,2006,30_34,975.779000
ago,2006,35_39,799.070000
ago,2006,40_44,663.301000
ago,2006,45_49,536.757000
ago,2006,50_54,428.431000
ago,2006,55_59,317.307000
ago,2006,60_64,246.245000
ago,2006,65,418.557000
ago,2006,total_0,17010.370000
ago,2006,total_15,8908.288000
ago,2007,00_04,3332.625000
ago,2007,05_09,2751.745000
ago,2007,10_14,2236.694000
ago,2007,15_19,1860.778000
ago,2007,20_24,1548.359000
ago,2007,25_29,1265.951000
ago,2007,30_34,1012.846000
ago,2007,35_39,821.106000
ago,2007,40_44,681.754000
ago,2007,45_49,554.822000
ago,2007,50_54,442.973000
ago,2007,55_59,332.346000
ago,2007,60_64,250.727000
ago,2007,65,432.641000
ago,2007,total_0,17525.370000
ago,2007,total_15,9204.303000
ago,2008,00_04,3345.171000
ago,2008,05_09,2851.812000
ago,2008,10_14,2320.422000
ago,2008,15_19,1921.874000
ago,2008,20_24,1602.954000
ago,2008,25_29,1311.946000
ago,2008,30_34,1053.580000
ago,2008,35_39,845.422000
ago,2008,40_44,700.889000
ago,2008,45_49,573.896000
ago,2008,50_54,457.632000
ago,2008,55_59,349.374000
ago,2008,60_64,256.203000
ago,2008,65,446.789000
ago,2008,total_0,18037.960000
ago,2008,total_15,9520.559000
ago,2009,00_04,3353.789000
ago,2009,05_09,2942.630000
ago,2009,10_14,2407.134000
ago,2009,15_19,1987.372000
ago,2009,20_24,1658.883000
ago,2009,25_29,1359.607000
ago,2009,30_34,1095.964000
ago,2009,35_39,872.549000
ago,2009,40_44,720.536000
ago,2009,45_49,592.934000
ago,2009,50_54,472.927000
ago,2009,55_59,366.532000
ago,2009,60_64,263.826000
ago,2009,65,460.432000
ago,2009,total_0,18555.120000
ago,2009,total_15,9851.562000
ago,2010,00_04,3377.576000
ago,2010,05_09,3013.696000
ago,2010,10_14,2495.441000
ago,2010,15_19,2057.302000
ago,2010,20_24,1715.585000
ago,2010,25_29,1408.830000
ago,2010,30_34,1138.851000
ago,2010,35_39,902.902000
ago,2010,40_44,740.797000
ago,2010,45_49,611.397000
ago,2010,50_54,489.157000
ago,2010,55_59,382.759000
ago,2010,60_64,274.196000
ago,2010,65,473.423000
ago,2010,total_0,19081.910000
ago,2010,total_15,10195.200000
ago,2011,00_04,3393.485000
ago,2011,05_09,3088.219000
ago,2011,10_14,2591.014000
ago,2011,15_19,2129.278000
ago,2011,20_24,1771.416000
ago,2011,25_29,1458.509000
ago,2011,30_34,1181.916000
ago,2011,35_39,936.502000
ago,2011,40_44,762.030000
ago,2011,45_49,629.409000
ago,2011,50_54,505.432000
ago,2011,55_59,396.998000
ago,2011,60_64,285.377000
ago,2011,65,488.847000
ago,2011,total_0,19618.430000
ago,2011,total_15,10545.710000
ago,2012,00_04,3433.088000
ago,2012,05_09,3138.472000
ago,2012,10_14,2688.574000
ago,2012,15_19,2203.866000
ago,2012,20_24,1826.908000
ago,2012,25_29,1508.831000
ago,2012,30_34,1224.745000
ago,2012,35_39,972.761000
ago,2012,40_44,783.487000
ago,2012,45_49,646.988000
ago,2012,50_54,522.367000
ago,2012,55_59,410.396000
ago,2012,60_64,298.941000
ago,2012,65,503.093000
ago,2012,total_0,20162.520000
ago,2012,total_15,10902.380000
ago,2013,00_04,3490.668000
ago,2013,05_09,3165.227000
ago,2013,10_14,2785.703000
ago,2013,15_19,2282.765000
ago,2013,20_24,1884.232000
ago,2013,25_29,1560.370000
ago,2013,30_34,1268.256000
ago,2013,35_39,1011.431000
ago,2013,40_44,806.340000
ago,2013,45_49,664.698000
ago,2013,50_54,539.866000
ago,2013,55_59,423.655000
ago,2013,60_64,314.072000
ago,2013,65,517.211000
ago,2013,total_0,20714.490000
ago,2013,total_15,11272.900000
ago,2014,00_04,3552.107000
ago,2014,05_09,3178.591000
ago,2014,10_14,2874.994000
ago,2014,15_19,2368.280000
ago,2014,20_24,1946.836000
ago,2014,25_29,1613.983000
ago,2014,30_34,1313.952000
ago,2014,35_39,1052.095000
ago,2014,40_44,832.328000
ago,2014,45_49,683.400000
ago,2014,50_54,557.781000
ago,2014,55_59,437.900000
ago,2014,60_64,329.615000
ago,2014,65,532.641000
ago,2014,total_0,21274.500000
ago,2014,total_15,11668.810000
ago,2015,00_04,3608.403000
ago,2015,05_09,3193.058000
ago,2015,10_14,2946.753000
ago,2015,15_19,2460.357000
ago,2015,20_24,2016.585000
ago,2015,25_29,1670.024000
ago,2015,30_34,1362.489000
ago,2015,35_39,1094.294000
ago,2015,40_44,862.312000
ago,2015,45_49,703.550000
ago,2015,50_54,575.933000
ago,2015,55_59,453.664000
ago,2015,60_64,344.864000
ago,2015,65,550.157000
ago,2015,total_0,21842.440000
ago,2015,total_15,12094.230000
ago,2016,00_04,3683.687000
ago,2016,05_09,3231.198000
ago,2016,10_14,2998.942000
ago,2016,15_19,2549.277000
ago,2016,20_24,2084.984000
ago,2016,25_29,1722.608000
ago,2016,30_34,1409.138000
ago,2016,35_39,1134.601000
ago,2016,40_44,893.517000
ago,2016,45_49,722.698000
ago,2016,50_54,591.897000
ago,2016,55_59,467.972000
ago,2016,60_64,356.989000
ago,2016,65,571.155000
ago,2016,total_0,22418.660000
ago,2016,total_15,12504.840000
ago,2017,00_04,3735.559000
ago,2017,05_09,3279.160000
ago,2017,10_14,3038.780000
ago,2017,15_19,2647.129000
ago,2017,20_24,2159.506000
ago,2017,25_29,1778.023000
ago,2017,30_34,1459.161000
ago,2017,35_39,1176.901000
ago,2017,40_44,929.060000
ago,2017,45_49,743.607000
ago,2017,50_54,608.770000
ago,2017,55_59,483.974000
ago,2017,60_64,369.256000
ago,2017,65,593.822000
ago,2017,total_0,23002.710000
ago,2017,total_15,12949.210000
ago,2018,00_04,3770.619000
ago,2018,05_09,3334.626000
ago,2018,10_14,3069.331000
ago,2018,15_19,2746.616000
ago,2018,20_24,2239.755000
ago,2018,25_29,1836.882000
ago,2018,30_34,1511.797000
ago,2018,35_39,1221.025000
ago,2018,40_44,967.832000
ago,2018,45_49,766.701000
ago,2018,50_54,626.514000
ago,2018,55_59,501.114000
ago,2018,60_64,382.029000
ago,2018,65,617.782000
ago,2018,total_0,23592.620000
ago,2018,total_15,13418.050000
ago,2019,00_04,3801.646000
ago,2019,05_09,3389.983000
ago,2019,10_14,3097.963000
ago,2019,15_19,2836.164000
ago,2019,20_24,2325.235000
ago,2019,25_29,1900.005000
ago,2019,30_34,1565.734000
ago,2019,35_39,1266.688000
ago,2019,40_44,1008.071000
ago,2019,45_49,792.535000
ago,2019,50_54,645.047000
ago,2019,55_59,518.553000
ago,2019,60_64,395.765000
ago,2019,65,642.388000
ago,2019,total_0,24185.780000
ago,2019,total_15,13896.190000
ago,2020,00_04,3839.291000
ago,2020,05_09,3435.084000
ago,2020,10_14,3130.960000
ago,2020,15_19,2908.699000
ago,2020,20_24,2415.405000
ago,2020,25_29,1968.029000
ago,2020,30_34,1620.361000
ago,2020,35_39,1313.803000
ago,2020,40_44,1048.770000
ago,2020,45_49,821.453000
ago,2020,50_54,664.430000
ago,2020,55_59,535.846000
ago,2020,60_64,410.674000
ago,2020,65,667.397000
ago,2020,total_0,24780.200000
ago,2020,total_15,14374.870000
arg,1980,00_04,3330.863000
arg,1980,05_09,2785.561000
arg,1980,10_14,2454.677000
arg,1980,15_19,2313.780000
arg,1980,20_24,2211.967000
arg,1980,25_29,2132.772000
arg,1980,30_34,1928.187000
arg,1980,35_39,1724.225000
arg,1980,40_44,1589.217000
arg,1980,45_49,1536.768000
arg,1980,50_54,1479.525000
arg,1980,55_59,1300.202000
arg,1980,60_64,1080.308000
arg,1980,65,2262.988000
arg,1980,total_0,28131.040000
arg,1980,total_15,19559.940000
arg,1981,00_04,3409.540000
arg,1981,05_09,2874.657000
arg,1981,10_14,2498.971000
arg,1981,15_19,2332.292000
arg,1981,20_24,2223.565000
arg,1981,25_29,2149.771000
arg,1981,30_34,1964.926000
arg,1981,35_39,1752.522000
arg,1981,40_44,1598.915000
arg,1981,45_49,1531.922000
arg,1981,50_54,1483.290000
arg,1981,55_59,1322.086000
arg,1981,60_64,1097.393000
arg,1981,65,2321.711000
arg,1981,total_0,28561.560000
arg,1981,total_15,19778.390000
arg,1982,00_04,3408.344000
arg,1982,05_09,2985.433000
arg,1982,10_14,2556.605000
arg,1982,15_19,2356.938000
arg,1982,20_24,2244.850000
arg,1982,25_29,2165.307000
arg,1982,30_34,2007.461000
arg,1982,35_39,1788.092000
arg,1982,40_44,1617.352000
arg,1982,45_49,1532.454000
arg,1982,50_54,1486.028000
arg,1982,55_59,1347.636000
arg,1982,60_64,1121.823000
arg,1982,65,2382.737000
arg,1982,total_0,29001.060000
arg,1982,total_15,20050.680000
arg,1983,00_04,3356.199000
arg,1983,05_09,3110.854000
arg,1983,10_14,2624.702000
arg,1983,15_19,2386.980000
arg,1983,20_24,2272.228000
arg,1983,25_29,2179.816000
arg,1983,30_34,2051.144000
arg,1983,35_39,1828.497000
arg,1983,40_44,1642.412000
arg,1983,45_49,1537.476000
arg,1983,50_54,1487.670000
arg,1983,55_59,1373.685000
arg,1983,60_64,1151.039000
arg,1983,65,2445.271000
arg,1983,total_0,29447.970000
arg,1983,total_15,20356.220000
arg,1984,00_04,3300.501000
arg,1984,05_09,3231.750000
arg,1984,10_14,2702.929000
arg,1984,15_19,2422.003000
arg,1984,20_24,2299.567000
arg,1984,25_29,2194.188000
arg,1984,30_34,2089.249000
arg,1984,35_39,1870.113000
arg,1984,40_44,1670.850000
arg,1984,45_49,1545.576000
arg,1984,50_54,1488.371000
arg,1984,55_59,1395.687000
arg,1984,60_64,1181.297000
arg,1984,65,2507.662000
arg,1984,total_0,29899.740000
arg,1984,total_15,20664.560000
arg,1985,00_04,3274.339000
arg,1985,05_09,3323.548000
arg,1985,10_14,2794.401000
arg,1985,15_19,2462.841000
arg,1985,20_24,2323.574000
arg,1985,25_29,2209.621000
arg,1985,30_34,2118.366000
arg,1985,35_39,1910.670000
arg,1985,40_44,1700.863000
arg,1985,45_49,1556.325000
arg,1985,50_54,1488.810000
arg,1985,55_59,1411.244000
arg,1985,60_64,1210.329000
arg,1985,65,2569.309000
arg,1985,total_0,30354.240000
arg,1985,total_15,20961.950000
arg,1986,00_04,3203.037000
arg,1986,05_09,3389.451000
arg,1986,10_14,2908.377000
arg,1986,15_19,2516.991000
arg,1986,20_24,2353.820000
arg,1986,25_29,2235.125000
arg,1986,30_34,2146.488000
arg,1986,35_39,1955.747000
arg,1986,40_44,1736.729000
arg,1986,45_49,1572.993000
arg,1986,50_54,1490.857000
arg,1986,55_59,1420.893000
arg,1986,60_64,1235.661000
arg,1986,65,2644.815000
arg,1986,total_0,30810.980000
arg,1986,total_15,21310.120000
arg,1987,00_04,3212.515000
arg,1987,05_09,3404.087000
arg,1987,10_14,3031.021000
arg,1987,15_19,2571.433000
arg,1987,20_24,2377.798000
arg,1987,25_29,2260.125000
arg,1987,30_34,2164.227000
arg,1987,35_39,1997.525000
arg,1987,40_44,1772.014000
arg,1987,45_49,1591.093000
arg,1987,50_54,1491.341000
arg,1987,55_59,1423.389000
arg,1987,60_64,1259.329000
arg,1987,65,2713.902000
arg,1987,total_0,31269.800000
arg,1987,total_15,21622.180000
arg,1988,00_04,3277.280000
arg,1988,05_09,3371.630000
arg,1988,10_14,3156.012000
arg,1988,15_19,2632.181000
arg,1988,20_24,2400.094000
arg,1988,25_29,2285.288000
arg,1988,30_34,2176.588000
arg,1988,35_39,2035.561000
arg,1988,40_44,1807.785000
arg,1988,45_49,1611.891000
arg,1988,50_54,1492.685000
arg,1988,55_59,1421.708000
arg,1988,60_64,1280.934000
arg,1988,65,2779.493000
arg,1988,total_0,31729.130000
arg,1988,total_15,21924.210000
arg,1989,00_04,3349.704000
arg,1989,05_09,3317.688000
arg,1989,10_14,3264.900000
arg,1989,15_19,2707.946000
arg,1989,20_24,2428.359000
arg,1989,25_29,2310.789000
arg,1989,30_34,2190.764000
arg,1989,35_39,2069.786000
arg,1989,40_44,1845.747000
arg,1989,45_49,1637.081000
arg,1989,50_54,1498.119000
arg,1989,55_59,1420.331000
arg,1989,60_64,1300.002000
arg,1989,65,2845.957000
arg,1989,total_0,32187.170000
arg,1989,total_15,22254.880000
arg,1990,00_04,3396.139000
arg,1990,05_09,3279.433000
arg,1990,10_14,3336.730000
arg,1990,15_19,2801.871000
arg,1990,20_24,2467.225000
arg,1990,25_29,2335.909000
arg,1990,30_34,2210.267000
arg,1990,35_39,2099.988000
arg,1990,40_44,1886.025000
arg,1990,45_49,1667.033000
arg,1990,50_54,1509.149000
arg,1990,55_59,1421.643000
arg,1990,60_64,1315.876000
arg,1990,65,2915.154000
arg,1990,total_0,32642.440000
arg,1990,total_15,22630.140000
arg,1991,00_04,3468.501000
arg,1991,05_09,3264.289000
arg,1991,10_14,3363.819000
arg,1991,15_19,2906.268000
arg,1991,20_24,2509.795000
arg,1991,25_29,2353.195000
arg,1991,30_34,2228.164000
arg,1991,35_39,2122.949000
arg,1991,40_44,1924.515000
arg,1991,45_49,1697.243000
arg,1991,50_54,1520.949000
arg,1991,55_59,1419.527000
arg,1991,60_64,1320.815000
arg,1991,65,2993.550000
arg,1991,total_0,33093.580000
arg,1991,total_15,22996.970000
arg,1992,00_04,3500.340000
arg,1992,05_09,3272.814000
arg,1992,10_14,3356.451000
arg,1992,15_19,3031.088000
arg,1992,20_24,2560.960000
arg,1992,25_29,2370.984000
arg,1992,30_34,2251.077000
arg,1992,35_39,2141.921000
arg,1992,40_44,1965.701000
arg,1992,45_49,1732.238000
arg,1992,50_54,1538.965000
arg,1992,55_59,1420.563000
arg,1992,60_64,1323.659000
arg,1992,65,3073.262000
arg,1992,total_0,33540.020000
arg,1992,total_15,23410.420000
arg,1993,00_04,3499.746000
arg,1993,05_09,3305.286000
arg,1993,10_14,3324.524000
arg,1993,15_19,3159.250000
arg,1993,20_24,2623.093000
arg,1993,25_29,2391.688000
arg,1993,30_34,2276.724000
arg,1993,35_39,2158.424000
arg,1993,40_44,2006.995000
arg,1993,45_49,1770.865000
arg,1993,50_54,1562.416000
arg,1993,55_59,1425.017000
arg,1993,60_64,1325.472000
arg,1993,65,3152.535000
arg,1993,total_0,33982.030000
arg,1993,total_15,23852.480000
arg,1994,00_04,3489.987000
arg,1994,05_09,3349.048000
arg,1994,10_14,3290.240000
arg,1994,15_19,3263.718000
arg,1994,20_24,2699.290000
arg,1994,25_29,2418.613000
arg,1994,30_34,2300.840000
arg,1994,35_39,2174.701000
arg,1994,40_44,2044.284000
arg,1994,45_49,1811.196000
arg,1994,50_54,1589.792000
arg,1994,55_59,1433.082000
arg,1994,60_64,1327.639000
arg,1994,65,3227.922000
arg,1994,total_0,34420.350000
arg,1994,total_15,24291.080000
arg,1995,00_04,3488.006000
arg,1995,05_09,3383.807000
arg,1995,10_14,3273.708000
arg,1995,15_19,3328.572000
arg,1995,20_24,2790.521000
arg,1995,25_29,2454.420000
arg,1995,30_34,2321.513000
arg,1995,35_39,2192.557000
arg,1995,40_44,2075.395000
arg,1995,45_49,1852.012000
arg,1995,50_54,1620.283000
arg,1995,55_59,1445.221000
arg,1995,60_64,1331.259000
arg,1995,65,3297.886000
arg,1995,total_0,34855.160000
arg,1995,total_15,24709.640000
arg,1996,00_04,3489.428000
arg,1996,05_09,3410.782000
arg,1996,10_14,3274.657000
arg,1996,15_19,3356.070000
arg,1996,20_24,2896.199000
arg,1996,25_29,2498.067000
arg,1996,30_34,2339.992000
arg,1996,35_39,2211.799000
arg,1996,40_44,2099.894000
arg,1996,45_49,1891.912000
arg,1996,50_54,1651.908000
arg,1996,55_59,1458.597000
arg,1996,60_64,1331.104000
arg,1996,65,3376.704000
arg,1996,total_0,35287.110000
arg,1996,total_15,25112.250000
arg,1997,00_04,3486.313000
arg,1997,05_09,3435.156000
arg,1997,10_14,3292.113000
arg,1997,15_19,3344.119000
arg,1997,20_24,3019.659000
arg,1997,25_29,2547.993000
arg,1997,30_34,2356.862000
arg,1997,35_39,2234.074000
arg,1997,40_44,2118.617000
arg,1997,45_49,1932.899000
arg,1997,50_54,1686.931000
arg,1997,55_59,1476.976000
arg,1997,60_64,1333.033000
arg,1997,65,3450.184000
arg,1997,total_0,35714.930000
arg,1997,total_15,25501.350000
arg,1998,00_04,3481.325000
arg,1998,05_09,3454.830000
arg,1998,10_14,3321.196000
arg,1998,15_19,3307.816000
arg,1998,20_24,3144.061000
arg,1998,25_29,2606.890000
arg,1998,30_34,2374.880000
arg,1998,35_39,2257.443000
arg,1998,40_44,2133.374000
arg,1998,45_49,1972.644000
arg,1998,50_54,1724.386000
arg,1998,55_59,1499.725000
arg,1998,60_64,1337.620000
arg,1998,65,3518.452000
arg,1998,total_0,36134.640000
arg,1998,total_15,25877.290000
arg,1999,00_04,3470.557000
arg,1999,05_09,3469.233000
arg,1999,10_14,3352.308000
arg,1999,15_19,3273.343000
arg,1999,20_24,3244.333000
arg,1999,25_29,2679.442000
arg,1999,30_34,2398.818000
arg,1999,35_39,2279.081000
arg,1999,40_44,2147.729000
arg,1999,45_49,2008.280000
arg,1999,50_54,1763.399000
arg,1999,55_59,1526.315000
arg,1999,60_64,1346.028000
arg,1999,65,3582.163000
arg,1999,total_0,36541.030000
arg,1999,total_15,26248.930000
arg,2000,00_04,3451.260000
arg,2000,05_09,3478.553000
arg,2000,10_14,3378.579000
arg,2000,15_19,3257.482000
arg,2000,20_24,3305.563000
arg,2000,25_29,2767.215000
arg,2000,30_34,2431.868000
arg,2000,35_39,2297.613000
arg,2000,40_44,2163.984000
arg,2000,45_49,2038.121000
arg,2000,50_54,1803.186000
arg,2000,55_59,1556.347000
arg,2000,60_64,1359.004000
arg,2000,65,3641.934000
arg,2000,total_0,36930.710000
arg,2000,total_15,26622.320000
arg,2001,00_04,3420.467000
arg,2001,05_09,3480.335000
arg,2001,10_14,3401.111000
arg,2001,15_19,3257.505000
arg,2001,20_24,3331.486000
arg,2001,25_29,2871.296000
arg,2001,30_34,2474.317000
arg,2001,35_39,2315.069000
arg,2001,40_44,2182.371000
arg,2001,45_49,2061.569000
arg,2001,50_54,1841.591000
arg,2001,55_59,1586.240000
arg,2001,60_64,1371.142000
arg,2001,65,3707.617000
arg,2001,total_0,37302.120000
arg,2001,total_15,27000.200000
arg,2002,00_04,3389.680000
arg,2002,05_09,3472.748000
arg,2002,10_14,3419.826000
arg,2002,15_19,3273.530000
arg,2002,20_24,3317.105000
arg,2002,25_29,2992.241000
arg,2002,30_34,2522.469000
arg,2002,35_39,2330.534000
arg,2002,40_44,2203.421000
arg,2002,45_49,2079.126000
arg,2002,50_54,1880.979000
arg,2002,55_59,1619.475000
arg,2002,60_64,1388.038000
arg,2002,65,3768.168000
arg,2002,total_0,37657.340000
arg,2002,total_15,27375.090000
arg,2003,00_04,3360.240000
arg,2003,05_09,3456.401000
arg,2003,10_14,3434.220000
arg,2003,15_19,3301.094000
arg,2003,20_24,3278.606000
arg,2003,25_29,3114.112000
arg,2003,30_34,2579.720000
arg,2003,35_39,2347.455000
arg,2003,40_44,2225.843000
arg,2003,45_49,2093.213000
arg,2003,50_54,1919.597000
arg,2003,55_59,1655.551000
arg,2003,60_64,1409.563000
arg,2003,65,3825.636000
arg,2003,total_0,38001.250000
arg,2003,total_15,27750.390000
arg,2004,00_04,3337.061000
arg,2004,05_09,3433.892000
arg,2004,10_14,3443.202000
arg,2004,15_19,3330.160000
arg,2004,20_24,3242.462000
arg,2004,25_29,3212.195000
arg,2004,30_34,2650.858000
arg,2004,35_39,2370.703000
arg,2004,40_44,2246.976000
arg,2004,45_49,2107.456000
arg,2004,50_54,1954.715000
arg,2004,55_59,1693.716000
arg,2004,60_64,1435.419000
arg,2004,65,3881.963000
arg,2004,total_0,38340.780000
arg,2004,total_15,28126.620000
arg,2005,00_04,3323.576000
arg,2005,05_09,3409.378000
arg,2005,10_14,3445.214000
arg,2005,15_19,3353.742000
arg,2005,20_24,3225.491000
arg,2005,25_29,3271.723000
arg,2005,30_34,2737.410000
arg,2005,35_39,2403.404000
arg,2005,40_44,2265.494000
arg,2005,45_49,2124.070000
arg,2005,50_54,1984.683000
arg,2005,55_59,1733.229000
arg,2005,60_64,1465.295000
arg,2005,65,3938.465000
arg,2005,total_0,38681.170000
arg,2005,total_15,28503.010000
arg,2006,00_04,3311.580000
arg,2006,05_09,3387.694000
arg,2006,10_14,3443.699000
arg,2006,15_19,3373.657000
arg,2006,20_24,3225.148000
arg,2006,25_29,3296.657000
arg,2006,30_34,2840.025000
arg,2006,35_39,2444.914000
arg,2006,40_44,2282.327000
arg,2006,45_49,2141.964000
arg,2006,50_54,2007.456000
arg,2006,55_59,1770.376000
arg,2006,60_64,1493.777000
arg,2006,65,4004.576000
arg,2006,total_0,39023.850000
arg,2006,total_15,28880.880000
arg,2007,00_04,3320.897000
arg,2007,05_09,3361.255000
arg,2007,10_14,3434.772000
arg,2007,15_19,3390.492000
arg,2007,20_24,3240.153000
arg,2007,25_29,3281.102000
arg,2007,30_34,2959.249000
arg,2007,35_39,2491.980000
arg,2007,40_44,2297.181000
arg,2007,45_49,2162.480000
arg,2007,50_54,2024.639000
arg,2007,55_59,1808.734000
arg,2007,60_64,1525.756000
arg,2007,65,4069.376000
arg,2007,total_0,39368.070000
arg,2007,total_15,29251.140000
arg,2008,00_04,3343.762000
arg,2008,05_09,3332.242000
arg,2008,10_14,3419.985000
arg,2008,15_19,3403.997000
arg,2008,20_24,3265.981000
arg,2008,25_29,3241.476000
arg,2008,30_34,3079.442000
arg,2008,35_39,2548.156000
arg,2008,40_44,2313.642000
arg,2008,45_49,2184.494000
arg,2008,50_54,2038.755000
arg,2008,55_59,1846.665000
arg,2008,60_64,1560.891000
arg,2008,65,4134.810000
arg,2008,total_0,39714.300000
arg,2008,total_15,29618.310000
arg,2009,00_04,3368.008000
arg,2009,05_09,3305.134000
arg,2009,10_14,3401.147000
arg,2009,15_19,3413.650000
arg,2009,20_24,3293.548000
arg,2009,25_29,3204.812000
arg,2009,30_34,3176.674000
arg,2009,35_39,2618.777000
arg,2009,40_44,2337.015000
arg,2009,45_49,2205.881000
arg,2009,50_54,2053.746000
arg,2009,55_59,1881.892000
arg,2009,60_64,1598.822000
arg,2009,65,4203.364000
arg,2009,total_0,40062.470000
arg,2009,total_15,29988.180000
arg,2010,00_04,3385.831000
arg,2010,05_09,3285.405000
arg,2010,10_14,3378.833000
arg,2010,15_19,3418.469000
arg,2010,20_24,3316.996000
arg,2010,25_29,3187.980000
arg,2010,30_34,3236.506000
arg,2010,35_39,2705.653000
arg,2010,40_44,2370.604000
arg,2010,45_49,2225.562000
arg,2010,50_54,2071.905000
arg,2010,55_59,1913.007000
arg,2010,60_64,1638.991000
arg,2010,65,4276.634000
arg,2010,total_0,40412.380000
arg,2010,total_15,30362.310000
arg,2011,00_04,3422.996000
arg,2011,05_09,3279.399000
arg,2011,10_14,3353.741000
arg,2011,15_19,3415.445000
arg,2011,20_24,3337.497000
arg,2011,25_29,3187.084000
arg,2011,30_34,3259.743000
arg,2011,35_39,2806.132000
arg,2011,40_44,2410.456000
arg,2011,45_49,2240.867000
arg,2011,50_54,2088.300000
arg,2011,55_59,1933.983000
arg,2011,60_64,1673.368000
arg,2011,65,4355.550000
arg,2011,total_0,40764.560000
arg,2011,total_15,30708.420000
arg,2012,00_04,3433.770000
arg,2012,05_09,3288.981000
arg,2012,10_14,3327.445000
arg,2012,15_19,3408.533000
arg,2012,20_24,3357.700000
arg,2012,25_29,3204.429000
arg,2012,30_34,3245.987000
arg,2012,35_39,2925.857000
arg,2012,40_44,2458.176000
arg,2012,45_49,2256.537000
arg,2012,50_54,2109.390000
arg,2012,55_59,1951.761000
arg,2012,60_64,1710.960000
arg,2012,65,4439.460000
arg,2012,total_0,41118.990000
arg,2012,total_15,31068.790000
arg,2013,00_04,3426.177000
arg,2013,05_09,3312.695000
arg,2013,10_14,3301.244000
arg,2013,15_19,3397.442000
arg,2013,20_24,3375.227000
arg,2013,25_29,3233.918000
arg,2013,30_34,3209.906000
arg,2013,35_39,3048.026000
arg,2013,40_44,2516.146000
arg,2013,45_49,2274.987000
arg,2013,50_54,2133.026000
arg,2013,55_59,1967.763000
arg,2013,60_64,1749.401000
arg,2013,65,4528.024000
arg,2013,total_0,41473.980000
arg,2013,total_15,31433.870000
arg,2014,00_04,3413.479000
arg,2014,05_09,3342.552000
arg,2014,10_14,3280.247000
arg,2014,15_19,3381.829000
arg,2014,20_24,3387.351000
arg,2014,25_29,3264.416000
arg,2014,30_34,3176.248000
arg,2014,35_39,3146.944000
arg,2014,40_44,2588.116000
arg,2014,45_49,2299.982000
arg,2014,50_54,2155.798000
arg,2014,55_59,1984.477000
arg,2014,60_64,1785.356000
arg,2014,65,4620.422000
arg,2014,total_0,41827.220000
arg,2014,total_15,31790.940000
arg,2015,00_04,3405.033000
arg,2015,05_09,3366.545000
arg,2015,10_14,3270.652000
arg,2015,15_19,3362.079000
arg,2015,20_24,3392.800000
arg,2015,25_29,3289.079000
arg,2015,30_34,3160.923000
arg,2015,35_39,3207.398000
arg,2015,40_44,2675.225000
arg,2015,45_49,2334.184000
arg,2015,50_54,2176.123000
arg,2015,55_59,2003.575000
arg,2015,60_64,1816.950000
arg,2015,65,4716.278000
arg,2015,total_0,42176.840000
arg,2015,total_15,32134.610000
arg,2016,00_04,3389.829000
arg,2016,05_09,3385.064000
arg,2016,10_14,3275.424000
arg,2016,15_19,3339.748000
arg,2016,20_24,3394.468000
arg,2016,25_29,3313.352000
arg,2016,30_34,3163.255000
arg,2016,35_39,3233.420000
arg,2016,40_44,2777.377000
arg,2016,45_49,2375.719000
arg,2016,50_54,2193.129000
arg,2016,55_59,2021.535000
arg,2016,60_64,1838.621000
arg,2016,65,4821.246000
arg,2016,total_0,42522.190000
arg,2016,total_15,32471.870000
arg,2017,00_04,3379.162000
arg,2017,05_09,3396.256000
arg,2017,10_14,3291.316000
arg,2017,15_19,3312.424000
arg,2017,20_24,3389.440000
arg,2017,25_29,3334.842000
