country,year,age_group,mlf0
kaz,2013,30_34,604.258900
kaz,2013,35_39,546.903400
kaz,2013,40_44,485.496500
kaz,2013,45_49,458.360600
kaz,2013,50_54,437.174400
kaz,2013,55_59,330.112500
kaz,2013,60_64,168.001100
kaz,2013,65,45.393160
kaz,2013,total_15,4509.802000
kaz,2014,15_19,142.043500
kaz,2014,20_24,532.357400
kaz,2014,25_29,750.714100
kaz,2014,30_34,621.042100
kaz,2014,35_39,553.207600
kaz,2014,40_44,495.775900
kaz,2014,45_49,447.839100
kaz,2014,50_54,443.308700
kaz,2014,55_59,340.695000
kaz,2014,60_64,177.421300
kaz,2014,65,46.404510
kaz,2014,total_15,4550.809000
kaz,2015,15_19,137.095100
kaz,2015,20_24,509.351700
kaz,2015,25_29,757.132600
kaz,2015,30_34,640.438300
kaz,2015,35_39,561.401100
kaz,2015,40_44,503.316500
kaz,2015,45_49,442.846000
kaz,2015,50_54,443.521600
kaz,2015,55_59,351.019200
kaz,2015,60_64,186.430300
kaz,2015,65,47.464260
kaz,2015,total_15,4580.017000
kaz,2016,15_19,134.693300
kaz,2016,20_24,486.194400
kaz,2016,25_29,755.224500
kaz,2016,30_34,665.078200
kaz,2016,35_39,573.414100
kaz,2016,40_44,510.907000
kaz,2016,45_49,444.123800
kaz,2016,50_54,439.333900
kaz,2016,55_59,361.518600
kaz,2016,60_64,194.846300
kaz,2016,65,49.696160
kaz,2016,total_15,4615.030000
kaz,2017,15_19,134.009900
kaz,2017,20_24,460.213300
kaz,2017,25_29,740.816400
kaz,2017,30_34,691.513200
kaz,2017,35_39,585.093100
kaz,2017,40_44,515.861300
kaz,2017,45_49,450.131300
kaz,2017,50_54,428.973700
kaz,2017,55_59,371.723100
kaz,2017,60_64,202.137300
kaz,2017,65,51.881650
kaz,2017,total_15,4632.354000
kaz,2018,15_19,135.512400
kaz,2018,20_24,434.619400
kaz,2018,25_29,717.121000
kaz,2018,30_34,716.122600
kaz,2018,35_39,597.874900
kaz,2018,40_44,519.852500
kaz,2018,45_49,459.255700
kaz,2018,50_54,416.260600
kaz,2018,55_59,380.417100
kaz,2018,60_64,208.833300
kaz,2018,65,54.043320
kaz,2018,total_15,4639.913000
kaz,2019,15_19,139.769500
kaz,2019,20_24,413.551600
kaz,2019,25_29,689.124200
kaz,2019,30_34,733.651100
kaz,2019,35_39,614.010800
kaz,2019,40_44,525.572200
kaz,2019,45_49,468.783800
kaz,2019,50_54,406.733600
kaz,2019,55_59,385.811900
kaz,2019,60_64,215.712600
kaz,2019,65,56.247030
kaz,2019,total_15,4648.968000
kaz,2020,15_19,146.910000
kaz,2020,20_24,399.465600
kaz,2020,25_29,659.922200
kaz,2020,30_34,740.709100
kaz,2020,35_39,634.250300
kaz,2020,40_44,534.418800
kaz,2020,45_49,476.968200
kaz,2020,50_54,403.381900
kaz,2020,55_59,386.964300
kaz,2020,60_64,223.068200
kaz,2020,65,58.522220
kaz,2020,total_15,4664.581000
ken,2010,15_19,532.924100
ken,2010,20_24,1323.729000
ken,2010,25_29,1523.282000
ken,2010,30_34,1300.353000
ken,2010,35_39,1002.699000
ken,2010,40_44,732.944400
ken,2010,45_49,543.469400
ken,2010,50_54,426.647000
ken,2010,55_59,342.265000
ken,2010,60_64,245.115000
ken,2010,65,305.681300
ken,2010,total_15,8279.110000
ken,2011,15_19,538.869200
ken,2011,20_24,1334.927000
ken,2011,25_29,1570.282000
ken,2011,30_34,1354.839000
ken,2011,35_39,1052.101000
ken,2011,40_44,768.844700
ken,2011,45_49,562.312600
ken,2011,50_54,437.523800
ken,2011,55_59,352.287000
ken,2011,60_64,257.562300
ken,2011,65,314.609000
ken,2011,total_15,8544.158000
ken,2012,15_19,547.302600
ken,2012,20_24,1339.226000
ken,2012,25_29,1616.791000
ken,2012,30_34,1409.609000
ken,2012,35_39,1102.868000
ken,2012,40_44,808.545100
ken,2012,45_49,582.863700
ken,2012,50_54,449.391900
ken,2012,55_59,361.353300
ken,2012,60_64,270.210500
ken,2012,65,324.472400
ken,2012,total_15,8812.633000
ken,2013,15_19,558.218900
ken,2013,20_24,1340.584000
ken,2013,25_29,1660.068000
ken,2013,30_34,1464.296000
ken,2013,35_39,1155.111000
ken,2013,40_44,851.502700
ken,2013,45_49,605.786300
ken,2013,50_54,462.429000
ken,2013,55_59,369.970800
ken,2013,60_64,282.727400
ken,2013,65,335.276600
ken,2013,total_15,9085.971000
ken,2014,15_19,571.492300
ken,2014,20_24,1345.100000
ken,2014,25_29,1696.176000
ken,2014,30_34,1518.642000
ken,2014,35_39,1209.149000
ken,2014,40_44,896.988800
ken,2014,45_49,632.065300
ken,2014,50_54,476.868000
ken,2014,55_59,378.930300
ken,2014,60_64,294.650200
ken,2014,65,347.043700
ken,2014,total_15,9367.105000
ken,2015,15_19,586.950500
ken,2015,20_24,1356.564000
ken,2015,25_29,1723.001000
ken,2015,30_34,1572.070000
ken,2015,35_39,1264.876000
ken,2015,40_44,944.471400
ken,2015,45_49,662.224100
ken,2015,50_54,492.909500
ken,2015,55_59,388.712700
ken,2015,60_64,305.671500
ken,2015,65,359.766400
ken,2015,total_15,9657.218000
ken,2016,15_19,603.632300
ken,2016,20_24,1371.349000
ken,2016,25_29,1737.789000
ken,2016,30_34,1621.080000
ken,2016,35_39,1319.027000
ken,2016,40_44,992.461900
ken,2016,45_49,695.381500
ken,2016,50_54,509.988800
ken,2016,55_59,398.218200
ken,2016,60_64,314.092200
ken,2016,65,374.784900
ken,2016,total_15,9937.805000
ken,2017,15_19,623.154400
ken,2017,20_24,1393.047000
ken,2017,25_29,1744.375000
ken,2017,30_34,1670.514000
ken,2017,35_39,1374.037000
ken,2017,40_44,1042.318000
ken,2017,45_49,732.521500
ken,2017,50_54,529.068100
ken,2017,55_59,409.022400
ken,2017,60_64,322.014100
ken,2017,65,390.614200
ken,2017,total_15,10230.680000
ken,2018,15_19,644.452800
ken,2018,20_24,1421.423000
ken,2018,25_29,1747.281000
ken,2018,30_34,1717.087000
ken,2018,35_39,1429.198000
ken,2018,40_44,1093.768000
ken,2018,45_49,772.951900
ken,2018,50_54,550.596600
ken,2018,55_59,421.159100
ken,2018,60_64,329.845800
ken,2018,65,406.935500
ken,2018,total_15,10534.700000
ken,2019,15_19,665.906900
ken,2019,20_24,1455.668000
ken,2019,25_29,1753.604000
ken,2019,30_34,1755.750000
ken,2019,35_39,1483.588000
ken,2019,40_44,1146.505000
ken,2019,45_49,815.605200
ken,2019,50_54,575.203200
ken,2019,55_59,434.637000
ken,2019,60_64,338.118900
ken,2019,65,423.283100
ken,2019,total_15,10847.870000
ken,2020,15_19,686.520600
ken,2020,20_24,1495.261000
ken,2020,25_29,1768.195000
ken,2020,30_34,1783.902000
ken,2020,35_39,1536.492000
ken,2020,40_44,1200.258000
ken,2020,45_49,859.806100
ken,2020,50_54,603.280900
ken,2020,55_59,449.575800
ken,2020,60_64,347.174000
ken,2020,65,439.438500
ken,2020,total_15,11169.900000
prk,2010,15_19,492.622300
prk,2010,20_24,710.342400
prk,2010,25_29,876.706000
prk,2010,30_34,716.722700
prk,2010,35_39,1019.386000
prk,2010,40_44,1061.260000
prk,2010,45_49,790.227200
prk,2010,50_54,718.093600
prk,2010,55_59,372.348800
prk,2010,60_64,415.832600
prk,2010,65,448.838300
prk,2010,total_15,7622.379000
prk,2011,15_19,497.284100
prk,2011,20_24,722.398300
prk,2011,25_29,891.359200
prk,2011,30_34,716.437300
prk,2011,35_39,960.350200
prk,2011,40_44,1080.387000
prk,2011,45_49,827.435500
prk,2011,50_54,742.630700
prk,2011,55_59,403.364100
prk,2011,60_64,387.736600
prk,2011,65,465.839200
prk,2011,total_15,7695.222000
prk,2012,15_19,498.593100
prk,2012,20_24,742.520200
prk,2012,25_29,889.507900
prk,2012,30_34,749.930200
prk,2012,35_39,883.456500
prk,2012,40_44,1085.409000
prk,2012,45_49,882.947400
prk,2012,50_54,744.205900
prk,2012,55_59,464.781500
prk,2012,60_64,349.327100
prk,2012,65,481.929900
prk,2012,total_15,7772.609000
prk,2013,15_19,496.675600
prk,2013,20_24,766.625900
prk,2013,25_29,878.642400
prk,2013,30_34,803.005000
prk,2013,35_39,803.135600
prk,2013,40_44,1075.143000
prk,2013,45_49,946.301300
prk,2013,50_54,735.216200
prk,2013,55_59,540.923600
prk,2013,60_64,312.496400
prk,2013,65,494.703800
prk,2013,total_15,7852.869000
prk,2014,15_19,492.006300
prk,2014,20_24,787.908900
prk,2014,25_29,872.073000
prk,2014,30_34,852.103500
prk,2014,35_39,741.354400
prk,2014,40_44,1048.647000
prk,2014,45_49,1000.927000
prk,2014,50_54,735.738800
prk,2014,55_59,608.224500
prk,2014,60_64,294.049200
prk,2014,65,500.717000
prk,2014,total_15,7933.750000
prk,2015,15_19,485.017300
prk,2015,20_24,802.074600
prk,2015,25_29,877.827500
prk,2015,30_34,882.680700
prk,2015,35_39,711.341600
prk,2015,40_44,1006.613000
prk,2015,45_49,1036.526000
prk,2015,50_54,757.097800
prk,2015,55_59,653.254000
prk,2015,60_64,302.585800
prk,2015,65,498.708000
prk,2015,total_15,8013.726000
prk,2016,15_19,475.606800
prk,2016,20_24,810.259700
prk,2016,25_29,893.487800
prk,2016,30_34,898.026100
prk,2016,35_39,711.674100
prk,2016,40_44,948.831500
prk,2016,45_49,1055.596000
prk,2016,50_54,792.856200
prk,2016,55_59,672.780300
prk,2016,60_64,330.743000
prk,2016,65,496.241100
prk,2016,total_15,8086.102000
prk,2017,15_19,463.705200
prk,2017,20_24,812.615200
prk,2017,25_29,918.715900
prk,2017,30_34,896.412500
prk,2017,35_39,745.270100
prk,2017,40_44,873.013500
prk,2017,45_49,1060.863000
prk,2017,50_54,846.259800
prk,2017,55_59,672.656500
prk,2017,60_64,382.413200
prk,2017,65,486.504400
prk,2017,total_15,8158.430000
prk,2018,15_19,450.516900
prk,2018,20_24,809.423200
prk,2018,25_29,948.525900
prk,2018,30_34,885.504900
prk,2018,35_39,798.055400
prk,2018,40_44,793.662400
prk,2018,45_49,1051.071000
prk,2018,50_54,907.033000
prk,2018,55_59,664.961400
prk,2018,60_64,444.423800
prk,2018,65,474.427300
prk,2018,total_15,8227.605000
prk,2019,15_19,437.851100
prk,2019,20_24,801.693100
prk,2019,25_29,974.758300
prk,2019,30_34,878.960000
prk,2019,35_39,846.827900
prk,2019,40_44,732.785900
prk,2019,45_49,1025.404000
prk,2019,50_54,959.644600
prk,2019,55_59,667.753200
prk,2019,60_64,498.111000
prk,2019,65,466.763200
prk,2019,total_15,8290.552000
prk,2020,15_19,426.894300
prk,2020,20_24,790.265200
prk,2020,25_29,992.239600
prk,2020,30_34,884.910200
prk,2020,35_39,877.287500
prk,2020,40_44,703.484500
prk,2020,45_49,984.587400
prk,2020,50_54,994.541400
prk,2020,55_59,690.429700
prk,2020,60_64,533.773300
prk,2020,65,467.182100
prk,2020,total_15,8345.595000
kor,2010,15_19,99.856810
kor,2010,20_24,691.815000
kor,2010,25_29,1460.714000
kor,2010,30_34,1697.989000
kor,2010,35_39,1927.933000
kor,2010,40_44,1922.510000
kor,2010,45_49,1911.118000
kor,2010,50_54,1734.280000
kor,2010,55_59,1150.287000
kor,2010,60_64,753.633700
kor,2010,65,887.782400
kor,2010,total_15,14237.920000
kor,2011,15_19,99.998880
kor,2011,20_24,693.327200
kor,2011,25_29,1426.396000
kor,2011,30_34,1693.204000
kor,2011,35_39,1892.913000
kor,2011,40_44,1918.158000
kor,2011,45_49,1904.741000
kor,2011,50_54,1778.106000
kor,2011,55_59,1222.825000
kor,2011,60_64,779.201600
kor,2011,65,924.648200
kor,2011,total_15,14333.520000
kor,2012,15_19,99.152740
kor,2012,20_24,711.063200
kor,2012,25_29,1370.430000
kor,2012,30_34,1713.195000
kor,2012,35_39,1845.449000
kor,2012,40_44,1922.812000
kor,2012,45_49,1897.895000
kor,2012,50_54,1803.248000
kor,2012,55_59,1311.741000
kor,2012,60_64,805.362900
kor,2012,65,964.895200
kor,2012,total_15,14445.240000
kor,2013,15_19,97.284710
kor,2013,20_24,737.459400
kor,2013,25_29,1306.140000
kor,2013,30_34,1742.618000
kor,2013,35_39,1793.936000
kor,2013,40_44,1929.150000
kor,2013,45_49,1891.115000
kor,2013,50_54,1813.657000
kor,2013,55_59,1406.090000
kor,2013,60_64,835.439300
kor,2013,65,1007.927000
kor,2013,total_15,14560.820000
kor,2014,15_19,94.474850
kor,2014,20_24,760.076200
kor,2014,25_29,1255.984000
kor,2014,30_34,1756.879000
kor,2014,35_39,1752.592000
kor,2014,40_44,1925.805000
kor,2014,45_49,1885.022000
kor,2014,50_54,1816.581000
kor,2014,55_59,1489.098000
kor,2014,60_64,874.734600
kor,2014,65,1052.485000
kor,2014,total_15,14663.730000
kor,2015,15_19,90.870730
kor,2015,20_24,771.118500
kor,2015,25_29,1233.904000
kor,2015,30_34,1742.049000
kor,2015,35_39,1730.248000
kor,2015,40_44,1906.860000
kor,2015,45_49,1880.438000
kor,2015,50_54,1817.203000
kor,2015,55_59,1550.760000
kor,2015,60_64,925.883100
kor,2015,65,1098.160000
kor,2015,total_15,14747.490000
kor,2016,15_19,86.595030
kor,2016,20_24,774.147300
kor,2016,25_29,1239.615000
kor,2016,30_34,1705.008000
kor,2016,35_39,1729.280000
kor,2016,40_44,1876.478000
kor,2016,45_49,1880.846000
kor,2016,50_54,1815.720000
kor,2016,55_59,1593.925000
kor,2016,60_64,986.714100
kor,2016,65,1143.243000
kor,2016,total_15,14831.570000
kor,2017,15_19,81.329860
kor,2017,20_24,767.679300
kor,2017,25_29,1271.500000
kor,2017,30_34,1638.082000
kor,2017,35_39,1749.736000
kor,2017,40_44,1829.417000
kor,2017,45_49,1885.786000
kor,2017,50_54,1809.578000
kor,2017,55_59,1617.120000
kor,2017,60_64,1059.045000
kor,2017,65,1188.711000
kor,2017,total_15,14897.980000
kor,2018,15_19,75.798000
kor,2018,20_24,752.251200
kor,2018,25_29,1317.182000
kor,2018,30_34,1559.224000
kor,2018,35_39,1777.674000
kor,2018,40_44,1776.211000
kor,2018,45_49,1889.958000
kor,2018,50_54,1801.274000
kor,2018,55_59,1625.241000
kor,2018,60_64,1134.601000
kor,2018,65,1236.900000
kor,2018,total_15,14946.310000
kor,2019,15_19,71.086460
kor,2019,20_24,729.729600
kor,2019,25_29,1356.374000
kor,2019,30_34,1497.918000
kor,2019,35_39,1790.745000
kor,2019,40_44,1733.916000
kor,2019,45_49,1885.215000
kor,2019,50_54,1794.365000
kor,2019,55_59,1627.190000
kor,2019,60_64,1201.396000
kor,2019,65,1291.652000
kor,2019,total_15,14979.590000
kor,2020,15_19,67.853710
kor,2020,20_24,701.688700
kor,2020,25_29,1375.969000
kor,2020,30_34,1471.533000
kor,2020,35_39,1775.783000
kor,2020,40_44,1712.174000
kor,2020,45_49,1866.901000
kor,2020,50_54,1790.633000
kor,2020,55_59,1628.494000
kor,2020,60_64,1252.130000
kor,2020,65,1355.080000
kor,2020,total_15,14998.240000
kwt,2010,15_19,7.908422
kwt,2010,20_24,95.095670
kwt,2010,25_29,209.210700
kwt,2010,30_34,203.018200
kwt,2010,35_39,184.582000
kwt,2010,40_44,150.570600
kwt,2010,45_49,82.389180
kwt,2010,50_54,59.195940
kwt,2010,55_59,20.108310
kwt,2010,60_64,13.294840
kwt,2010,65,7.513776
kwt,2010,total_15,1032.888000
kwt,2011,15_19,8.037336
kwt,2011,20_24,93.194130
kwt,2011,25_29,211.236400
kwt,2011,30_34,212.527200
kwt,2011,35_39,186.824100
kwt,2011,40_44,156.945300
kwt,2011,45_49,89.326400
kwt,2011,50_54,61.586990
kwt,2011,55_59,23.318760
kwt,2011,60_64,13.512690
kwt,2011,65,7.694845
kwt,2011,total_15,1064.204000
kwt,2012,15_19,8.178367
kwt,2012,20_24,91.212690
kwt,2012,25_29,208.307800
kwt,2012,30_34,226.675300
kwt,2012,35_39,189.866600
kwt,2012,40_44,160.570600
kwt,2012,45_49,98.839130
kwt,2012,50_54,61.617310
kwt,2012,55_59,28.322720
kwt,2012,60_64,12.738590
kwt,2012,65,8.059924
kwt,2012,total_15,1094.389000
kwt,2013,15_19,8.356077
kwt,2013,20_24,88.733120
kwt,2013,25_29,201.595200
kwt,2013,30_34,243.556900
kwt,2013,35_39,194.997400
kwt,2013,40_44,162.294500
kwt,2013,45_49,109.477100
kwt,2013,50_54,60.735620
kwt,2013,55_59,34.084370
kwt,2013,60_64,11.635280
kwt,2013,65,8.508015
kwt,2013,total_15,1123.974000
kwt,2014,15_19,8.557361
kwt,2014,20_24,85.556020
kwt,2014,25_29,193.649800
kwt,2014,30_34,258.929700
kwt,2014,35_39,203.476500
kwt,2014,40_44,163.786000
kwt,2014,45_49,118.818200
kwt,2014,50_54,61.137130
kwt,2014,55_59,38.932430
kwt,2014,60_64,11.226690
kwt,2014,65,8.872402
kwt,2014,total_15,1152.942000
kwt,2015,15_19,8.771338
kwt,2015,20_24,81.997500
kwt,2015,25_29,185.980300
kwt,2015,30_34,269.284100
kwt,2015,35_39,215.971200
kwt,2015,40_44,166.607400
kwt,2015,45_49,125.378800
kwt,2015,50_54,63.999330
kwt,2015,55_59,41.905740
kwt,2015,60_64,12.083580
kwt,2015,65,9.060389
kwt,2015,total_15,1181.040000
kwt,2016,15_19,9.191380
kwt,2016,20_24,80.296740
kwt,2016,25_29,175.318600
kwt,2016,30_34,267.860500
kwt,2016,35_39,229.809400
kwt,2016,40_44,172.934800
kwt,2016,45_49,132.099100
kwt,2016,50_54,70.244890
kwt,2016,55_59,43.993190
kwt,2016,60_64,14.434450
kwt,2016,65,9.235751
kwt,2016,total_15,1205.419000
kwt,2017,15_19,9.630626
kwt,2017,20_24,79.597120
kwt,2017,25_29,165.049500
kwt,2017,30_34,259.718700
kwt,2017,35_39,246.440900
kwt,2017,40_44,179.383400
kwt,2017,45_49,136.316800
kwt,2017,50_54,78.825780
kwt,2017,55_59,44.258750
kwt,2017,60_64,18.057100
kwt,2017,65,9.253737
kwt,2017,total_15,1226.532000
kwt,2018,15_19,10.081330
kwt,2018,20_24,79.645070
kwt,2018,25_29,155.485500
kwt,2018,30_34,247.372400
kwt,2018,35_39,263.523300
kwt,2018,40_44,186.778700
kwt,2018,45_49,139.039100
kwt,2018,50_54,88.540720
kwt,2018,55_59,43.837960
kwt,2018,60_64,22.195340
kwt,2018,65,9.262038
kwt,2018,total_15,1245.761000
kwt,2019,15_19,10.522470
kwt,2019,20_24,80.170300
kwt,2019,25_29,147.073200
kwt,2019,30_34,234.600300
kwt,2019,35_39,277.167800
kwt,2019,40_44,196.438800
kwt,2019,45_49,142.048400
kwt,2019,50_54,97.451000
kwt,2019,55_59,44.524310
kwt,2019,60_64,25.727460
kwt,2019,65,9.473372
kwt,2019,total_15,1265.198000
kwt,2020,15_19,10.931880
kwt,2020,20_24,81.094310
kwt,2020,25_29,140.087600
kwt,2020,30_34,223.421200
kwt,2020,35_39,284.891300
kwt,2020,40_44,209.170500
kwt,2020,45_49,146.535700
kwt,2020,50_54,104.367700
kwt,2020,55_59,47.333790
kwt,2020,60_64,28.050260
kwt,2020,65,10.002230
kwt,2020,total_15,1285.886000
kgz,2010,15_19,107.616100
kgz,2010,20_24,247.394900
kgz,2010,25_29,224.047200
kgz,2010,30_34,172.779500
kgz,2010,35_39,162.457000
kgz,2010,40_44,145.399700
kgz,2010,45_49,146.771700
kgz,2010,50_54,102.107900
kgz,2010,55_59,63.612000
kgz,2010,60_64,27.096500
kgz,2010,65,19.798360
kgz,2010,total_15,1419.081000
kgz,2011,15_19,104.274200
kgz,2011,20_24,249.190000
kgz,2011,25_29,236.317600
kgz,2011,30_34,176.622800
kgz,2011,35_39,161.592200
kgz,2011,40_44,144.600900
kgz,2011,45_49,146.165300
kgz,2011,50_54,107.340200
kgz,2011,55_59,68.039140
kgz,2011,60_64,29.132490
kgz,2011,65,19.487680
kgz,2011,total_15,1442.763000
kgz,2012,15_19,101.027200
kgz,2012,20_24,247.917200
kgz,2012,25_29,250.695900
kgz,2012,30_34,182.565900
kgz,2012,35_39,160.151100
kgz,2012,40_44,145.730600
kgz,2012,45_49,143.720300
kgz,2012,50_54,112.927700
kgz,2012,55_59,72.786860
kgz,2012,60_64,31.295190
kgz,2012,65,19.287650
kgz,2012,total_15,1468.106000
kgz,2013,15_19,97.892400
kgz,2013,20_24,244.173600
kgz,2013,25_29,265.264400
kgz,2013,30_34,190.509200
kgz,2013,35_39,158.874300
kgz,2013,40_44,147.909500
kgz,2013,45_49,140.364300
kgz,2013,50_54,118.173300
kgz,2013,55_59,77.781430
kgz,2013,60_64,33.637860
kgz,2013,65,19.178660
kgz,2013,total_15,1493.759000
kgz,2014,15_19,94.834240
kgz,2014,20_24,239.071700
kgz,2014,25_29,277.148600
kgz,2014,30_34,200.252700
kgz,2014,35_39,158.981200
kgz,2014,40_44,149.693200
kgz,2014,45_49,137.543200
kgz,2014,50_54,122.029700
kgz,2014,55_59,82.916570
kgz,2014,60_64,36.244980
kgz,2014,65,19.134480
kgz,2014,total_15,1517.851000
kgz,2015,15_19,91.913660
kgz,2015,20_24,233.519300
kgz,2015,25_29,284.669800
kgz,2015,30_34,211.558300
kgz,2015,35_39,161.293900
kgz,2015,40_44,150.314600
kgz,2015,45_49,136.181500
kgz,2015,50_54,123.964500
kgz,2015,55_59,88.100570
kgz,2015,60_64,39.147150
kgz,2015,65,19.149760
kgz,2015,total_15,1539.813000
kgz,2016,15_19,89.211580
kgz,2016,20_24,227.779700
kgz,2016,25_29,288.765800
kgz,2016,30_34,225.102200
kgz,2016,35_39,166.207800
kgz,2016,40_44,150.496800
kgz,2016,45_49,136.469700
kgz,2016,50_54,124.240400
kgz,2016,55_59,93.305150
kgz,2016,60_64,42.191950
kgz,2016,65,19.740760
kgz,2016,total_15,1563.512000
kgz,2017,15_19,86.638160
kgz,2017,20_24,221.558300
kgz,2017,25_29,288.437200
kgz,2017,30_34,240.234500
kgz,2017,35_39,172.796100
kgz,2017,40_44,149.773700
kgz,2017,45_49,138.291800
kgz,2017,50_54,122.666900
kgz,2017,55_59,98.695710
kgz,2017,60_64,45.378150
kgz,2017,65,20.396180
kgz,2017,total_15,1584.867000
kgz,2018,15_19,84.654990
kgz,2018,20_24,215.133400
kgz,2018,25_29,284.654200
kgz,2018,30_34,255.216600
kgz,2018,35_39,181.090600
kgz,2018,40_44,149.037200
kgz,2018,45_49,140.911800
kgz,2018,50_54,120.182000
kgz,2018,55_59,103.699700
kgz,2018,60_64,48.697800
kgz,2018,65,21.138080
kgz,2018,total_15,1604.416000
kgz,2019,15_19,83.930020
kgz,2019,20_24,208.798200
kgz,2019,25_29,279.204900
kgz,2019,30_34,267.559400
kgz,2019,35_39,191.170200
kgz,2019,40_44,149.706600
kgz,2019,45_49,143.149700
kgz,2019,50_54,118.237400
kgz,2019,55_59,107.513100
kgz,2019,60_64,52.161920
kgz,2019,65,22.007350
kgz,2019,total_15,1623.439000
kgz,2020,15_19,84.800770
kgz,2020,20_24,202.814000
kgz,2020,25_29,273.250500
kgz,2020,30_34,275.671500
kgz,2020,35_39,202.878400
kgz,2020,40_44,152.601800
kgz,2020,45_49,144.337400
kgz,2020,50_54,117.654400
kgz,2020,55_59,109.689400
kgz,2020,60_64,55.738060
kgz,2020,65,23.024630
kgz,2020,total_15,1642.461000
lao,2010,15_19,167.165500
lao,2010,20_24,257.661300
lao,2010,25_29,254.599000
lao,2010,30_34,210.474300
lao,2010,35_39,175.435900
lao,2010,40_44,146.202300
lao,2010,45_49,123.644700
lao,2010,50_54,96.184190
lao,2010,55_59,72.536830
lao,2010,60_64,41.379720
lao,2010,65,45.823970
lao,2010,total_15,1591.108000
lao,2011,15_19,167.986200
lao,2011,20_24,266.449600
lao,2011,25_29,264.524800
lao,2011,30_34,217.115400
lao,2011,35_39,180.687000
lao,2011,40_44,150.568800
lao,2011,45_49,127.045000
lao,2011,50_54,99.296140
lao,2011,55_59,75.342030
lao,2011,60_64,43.481660
lao,2011,65,46.869410
lao,2011,total_15,1639.366000
lao,2012,15_19,167.618700
lao,2012,20_24,275.251900
lao,2012,25_29,275.146000
lao,2012,30_34,224.058100
lao,2012,35_39,185.899900
lao,2012,40_44,155.387500
lao,2012,45_49,130.360400
lao,2012,50_54,102.745600
lao,2012,55_59,77.903800
lao,2012,60_64,46.088440
lao,2012,65,47.875970
lao,2012,total_15,1688.336000
lao,2013,15_19,166.357300
lao,2013,20_24,283.379400
lao,2013,25_29,286.246100
lao,2013,30_34,231.474500
lao,2013,35_39,191.137300
lao,2013,40_44,160.495500
lao,2013,45_49,133.707000
lao,2013,50_54,106.400100
lao,2013,55_59,80.379710
lao,2013,60_64,48.975770
lao,2013,65,48.924430
lao,2013,total_15,1737.477000
lao,2014,15_19,164.681500
lao,2014,20_24,289.857200
lao,2014,25_29,297.542400
lao,2014,30_34,239.633700
lao,2014,35_39,196.571300
lao,2014,40_44,165.632000
lao,2014,45_49,137.294800
lao,2014,50_54,110.055600
lao,2014,55_59,83.024680
lao,2014,60_64,51.823650
lao,2014,65,50.126690
lao,2014,total_15,1786.244000
lao,2015,15_19,162.896700
lao,2015,20_24,294.124600
lao,2015,25_29,308.784900
lao,2015,30_34,248.688600
lao,2015,35_39,202.357600
lao,2015,40_44,170.620400
lao,2015,45_49,141.257800
lao,2015,50_54,113.582400
lao,2015,55_59,85.984790
lao,2015,60_64,54.456000
lao,2015,65,51.553590
lao,2015,total_15,1834.307000
lao,2016,15_19,160.636700
lao,2016,20_24,295.899900
lao,2016,25_29,319.980300
lao,2016,30_34,258.983600
lao,2016,35_39,209.071400
lao,2016,40_44,175.732400
lao,2016,45_49,145.532300
lao,2016,50_54,116.697100
lao,2016,55_59,88.839560
lao,2016,60_64,56.587890
lao,2016,65,53.525230
lao,2016,total_15,1881.486000
lao,2017,15_19,158.260400
lao,2017,20_24,295.391100
lao,2017,25_29,331.007300
lao,2017,30_34,269.863000
lao,2017,35_39,216.063000
lao,2017,40_44,180.853200
lao,2017,45_49,150.268900
lao,2017,50_54,119.756900
lao,2017,55_59,91.994420
lao,2017,60_64,58.551740
lao,2017,65,55.660180
lao,2017,total_15,1927.670000
lao,2018,15_19,155.923300
lao,2018,20_24,293.145000
lao,2018,25_29,341.054300
lao,2018,30_34,281.124100
lao,2018,35_39,223.474400
lao,2018,40_44,186.105500
lao,2018,45_49,155.304400
lao,2018,50_54,122.903300
lao,2018,55_59,95.336930
lao,2018,60_64,60.481990
lao,2018,65,57.919540
lao,2018,total_15,1972.773000
lao,2019,15_19,153.775400
lao,2019,20_24,290.086000
lao,2019,25_29,348.977600
lao,2019,30_34,292.510500
lao,2019,35_39,231.585300
lao,2019,40_44,191.668800
lao,2019,45_49,160.410200
lao,2019,50_54,126.359300
lao,2019,55_59,98.700690
lao,2019,60_64,62.575890
lao,2019,65,60.251040
lao,2019,total_15,2016.901000
lao,2020,15_19,151.893600
lao,2020,20_24,286.856400
lao,2020,25_29,354.109800
lao,2020,30_34,303.766700
lao,2020,35_39,240.549400
lao,2020,40_44,197.639100
lao,2020,45_49,165.459400
lao,2020,50_54,130.232900
lao,2020,55_59,102.004300
lao,2020,60_64,64.936450
lao,2020,65,62.634390
lao,2020,total_15,2060.082000
lva,2010,15_19,7.067271
lva,2010,20_24,65.195120
lva,2010,25_29,81.747380
lva,2010,30_34,74.155400
lva,2010,35_39,73.998150
lva,2010,40_44,65.781870
lva,2010,45_49,70.910910
lva,2010,50_54,63.548180
lva,2010,55_59,48.510390
lva,2010,60_64,17.493780
lva,2010,65,12.694990
lva,2010,total_15,581.103400
lva,2011,15_19,6.504246
lva,2011,20_24,62.942530
lva,2011,25_29,83.893550
lva,2011,30_34,74.757410
lva,2011,35_39,73.865200
lva,2011,40_44,65.659870
