country,year,age_group,flf0
kwt,2014,65,0.938130
kwt,2014,total_15,360.907100
kwt,2015,15_19,3.578107
kwt,2015,20_24,40.150880
kwt,2015,25_29,74.327920
kwt,2015,30_34,89.530070
kwt,2015,35_39,71.482970
kwt,2015,40_44,46.294730
kwt,2015,45_49,28.334570
kwt,2015,50_54,9.271982
kwt,2015,55_59,4.316482
kwt,2015,60_64,0.790457
kwt,2015,65,0.977160
kwt,2015,total_15,369.055300
kwt,2016,15_19,3.776521
kwt,2016,20_24,40.463390
kwt,2016,25_29,72.826830
kwt,2016,30_34,89.772720
kwt,2016,35_39,74.376340
kwt,2016,40_44,48.565050
kwt,2016,45_49,29.995020
kwt,2016,50_54,10.163030
kwt,2016,55_59,4.500336
kwt,2016,60_64,0.902770
kwt,2016,65,1.011240
kwt,2016,total_15,376.353300
kwt,2017,15_19,3.990377
kwt,2017,20_24,40.995730
kwt,2017,25_29,71.178690
kwt,2017,30_34,89.236170
kwt,2017,35_39,77.144690
kwt,2017,40_44,51.078300
kwt,2017,45_49,31.158070
kwt,2017,50_54,11.388160
kwt,2017,55_59,4.525468
kwt,2017,60_64,1.070846
kwt,2017,65,1.034550
kwt,2017,total_15,382.801100
kwt,2018,15_19,4.209479
kwt,2018,20_24,41.729180
kwt,2018,25_29,69.611540
kwt,2018,30_34,88.236380
kwt,2018,35_39,79.686970
kwt,2018,40_44,53.772770
kwt,2018,45_49,32.057950
kwt,2018,50_54,12.788290
kwt,2018,55_59,4.496188
kwt,2018,60_64,1.261959
kwt,2018,65,1.058100
kwt,2018,total_15,388.908800
kwt,2019,15_19,4.417978
kwt,2019,20_24,42.713490
kwt,2019,25_29,68.434470
kwt,2019,30_34,87.158090
kwt,2019,35_39,81.830270
kwt,2019,40_44,56.543770
kwt,2019,45_49,33.099450
kwt,2019,50_54,14.105920
kwt,2019,55_59,4.578050
kwt,2019,60_64,1.426048
kwt,2019,65,1.099200
kwt,2019,total_15,395.406700
kwt,2020,15_19,4.604793
kwt,2020,20_24,43.998400
kwt,2020,25_29,67.777710
kwt,2020,30_34,86.159590
kwt,2020,35_39,83.463590
kwt,2020,40_44,59.327110
kwt,2020,45_49,34.532220
kwt,2020,50_54,15.183060
kwt,2020,55_59,4.866092
kwt,2020,60_64,1.535673
kwt,2020,65,1.166940
kwt,2020,total_15,402.615200
kgz,2010,15_19,67.830970
kgz,2010,20_24,155.282200
kgz,2010,25_29,160.334000
kgz,2010,30_34,126.951100
kgz,2010,35_39,135.528400
kgz,2010,40_44,129.261500
kgz,2010,45_49,129.392200
kgz,2010,50_54,87.572790
kgz,2010,55_59,40.460190
kgz,2010,60_64,12.896030
kgz,2010,65,11.535080
kgz,2010,total_15,1057.044000
kgz,2011,15_19,65.455660
kgz,2011,20_24,156.272700
kgz,2011,25_29,169.899400
kgz,2011,30_34,129.789900
kgz,2011,35_39,134.118100
kgz,2011,40_44,128.835300
kgz,2011,45_49,129.465200
kgz,2011,50_54,92.536070
kgz,2011,55_59,42.754800
kgz,2011,60_64,14.019140
kgz,2011,65,11.447920
kgz,2011,total_15,1074.594000
kgz,2012,15_19,63.098200
kgz,2012,20_24,155.021900
kgz,2012,25_29,180.803200
kgz,2012,30_34,134.627600
kgz,2012,35_39,131.639100
kgz,2012,40_44,130.267200
kgz,2012,45_49,127.370400
kgz,2012,50_54,98.348340
kgz,2012,55_59,44.956870
kgz,2012,60_64,15.186220
kgz,2012,65,11.447350
kgz,2012,total_15,1092.766000
kgz,2013,15_19,60.823140
kgz,2013,20_24,152.002000
kgz,2013,25_29,191.618700
kgz,2013,30_34,141.259900
kgz,2013,35_39,129.024700
kgz,2013,40_44,132.610400
kgz,2013,45_49,124.099100
kgz,2013,50_54,104.155000
kgz,2013,55_59,47.213560
kgz,2013,60_64,16.385210
kgz,2013,65,11.524400
kgz,2013,total_15,1110.716000
kgz,2014,15_19,58.673250
kgz,2014,20_24,148.068600
kgz,2014,25_29,200.248000
kgz,2014,30_34,149.297700
kgz,2014,35_39,127.793400
kgz,2014,40_44,134.270600
kgz,2014,45_49,121.269400
kgz,2014,50_54,108.633400
kgz,2014,55_59,49.762330
kgz,2014,60_64,17.602650
kgz,2014,65,11.663710
kgz,2014,total_15,1127.283000
kgz,2015,15_19,56.718580
kgz,2015,20_24,143.892100
kgz,2015,25_29,205.469800
kgz,2015,30_34,158.382600
kgz,2015,35_39,128.934500
kgz,2015,40_44,134.382000
kgz,2015,45_49,119.917300
kgz,2015,50_54,111.041300
kgz,2015,55_59,52.721890
kgz,2015,60_64,18.831020
kgz,2015,65,11.862090
kgz,2015,total_15,1142.153000
kgz,2016,15_19,55.000550
kgz,2016,20_24,139.673500
kgz,2016,25_29,208.077100
kgz,2016,30_34,169.112400
kgz,2016,35_39,132.738200
kgz,2016,40_44,133.721800
kgz,2016,45_49,120.261600
kgz,2016,50_54,111.660900
kgz,2016,55_59,56.071940
kgz,2016,60_64,20.008590
kgz,2016,65,12.263600
kgz,2016,total_15,1158.590000
kgz,2017,15_19,53.473610
kgz,2017,20_24,135.149600
kgz,2017,25_29,207.185100
kgz,2017,30_34,180.962600
kgz,2017,35_39,138.440700
kgz,2017,40_44,131.718400
kgz,2017,45_49,122.178400
kgz,2017,50_54,110.214900
kgz,2017,55_59,59.882450
kgz,2017,60_64,21.124860
kgz,2017,65,12.732060
kgz,2017,total_15,1173.063000
kgz,2018,15_19,52.378300
kgz,2018,20_24,130.565400
kgz,2018,25_29,203.562400
kgz,2018,30_34,192.562700
kgz,2018,35_39,145.900300
kgz,2018,40_44,129.444700
kgz,2018,45_49,124.827700
kgz,2018,50_54,107.667300
kgz,2018,55_59,63.642400
kgz,2018,60_64,22.264830
kgz,2018,65,13.268450
kgz,2018,total_15,1186.085000
kgz,2019,15_19,52.050810
kgz,2019,20_24,126.187800
kgz,2019,25_29,198.633600
kgz,2019,30_34,201.949400
kgz,2019,35_39,154.869800
kgz,2019,40_44,128.624700
kgz,2019,45_49,126.832300
kgz,2019,50_54,105.572000
kgz,2019,55_59,66.594740
kgz,2019,60_64,23.569310
kgz,2019,65,13.871710
kgz,2019,total_15,1198.756000
kgz,2020,15_19,52.651330
kgz,2020,20_24,122.231600
kgz,2020,25_29,193.352300
kgz,2020,30_34,207.862500
kgz,2020,35_39,165.007600
kgz,2020,40_44,130.294600
kgz,2020,45_49,127.393900
kgz,2020,50_54,104.837400
kgz,2020,55_59,68.302490
kgz,2020,60_64,25.096410
kgz,2020,65,14.538050
kgz,2020,total_15,1211.568000
lao,2010,15_19,221.484900
lao,2010,20_24,264.067300
lao,2010,25_29,242.831400
lao,2010,30_34,203.776900
lao,2010,35_39,174.685000
lao,2010,40_44,146.161000
lao,2010,45_49,121.219500
lao,2010,50_54,83.412220
lao,2010,55_59,57.045150
lao,2010,60_64,32.656530
lao,2010,65,30.124550
lao,2010,total_15,1577.464000
lao,2011,15_19,222.361100
lao,2011,20_24,272.427600
lao,2011,25_29,251.215400
lao,2011,30_34,209.206600
lao,2011,35_39,179.183700
lao,2011,40_44,150.499300
lao,2011,45_49,124.954500
lao,2011,50_54,86.457790
lao,2011,55_59,59.038730
lao,2011,60_64,33.764910
lao,2011,65,30.894940
lao,2011,total_15,1620.005000
lao,2012,15_19,221.709700
lao,2012,20_24,280.922000
lao,2012,25_29,260.256900
lao,2012,30_34,214.947500
lao,2012,35_39,183.510000
lao,2012,40_44,155.146200
lao,2012,45_49,128.616500
lao,2012,50_54,89.744800
lao,2012,55_59,61.164940
lao,2012,60_64,34.974630
lao,2012,65,31.707140
lao,2012,total_15,1662.700000
lao,2013,15_19,219.899200
lao,2013,20_24,288.837300
lao,2013,25_29,269.788600
lao,2013,30_34,221.138000
lao,2013,35_39,187.757200
lao,2013,40_44,159.940400
lao,2013,45_49,132.274000
lao,2013,50_54,93.179580
lao,2013,55_59,63.428450
lao,2013,60_64,36.282760
lao,2013,65,32.565880
lao,2013,total_15,1705.091000
lao,2014,15_19,217.534400
lao,2014,20_24,295.144100
lao,2014,25_29,279.584200
lao,2014,30_34,227.991600
lao,2014,35_39,192.144100
lao,2014,40_44,164.616100
lao,2014,45_49,136.068200
lao,2014,50_54,96.621340
lao,2014,55_59,65.851120
lao,2014,60_64,37.689310
lao,2014,65,33.475870
lao,2014,total_15,1746.720000
lao,2015,15_19,215.011400
lao,2015,20_24,299.230900
lao,2015,25_29,289.432100
lao,2015,30_34,235.631900
lao,2015,35_39,196.845800
lao,2015,40_44,169.002600
lao,2015,45_49,140.081900
lao,2015,50_54,99.976420
lao,2015,55_59,68.444230
lao,2015,60_64,39.192810
lao,2015,65,34.445430
lao,2015,total_15,1787.295000
lao,2016,15_19,211.856400
lao,2016,20_24,300.751800
lao,2016,25_29,299.241500
lao,2016,30_34,244.371000
lao,2016,35_39,202.421200
lao,2016,40_44,173.391900
lao,2016,45_49,144.325100
lao,2016,50_54,103.091600
lao,2016,55_59,71.014790
lao,2016,60_64,40.593990
lao,2016,65,35.586510
lao,2016,total_15,1826.646000
lao,2017,15_19,208.551900
lao,2017,20_24,300.005600
lao,2017,25_29,309.009500
lao,2017,30_34,253.631100
lao,2017,35_39,208.267500
lao,2017,40_44,177.636600
lao,2017,45_49,148.869000
lao,2017,50_54,106.147300
lao,2017,55_59,73.780330
lao,2017,60_64,42.094570
lao,2017,65,36.774810
lao,2017,total_15,1864.768000
lao,2018,15_19,205.292800
lao,2018,20_24,297.531400
lao,2018,25_29,317.970100
lao,2018,30_34,263.255300
lao,2018,35_39,214.502300
lao,2018,40_44,181.883300
lao,2018,45_49,153.557700
lao,2018,50_54,109.226100
lao,2018,55_59,76.664600
lao,2018,60_64,43.704770
lao,2018,65,38.023570
lao,2018,total_15,1901.612000
lao,2019,15_19,202.278400
lao,2019,20_24,294.240400
lao,2019,25_29,325.024400
lao,2019,30_34,273.055100
lao,2019,35_39,221.349100
lao,2019,40_44,186.364300
lao,2019,45_49,158.162600
lao,2019,50_54,112.471400
lao,2019,55_59,79.562780
lao,2019,60_64,45.447480
lao,2019,65,39.346740
lao,2019,total_15,1937.303000
lao,2020,15_19,199.615900
lao,2020,20_24,290.764200
lao,2020,25_29,329.526700
lao,2020,30_34,282.827900
lao,2020,35_39,228.938100
lao,2020,40_44,191.209500
lao,2020,45_49,162.558000
lao,2020,50_54,115.947100
lao,2020,55_59,82.420510
lao,2020,60_64,47.330990
lao,2020,65,40.757590
lao,2020,total_15,1971.897000
lva,2010,15_19,5.564640
lva,2010,20_24,55.896310
lva,2010,25_29,68.610570
lva,2010,30_34,65.630290
lva,2010,35_39,70.464200
lva,2010,40_44,68.020080
lva,2010,45_49,78.440560
lva,2010,50_54,70.534820
lva,2010,55_59,61.840480
lva,2010,60_64,20.711650
lva,2010,65,16.196160
lva,2010,total_15,581.909800
lva,2011,15_19,5.115616
lva,2011,20_24,54.068980
lva,2011,25_29,70.367500
lva,2011,30_34,65.964840
lva,2011,35_39,70.341320
lva,2011,40_44,67.413640
lva,2011,45_49,76.794360
lva,2011,50_54,70.867960
lva,2011,55_59,62.747270
lva,2011,60_64,20.887700
lva,2011,65,16.186790
lva,2011,total_15,580.756000
lva,2012,15_19,4.713268
lva,2012,20_24,51.014300
lva,2012,25_29,72.516300
lva,2012,30_34,66.551960
lva,2012,35_39,69.817120
lva,2012,40_44,67.717300
lva,2012,45_49,74.357070
lva,2012,50_54,71.397790
lva,2012,55_59,63.120100
lva,2012,60_64,21.483050
lva,2012,65,16.127860
lva,2012,total_15,578.816100
lva,2013,15_19,4.371938
lva,2013,20_24,47.157010
lva,2013,25_29,74.442340
lva,2013,30_34,67.421780
lva,2013,35_39,69.119660
lva,2013,40_44,68.550380
lva,2013,45_49,71.606210
lva,2013,50_54,71.848110
lva,2013,55_59,63.151240
lva,2013,60_64,22.310740
lva,2013,65,16.044970
lva,2013,total_15,576.024400
lva,2014,15_19,4.104272
lva,2014,20_24,43.200540
lva,2014,25_29,75.220400
lva,2014,30_34,68.616950
lva,2014,35_39,68.647610
lva,2014,40_44,69.282530
lva,2014,45_49,69.299560
lva,2014,50_54,71.791180
lva,2014,55_59,63.180030
lva,2014,60_64,23.088980
lva,2014,65,15.977270
lva,2014,total_15,572.409300
lva,2015,15_19,3.917737
lva,2015,20_24,39.623770
lva,2015,25_29,74.309820
lva,2015,30_34,70.111530
lva,2015,35_39,68.646720
lva,2015,40_44,69.539270
lva,2015,45_49,67.893940
lva,2015,50_54,70.998530
lva,2015,55_59,63.401870
lva,2015,60_64,23.647310
lva,2015,65,15.945500
lva,2015,total_15,568.036000
lva,2016,15_19,3.823197
lva,2016,20_24,36.416970
lva,2016,25_29,71.882150
lva,2016,30_34,71.928120
lva,2016,35_39,69.021540
lva,2016,40_44,69.448970
lva,2016,45_49,67.312770
lva,2016,50_54,69.547130
lva,2016,55_59,63.757580
lva,2016,60_64,24.005010
lva,2016,65,15.961050
lva,2016,total_15,563.104500
lva,2017,15_19,3.820142
lva,2017,20_24,33.532060
lva,2017,25_29,67.798360
lva,2017,30_34,74.123570
lva,2017,35_39,69.637670
lva,2017,40_44,68.934600
lva,2017,45_49,67.619130
lva,2017,50_54,67.344940
lva,2017,55_59,64.271290
lva,2017,60_64,24.159600
lva,2017,65,16.004120
lva,2017,total_15,557.245500
lva,2018,15_19,3.886931
lva,2018,20_24,31.083460
lva,2018,25_29,62.643830
lva,2018,30_34,76.086510
lva,2018,35_39,70.541110
lva,2018,40_44,68.236980
lva,2018,45_49,68.457080
lva,2018,50_54,64.843090
lva,2018,55_59,64.704060
lva,2018,60_64,24.187910
lva,2018,65,16.069240
lva,2018,total_15,550.740200
lva,2019,15_19,3.988176
lva,2019,20_24,29.166680
lva,2019,25_29,57.371410
lva,2019,30_34,76.886080
lva,2019,35_39,71.799020
lva,2019,40_44,67.768650
lva,2019,45_49,69.207650
lva,2019,50_54,62.752210
lva,2019,55_59,64.678380
lva,2019,60_64,24.222430
lva,2019,65,16.140120
lva,2019,total_15,543.980800
lva,2020,15_19,4.099350
lva,2020,20_24,27.837100
lva,2020,25_29,52.621760
lva,2020,30_34,75.974430
lva,2020,35_39,73.391080
lva,2020,40_44,67.782810
lva,2020,45_49,69.498690
lva,2020,50_54,61.499190
lva,2020,55_59,63.993420
lva,2020,60_64,24.335660
lva,2020,65,16.204570
lva,2020,total_15,537.238100
lbn,2010,15_19,10.539300
lbn,2010,20_24,55.289500
lbn,2010,25_29,80.222800
lbn,2010,30_34,65.713600
lbn,2010,35_39,43.594360
lbn,2010,40_44,36.458400
lbn,2010,45_49,32.266460
lbn,2010,50_54,21.086300
lbn,2010,55_59,14.626930
lbn,2010,60_64,7.892271
lbn,2010,65,3.078757
lbn,2010,total_15,370.768700
lbn,2011,15_19,10.600750
lbn,2011,20_24,55.250700
lbn,2011,25_29,79.941220
lbn,2011,30_34,66.278370
lbn,2011,35_39,44.139630
lbn,2011,40_44,37.030560
lbn,2011,45_49,32.853440
lbn,2011,50_54,21.623470
lbn,2011,55_59,15.177450
lbn,2011,60_64,8.338061
lbn,2011,65,3.137709
lbn,2011,total_15,374.371400
lbn,2012,15_19,10.690660
lbn,2012,20_24,55.468760
lbn,2012,25_29,79.440320
lbn,2012,30_34,66.946110
lbn,2012,35_39,44.686980
lbn,2012,40_44,37.700160
lbn,2012,45_49,33.413720
lbn,2012,50_54,22.248450
lbn,2012,55_59,15.626440
lbn,2012,60_64,8.935096
lbn,2012,65,3.199034
lbn,2012,total_15,378.355700
lbn,2013,15_19,10.765970
lbn,2013,20_24,55.869690
lbn,2013,25_29,78.847980
lbn,2013,30_34,67.589200
lbn,2013,35_39,45.222600
lbn,2013,40_44,38.419920
lbn,2013,45_49,33.961590
lbn,2013,50_54,22.916430
lbn,2013,55_59,16.014760
lbn,2013,60_64,9.610872
lbn,2013,65,3.268053
lbn,2013,total_15,382.487100
lbn,2014,15_19,10.760700
lbn,2014,20_24,56.321740
lbn,2014,25_29,78.368100
lbn,2014,30_34,68.007260
lbn,2014,35_39,45.727190
lbn,2014,40_44,39.107040
lbn,2014,45_49,34.518590
lbn,2014,50_54,23.549250
lbn,2014,55_59,16.410430
lbn,2014,60_64,10.252720
lbn,2014,65,3.351457
lbn,2014,total_15,386.374500
lbn,2015,15_19,10.638580
lbn,2015,20_24,56.737410
lbn,2015,25_29,78.147900
lbn,2015,30_34,68.097720
lbn,2015,35_39,46.191880
lbn,2015,40_44,39.716880
lbn,2015,45_49,35.101820
lbn,2015,50_54,24.103910
lbn,2015,55_59,16.855310
lbn,2015,60_64,10.793250
lbn,2015,65,3.453345
lbn,2015,total_15,389.838000
lbn,2016,15_19,10.407140
lbn,2016,20_24,57.151570
lbn,2016,25_29,78.212280
lbn,2016,30_34,67.958720
lbn,2016,35_39,46.664650
lbn,2016,40_44,40.284000
lbn,2016,45_49,35.719960
lbn,2016,50_54,24.591290
lbn,2016,55_59,17.322820
lbn,2016,60_64,11.216810
lbn,2016,65,3.577979
lbn,2016,total_15,393.107200
lbn,2017,15_19,10.059950
lbn,2017,20_24,57.609940
lbn,2017,25_29,78.486130
lbn,2017,30_34,67.503890
lbn,2017,35_39,47.124650
lbn,2017,40_44,40.780800
lbn,2017,45_49,36.369710
lbn,2017,50_54,25.016740
lbn,2017,55_59,17.832350
lbn,2017,60_64,11.552770
lbn,2017,65,3.719798
lbn,2017,total_15,396.056700
lbn,2018,15_19,9.655522
lbn,2018,20_24,57.921830
lbn,2018,25_29,78.915790
lbn,2018,30_34,66.890220
lbn,2018,35_39,47.513980
lbn,2018,40_44,41.221680
lbn,2018,45_49,37.026730
lbn,2018,50_54,25.406140
lbn,2018,55_59,18.356720
lbn,2018,60_64,11.838240
lbn,2018,65,3.874706
lbn,2018,total_15,398.621600
lbn,2019,15_19,9.288034
lbn,2019,20_24,57.806940
lbn,2019,25_29,79.419280
lbn,2019,30_34,66.380960
lbn,2019,35_39,47.750760
lbn,2019,40_44,41.640720
lbn,2019,45_49,37.659620
lbn,2019,50_54,25.807860
lbn,2019,55_59,18.856400
lbn,2019,60_64,12.136750
lbn,2019,65,4.036935
lbn,2019,total_15,400.784300
lbn,2020,15_19,9.015274
lbn,2020,20_24,57.110660
lbn,2020,25_29,79.922340
lbn,2020,30_34,66.133870
lbn,2020,35_39,47.789090
lbn,2020,40_44,42.054000
lbn,2020,45_49,38.245670
lbn,2020,50_54,26.249020
lbn,2020,55_59,19.308780
lbn,2020,60_64,12.483040
lbn,2020,65,4.203263
lbn,2020,total_15,402.515000
lso,2010,15_19,29.387510
lso,2010,20_24,65.431240
lso,2010,25_29,77.711860
lso,2010,30_34,56.044600
lso,2010,35_39,36.905390
lso,2010,40_44,30.322710
lso,2010,45_49,28.206050
lso,2010,50_54,26.115800
lso,2010,55_59,21.051580
lso,2010,60_64,16.680120
lso,2010,65,23.792200
lso,2010,total_15,411.649000
lso,2011,15_19,29.486280
lso,2011,20_24,65.785970
lso,2011,25_29,79.600070
lso,2011,30_34,58.968220
lso,2011,35_39,38.049770
lso,2011,40_44,29.997200
lso,2011,45_49,27.790950
lso,2011,50_54,25.980880
lso,2011,55_59,21.204780
lso,2011,60_64,17.094840
lso,2011,65,24.170630
lso,2011,total_15,418.129600
lso,2012,15_19,29.622190
lso,2012,20_24,66.164290
lso,2012,25_29,81.129080
lso,2012,30_34,62.242770
lso,2012,35_39,39.503060
lso,2012,40_44,29.665590
lso,2012,45_49,27.290840
lso,2012,50_54,25.793960
lso,2012,55_59,21.290710
lso,2012,60_64,17.492340
lso,2012,65,24.583330
lso,2012,total_15,424.778200
lso,2013,15_19,29.742710
lso,2013,20_24,66.595660
lso,2013,25_29,82.427550
lso,2013,30_34,65.648230
lso,2013,35_39,41.255390
lso,2013,40_44,29.437890
lso,2013,45_49,26.711850
lso,2013,50_54,25.522630
lso,2013,55_59,21.308030
lso,2013,60_64,17.859850
lso,2013,65,25.020350
lso,2013,total_15,431.530100
lso,2014,15_19,29.794360
lso,2014,20_24,67.089720
lso,2014,25_29,83.670250
lso,2014,30_34,68.846090
lso,2014,35_39,43.312080
lso,2014,40_44,29.466170
lso,2014,45_49,26.064690
lso,2014,50_54,25.127690
lso,2014,55_59,21.256070
lso,2014,60_64,18.178870
lso,2014,65,25.468640
lso,2014,total_15,438.274600
lso,2015,15_19,29.761970
lso,2015,20_24,67.612720
lso,2015,25_29,84.959050
lso,2015,30_34,71.645000
lso,2015,35_39,45.685290
lso,2015,40_44,29.839040
lso,2015,45_49,25.373120
lso,2015,50_54,24.583520
lso,2015,55_59,21.130850
lso,2015,60_64,18.434080
lso,2015,65,25.919110
lso,2015,total_15,444.943700
lso,2016,15_19,29.632390
lso,2016,20_24,67.774550
lso,2016,25_29,85.626880
lso,2016,30_34,73.779990
lso,2016,35_39,48.545470
lso,2016,40_44,30.821650
lso,2016,45_49,24.886020
lso,2016,50_54,24.012960
lso,2016,55_59,20.922350
lso,2016,60_64,18.534890
lso,2016,65,26.518860
lso,2016,total_15,451.056000
lso,2017,15_19,29.461360
lso,2017,20_24,68.015150
lso,2017,25_29,86.302140
lso,2017,30_34,75.474210
lso,2017,35_39,51.668910
lso,2017,40_44,32.092320
lso,2017,45_49,24.421140
lso,2017,50_54,23.366290
lso,2017,55_59,20.665900
lso,2017,60_64,18.577640
lso,2017,65,27.110360
lso,2017,total_15,457.155400
lso,2018,15_19,29.262000
lso,2018,20_24,68.265940
lso,2018,25_29,87.029460
lso,2018,30_34,76.859320
lso,2018,35_39,54.815950
lso,2018,40_44,33.644180
lso,2018,45_49,24.073440
lso,2018,50_54,22.654790
lso,2018,55_59,20.335520
lso,2018,60_64,18.559130
lso,2018,65,27.680170
lso,2018,total_15,463.179900
lso,2019,15_19,29.079190
lso,2019,20_24,68.433660
lso,2019,25_29,87.822980
lso,2019,30_34,78.125920
lso,2019,35_39,57.674610
lso,2019,40_44,35.480280
lso,2019,45_49,23.975410
lso,2019,50_54,21.897320
lso,2019,55_59,19.900550
lso,2019,60_64,18.478100
lso,2019,65,28.208750
lso,2019,total_15,469.076800
lso,2020,15_19,28.951650
lso,2020,20_24,68.461520
lso,2020,25_29,88.656640
lso,2020,30_34,79.413430
lso,2020,35_39,60.096520
lso,2020,40_44,37.576930
lso,2020,45_49,24.197510
lso,2020,50_54,21.121760
lso,2020,55_59,19.347680
lso,2020,60_64,18.331990
lso,2020,65,28.683090
lso,2020,total_15,474.838700
lbr,2010,15_19,49.858260
lbr,2010,20_24,84.427870
lbr,2010,25_29,106.380700
lbr,2010,30_34,95.255940
lbr,2010,35_39,79.998290
lbr,2010,40_44,66.940020
lbr,2010,45_49,55.122930
lbr,2010,50_54,42.594280
lbr,2010,55_59,31.048220
lbr,2010,60_64,20.284220
lbr,2010,65,23.880170
lbr,2010,total_15,655.790900
lbr,2011,15_19,51.309920
lbr,2011,20_24,86.298760
lbr,2011,25_29,109.644800
lbr,2011,30_34,99.212120
lbr,2011,35_39,83.488460
lbr,2011,40_44,69.356850
lbr,2011,45_49,56.739700
lbr,2011,50_54,44.033410
lbr,2011,55_59,32.345680
lbr,2011,60_64,21.075550
lbr,2011,65,24.738250
lbr,2011,total_15,678.243500
lbr,2012,15_19,52.714920
lbr,2012,20_24,87.729970
lbr,2012,25_29,112.278700
lbr,2012,30_34,102.794000
lbr,2012,35_39,86.821660
lbr,2012,40_44,71.680390
lbr,2012,45_49,58.104000
lbr,2012,50_54,45.310750
lbr,2012,55_59,33.466980
lbr,2012,60_64,22.033280
lbr,2012,65,25.410800
lbr,2012,total_15,698.345500
lbr,2013,15_19,54.144970
lbr,2013,20_24,88.986490
lbr,2013,25_29,114.477600
lbr,2013,30_34,106.087100
lbr,2013,35_39,90.098200
lbr,2013,40_44,74.027050
lbr,2013,45_49,59.373410
lbr,2013,50_54,46.483670
lbr,2013,55_59,34.483940
lbr,2013,60_64,23.096680
lbr,2013,65,25.990190
lbr,2013,total_15,717.249400
lbr,2014,15_19,55.678890
lbr,2014,20_24,90.417690
lbr,2014,25_29,116.494100
lbr,2014,30_34,109.203600
lbr,2014,35_39,93.439060
lbr,2014,40_44,76.549130
lbr,2014,45_49,60.764370
lbr,2014,50_54,47.619820
lbr,2014,55_59,35.497520
lbr,2014,60_64,24.175270
lbr,2014,65,26.598190
lbr,2014,total_15,736.437600
lbr,2015,15_19,57.365290
lbr,2015,20_24,92.251050
lbr,2015,25_29,118.515200
lbr,2015,30_34,112.217200
lbr,2015,35_39,96.922330
lbr,2015,40_44,79.354270
lbr,2015,45_49,62.414840
lbr,2015,50_54,48.772890
lbr,2015,55_59,36.568690
lbr,2015,60_64,25.223490
lbr,2015,65,27.311720
lbr,2015,total_15,756.916900
lbr,2016,15_19,59.172000
lbr,2016,20_24,94.430060
lbr,2016,25_29,120.506300
lbr,2016,30_34,115.125900
lbr,2016,35_39,100.582500
lbr,2016,40_44,82.527020
lbr,2016,45_49,64.338180
lbr,2016,50_54,49.914920
lbr,2016,55_59,37.577520
lbr,2016,60_64,26.121700
lbr,2016,65,28.236670
lbr,2016,total_15,778.532700
lbr,2017,15_19,61.109100
lbr,2017,20_24,96.960720
lbr,2017,25_29,122.453400
lbr,2017,30_34,117.900600
lbr,2017,35_39,104.327700
lbr,2017,40_44,85.958890
lbr,2017,45_49,66.510070
lbr,2017,50_54,51.090050
lbr,2017,55_59,38.644620
lbr,2017,60_64,27.017490
lbr,2017,65,29.221140
lbr,2017,total_15,801.193700
lbr,2018,15_19,63.146870
lbr,2018,20_24,99.817100
lbr,2018,25_29,124.514500
lbr,2018,30_34,120.550100
lbr,2018,35_39,108.076600
lbr,2018,40_44,89.601280
lbr,2018,45_49,68.940710
lbr,2018,50_54,52.351220
lbr,2018,55_59,39.757110
lbr,2018,60_64,27.927240
lbr,2018,65,30.260110
lbr,2018,total_15,824.942900
lbr,2019,15_19,65.238910
lbr,2019,20_24,102.943100
lbr,2019,25_29,126.908600
lbr,2019,30_34,123.085300
lbr,2019,35_39,111.705400
lbr,2019,40_44,93.381610
lbr,2019,45_49,71.630880
lbr,2019,50_54,53.780050
lbr,2019,55_59,40.887900
lbr,2019,60_64,28.872830
lbr,2019,65,31.338510
lbr,2019,total_15,849.773100
lbr,2020,15_19,67.342740
lbr,2020,20_24,106.290200
lbr,2020,25_29,129.769000
lbr,2020,30_34,125.521200
lbr,2020,35_39,115.129700
lbr,2020,40_44,97.236100
lbr,2020,45_49,74.569600
lbr,2020,50_54,55.427280
lbr,2020,55_59,42.021400
lbr,2020,60_64,29.858490
lbr,2020,65,32.450540
lbr,2020,total_15,875.616300
lby,2010,15_19,34.644440
lby,2010,20_24,98.821210
lby,2010,25_29,143.543500
lby,2010,30_34,121.262900
lby,2010,35_39,94.161720
lby,2010,40_44,67.401320
lby,2010,45_49,46.786870
lby,2010,50_54,27.086830
lby,2010,55_59,16.345700
lby,2010,60_64,7.241566
lby,2010,65,8.419642
lby,2010,total_15,665.715700
lby,2011,15_19,34.455560
lby,2011,20_24,95.475280
lby,2011,25_29,141.170600
lby,2011,30_34,125.507100
lby,2011,35_39,97.353650
lby,2011,40_44,71.029210
lby,2011,45_49,49.343420
lby,2011,50_54,28.571960
lby,2011,55_59,17.007120
lby,2011,60_64,7.566928
lby,2011,65,8.777417
lby,2011,total_15,676.258200
lby,2012,15_19,34.367260
lby,2012,20_24,93.170160
lby,2012,25_29,135.922900
lby,2012,30_34,130.431700
lby,2012,35_39,99.806540
lby,2012,40_44,74.863760
lby,2012,45_49,51.842390
lby,2012,50_54,30.284170
lby,2012,55_59,17.606740
lby,2012,60_64,7.969352
lby,2012,65,9.131495
lby,2012,total_15,685.396500
lby,2013,15_19,34.446810
lby,2013,20_24,91.750040
lby,2013,25_29,128.988900
lby,2013,30_34,135.045200
lby,2013,35_39,101.908200
lby,2013,40_44,78.728230
lby,2013,45_49,54.373110
